12 1.0
1 1 3 2 6 5 11 0
1 1 3 6 4 2 8 0
1 1 4 3 6 5 10 0
1 1 5 2 3 4 12 0
1 1 5 2 3 6 11 0
1 2 1 4 6 3 0
1 2 4 1 5 6 9 0
1 2 4 6 5 3 7 0
1 2 6 3 5 1 11 0
1 2 6 4 1 3 8 0
2 3 1 6 4 2 8 0
1 3 2 6 4 5 7 0
1 3 4 5 6 1 10 0
1 3 4 6 2 1 8 0
2 3 5 6 1 2 11 0
1 3 5 6 1 4 10 0
1 3 6 4 1 2 8 0
1 3 6 4 5 1 10 0
1 4 1 6 3 2 8 0
1 4 1 6 5 3 10 0
1 4 3 5 1 2 0
1 4 3 6 1 5 10 0
1 4 5 6 1 2 9 0
1 4 5 6 2 3 7 0
1 5 2 4 3 6 7 0
1 5 2 6 1 3 0
1 5 2 6 1 4 9 0
1 5 2 6 3 1 11 0
1 5 3 6 1 2 11 0
1 5 3 6 2 1 11 0
1 5 4 6 1 2 9 0
1 6 1 2 5 4 9 0
1 6 1 5 4 3 10 0
1 6 5 4 2 3 7 0
0
1
2
3
4
5
6
1
5
3
2
4
6
