12 1.0
1 1 2 7 8 11 9 0
1 1 3 4 10 0
1 1 4 5 12 9 10 0
1 1 4 5 12 10 9 0
1 1 5 2 12 9 11 0
3 1 5 2 12 11 9 0
1 1 5 3 10 11 12 0
1 1 5 4 12 9 10 0
1 2 1 7 0
1 2 4 1 12 9 8 0
1 2 4 3 12 6 8 0
1 2 4 5 12 6 9 0
1 2 4 7 8 6 9 0
1 2 5 1 11 9 12 0
3 2 5 1 12 9 11 0
1 2 5 3 12 11 6 0
1 2 5 4 12 6 9 0
1 2 7 1 0
1 2 7 1 9 8 11 0
1 2 7 1 9 11 0
1 2 7 3 8 6 11 0
2 3 1 2 12 8 11 0
1 3 1 4 12 8 10 0
1 3 2 5 12 11 6 0
1 3 4 7 8 10 6 0
1 3 5 2 12 6 11 0
1 3 5 4 12 10 6 0
1 4 1 7 9 0
1 4 3 5 6 10 12 0
1 4 3 5 10 12 6 0
1 4 3 5 12 10 6 0
1 4 5 1 10 12 9 0
1 4 5 2 12 9 6 0
1 4 7 1 9 10 0
1 5 2 1 12 9 11 0
1 5 3 2 6 12 11 0
1 5 3 4 12 6 10 0
2 5 4 1 12 10 9 0
1 5 7 4 10 6 9 0
1 7 1 2 0
1 7 1 3 11 8 10 0
1 7 5 1 9 10 11 0
0
1
2
3
4
5
1
6
5
3
2
4
6
