32 1.0
1 1 4 0
1 1 4 29 28 23 25 21 24 14 0
1 1 22 21 30 8 28 31 14 24 25 0
1 1 24 7 30 8 27 23 28 4 14 21 32 31 29 22 0
1 1 30 14 7 29 32 27 25 21 4 31 28 23 24 0
1 1 30 25 28 7 32 14 27 31 23 21 29 8 24 4 22 0
1 1 31 21 22 8 29 32 23 0
1 2 7 24 30 28 4 29 31 23 25 26 8 27 22 32 14 0
1 2 8 23 31 28 30 29 22 4 25 26 27 7 14 32 24 0
1 2 8 30 31 27 4 7 14 23 29 26 22 25 24 32 28 0
1 2 14 29 23 7 22 30 26 27 25 24 8 31 4 28 32 0
1 2 22 25 29 28 8 27 7 26 30 14 31 4 24 0
1 2 23 25 8 22 30 32 27 4 24 28 31 7 26 29 14 0
1 2 23 28 8 30 27 4 24 29 32 26 22 25 31 7 14 0
1 2 28 7 25 8 27 4 22 32 30 26 29 24 14 23 31 0
1 2 28 31 14 8 23 7 22 4 27 26 32 24 25 29 30 0
1 2 31 14 24 25 7 23 28 29 8 22 27 32 30 4 26 0
1 3 7 4 25 21 32 30 22 29 28 26 27 8 24 23 31 0
1 3 7 23 30 4 27 22 8 29 31 21 28 26 25 32 24 0
1 3 7 29 21 22 32 24 31 8 23 28 25 30 4 27 26 0
1 3 7 31 24 27 28 32 26 29 23 8 21 22 30 4 25 0
1 3 8 23 21 28 7 27 31 29 32 24 22 25 26 4 30 0
1 3 22 7 32 26 31 4 28 23 25 24 8 30 21 27 29 0
1 3 24 22 31 30 26 4 21 28 25 0
1 3 25 26 7 22 29 27 24 4 30 21 32 8 31 23 28 0
1 3 25 30 24 8 32 4 22 23 27 26 28 31 21 29 7 0
1 3 26 28 31 32 21 7 0
1 3 28 21 32 4 31 8 29 23 24 22 26 25 0
1 3 28 29 24 4 25 8 30 23 22 26 32 31 21 7 27 0
1 3 30 31 32 22 8 29 26 4 23 21 7 28 25 24 0
1 5 7 30 31 21 23 29 22 4 25 26 27 8 14 32 28 0
1 5 7 31 29 25 32 4 30 23 28 14 22 21 8 27 26 0
1 5 8 31 32 22 25 29 30 4 14 21 27 28 7 23 26 0
1 5 14 27 22 29 28 32 23 7 31 26 4 21 25 8 30 0
1 5 22 4 29 7 31 8 28 30 27 14 32 25 26 23 21 0
1 5 22 14 8 26 23 27 32 29 30 25 21 4 28 7 31 0
1 5 26 7 27 31 30 29 25 4 32 14 8 28 23 21 22 0
1 5 27 25 7 8 23 31 21 22 26 4 32 28 29 30 14 0
1 5 28 14 31 21 26 25 0
1 5 31 25 8 22 32 4 28 29 14 26 30 27 21 23 7 0
1 5 32 8 27 21 23 4 26 14 28 31 30 29 7 22 0
1 5 32 21 27 26 23 30 8 29 28 14 31 7 22 4 25 0
1 6 7 27 24 28 31 29 21 4 8 26 32 22 30 23 14 0
1 6 8 4 28 14 32 7 30 23 21 24 27 22 31 29 26 0
