12 1.0
1 3 5 6 10 4 0
1 3 6 1 10 0
1 5 2 3 12 4 0
1 5 2 3 12 4 11 0
1 5 2 7 9 4 12 0
1 5 3 6 4 10 11 0
1 5 3 7 10 4 12 0
1 5 6 1 9 10 0
1 5 6 2 4 9 0
1 5 6 2 9 4 11 0
1 5 6 3 4 11 10 0
1 5 7 2 9 4 12 0
1 5 7 6 4 10 9 0
1 5 7 6 10 4 9 0
5 6 1 2 0
1 6 1 2 11 9 8 0
1 6 1 5 10 9 11 0
5 6 2 1 0
1 6 2 1 9 0
1 6 2 5 4 9 0
1 6 2 7 4 8 9 0
1 6 2 7 9 4 8 0
1 6 3 1 8 10 11 0
2 6 3 1 8 11 10 0
3 6 3 1 10 0
1 6 3 1 11 0
1 6 3 2 4 8 0
1 6 3 2 4 8 11 0
3 6 3 5 4 10 11 0
1 6 3 5 10 4 11 0
2 6 3 7 4 10 8 0
1 6 3 7 10 4 0
2 6 5 2 4 0
1 6 5 2 4 11 9 0
2 6 5 7 9 4 10 0
1 6 5 7 10 4 0
1 6 7 1 10 0
2 6 7 2 8 4 9 0
1 6 7 3 4 8 10 0
1 6 7 5 4 10 9 0
1 7 6 3 4 10 0
0
1
2
3
1
5
6
4
5
3
2
4
6
