8 1.0
18 2 6 7 8 0
1 2 6 8 0
4 2 6 8 7 0
1 2 7 6 0
19 2 7 6 8 0
7 2 7 8 0
7 2 7 8 6 0
20 2 8 0
2 2 8 6 0
5 2 8 6 7 0
13 2 8 7 0
13 2 8 7 6 0
25 3 1 7 8 0
2 3 1 8 0
8 3 1 8 7 0
2 3 7 1 0
4 3 7 1 8 0
10 3 7 8 1 0
2 3 8 1 0
5 3 8 1 7 0
16 3 8 7 1 0
1 4 0
48 4 1 0
1 4 1 6 0
13 4 1 6 7 0
14 4 1 7 0
4 4 1 7 6 0
3 4 6 1 7 0
2 4 6 7 1 0
10 4 7 1 0
6 4 7 1 6 0
16 4 7 6 1 0
13 5 1 6 8 0
6 5 1 8 0
3 5 1 8 6 0
1 5 6 1 0
7 5 6 1 8 0
1 5 6 8 0
8 5 6 8 1 0
6 5 8 1 0
14 5 8 1 6 0
16 5 8 6 1 0
0
1
1
3
4
2
3
2
4
