26 1.0
1 1 7 26 14 25 23 19 20 17 0
1 1 8 22 26 0
1 1 14 7 22 8 26 19 24 20 18 25 17 23 0
1 1 17 14 25 8 19 20 26 22 7 24 23 18 0
1 1 17 18 8 24 26 20 14 23 25 0
1 1 17 18 23 25 8 7 24 19 26 14 20 0
1 1 17 19 14 18 26 25 7 20 23 22 24 8 0
1 1 17 19 26 14 0
1 1 17 20 18 22 19 23 25 26 8 24 14 7 0
5 1 17 26 0
1 1 17 26 14 0
1 1 19 17 26 23 14 0
1 1 19 18 25 22 7 14 24 26 8 17 23 20 0
1 1 19 23 24 8 17 18 20 26 22 14 7 25 0
1 1 19 26 14 17 0
1 1 19 26 17 14 0
1 1 20 26 14 19 23 17 0
1 1 20 26 25 14 19 17 23 0
1 1 22 24 23 7 26 18 20 25 8 19 17 14 0
1 1 23 8 26 19 17 14 24 18 7 25 22 20 0
1 1 23 19 26 17 14 0
1 1 23 26 19 14 17 0
1 1 24 7 19 20 22 18 26 8 25 23 17 14 0
1 1 24 23 25 8 26 17 7 18 19 20 14 0
1 1 24 25 26 18 17 19 23 22 8 20 14 7 0
1 1 25 7 24 26 14 23 20 22 19 18 8 17 0
1 1 25 19 24 14 22 7 20 8 26 23 18 17 0
1 1 25 23 7 8 20 22 18 26 19 17 14 0
5 1 26 0
1 1 26 7 25 23 14 18 20 19 8 17 24 22 0
1 1 26 8 0
2 1 26 17 0
2 1 26 17 14 0
1 1 26 17 19 14 0
1 1 26 22 17 0
1 2 7 20 23 14 26 21 25 18 8 22 19 24 0
1 2 8 20 23 7 22 19 14 24 26 25 18 21 0
1 2 14 18 26 22 24 8 21 19 0
1 2 19 21 8 7 23 20 26 22 24 14 18 25 0
1 2 19 23 18 22 25 21 26 20 24 14 8 0
1 2 19 24 25 8 23 7 18 22 26 14 20 21 0
1 2 21 7 18 26 23 19 20 14 24 25 0
1 2 21 18 22 24 20 23 26 25 8 19 14 7 0
1 2 21 23 8 22 20 19 24 26 18 14 7 25 0
1 2 21 26 14 0
1 2 22 26 20 19 18 8 23 24 21 7 14 25 0
1 2 23 22 24 18 26 14 19 20 8 7 21 25 0
1 2 24 19 22 23 26 18 7 8 21 14 25 20 0
1 2 24 23 8 26 25 14 19 22 7 18 20 21 0
1 2 24 23 22 26 25 14 7 20 8 18 19 21 0
1 2 25 26 24 22 21 8 18 7 23 19 20 14 0
1 2 26 19 20 23 14 21 0
1 2 26 21 0
1 2 26 21 14 0
1 3 17 19 18 8 26 23 7 22 25 20 21 24 0
1 3 17 19 25 24 7 23 20 26 22 18 8 21 0
1 3 17 19 26 21 0
1 3 17 22 8 24 21 20 26 25 18 23 7 19 0
1 3 17 24 26 25 23 7 8 22 21 20 18 19 0
1 3 17 26 19 21 20 23 0
1 3 17 26 22 7 24 21 25 18 19 8 23 20 0
1 3 18 23 26 25 21 17 20 8 7 24 19 0
1 3 20 21 24 8 25 23 26 22 19 17 18 7 0
1 3 21 7 18 25 8 20 26 17 19 23 22 24 0
1 3 21 17 20 24 26 7 18 19 22 25 23 8 0
1 3 21 19 17 24 20 18 8 7 23 26 22 25 0
1 3 21 19 26 23 17 0
1 3 21 23 19 26 17 20 0
1 3 21 26 7 8 18 19 22 25 23 17 20 24 0
1 3 21 26 17 0
2 3 21 26 19 17 0
1 3 23 21 26 19 25 24 7 8 20 17 22 18 0
1 3 24 23 18 7 22 17 20 8 26 25 21 19 0
1 4 7 18 22 24 20 8 25 23 17 26 21 14 0
1 4 14 8 25 7 21 24 22 26 18 23 20 17 0
1 4 14 21 23 8 22 25 18 26 24 20 17 7 0
1 4 14 25 24 20 17 26 8 22 21 7 18 23 0
1 4 14 25 24 26 20 7 18 22 23 17 8 21 0
1 4 17 14 26 7 24 20 25 21 18 23 0
1 4 17 24 8 25 14 23 18 22 26 7 20 21 0
1 4 18 25 20 7 8 21 24 26 22 23 17 14 0
1 4 21 17 14 0
1 4 21 17 23 26 8 22 14 24 7 20 25 18 0
1 4 21 22 17 18 24 23 14 20 26 25 8 0
1 4 21 23 8 24 26 7 18 25 20 17 14 0
1 4 21 23 22 24 20 17 8 26 25 7 14 18 0
1 4 21 23 26 24 14 25 7 8 17 22 20 18 0
1 4 22 18 20 25 17 14 24 7 8 26 23 21 0
1 4 26 14 23 21 17 0
1 4 26 17 8 18 20 21 24 22 7 14 23 25 0
1 4 26 18 20 8 23 14 7 24 21 22 17 25 0
1 4 26 25 23 8 21 18 24 22 17 20 14 7 0
1 5 7 26 20 22 17 24 8 21 14 19 18 25 0
1 5 8 20 24 25 26 21 7 18 22 19 17 14 0
1 5 17 18 22 7 21 8 24 26 19 14 25 20 0
1 5 17 20 21 18 19 24 25 7 22 14 26 8 0
1 5 19 18 21 22 20 7 8 26 14 17 25 0
1 5 19 26 21 17 14 20 0
1 5 20 14 19 18 22 17 21 26 8 25 7 24 0
1 5 20 14 21 26 17 19 0
1 5 20 21 19 14 17 0
1 5 20 24 26 22 21 25 8 14 17 7 18 19 0
1 5 21 14 7 24 18 17 25 26 8 22 19 20 0
1 5 21 14 26 19 17 0
1 5 21 18 25 24 17 19 8 26 7 20 22 14 0
1 5 21 25 19 24 17 18 7 26 20 8 22 14 0
1 5 22 8 20 7 17 21 14 25 26 18 19 0
1 5 25 22 26 7 21 24 18 8 17 20 14 19 0
1 5 26 22 14 17 19 20 21 0
1 6 8 23 19 17 25 14 22 24 18 7 26 21 0
1 6 17 25 24 26 19 8 23 22 7 14 21 18 0
1 6 18 17 24 14 26 7 25 8 22 23 21 19 0
1 6 19 14 26 21 23 17 0
1 6 21 14 18 23 8 19 7 25 22 17 24 26 0
1 6 21 14 19 26 23 17 0
1 6 21 14 22 23 7 19 18 25 26 17 8 24 0
1 6 21 17 7 18 24 25 8 26 22 19 14 23 0
1 6 25 18 24 23 7 26 19 21 8 17 14 22 0
1 6 25 26 8 24 19 14 22 18 17 23 21 7 0
1 6 26 22 18 24 14 21 7 19 25 23 8 17 0
1 6 26 25 19 22 24 21 8 18 17 14 23 7 0
1 9 7 19 20 26 21 25 23 14 0
1 9 14 7 19 22 26 17 24 8 25 20 23 21 0
1 9 14 7 25 24 17 19 20 26 21 23 8 22 0
1 9 14 8 25 26 24 17 7 22 23 21 20 19 0
1 9 19 23 20 7 21 17 24 22 8 25 26 14 0
1 9 20 17 26 21 25 23 7 14 19 0
1 9 23 20 22 24 8 25 19 26 7 21 14 17 0
1 9 24 7 22 26 17 21 19 20 8 25 14 23 0
1 9 26 19 25 20 21 7 23 17 14 0
1 9 26 20 25 7 22 17 19 21 24 23 8 14 0
1 9 26 21 19 7 24 14 20 22 25 8 23 0
1 10 7 19 20 18 26 21 14 23 25 17 0
1 10 7 21 22 14 25 26 19 20 23 18 17 8 0
1 10 7 23 8 18 20 14 25 26 22 19 17 21 0
1 10 8 17 21 26 14 19 0
1 10 14 17 25 7 8 23 19 26 22 18 21 20 0
1 10 14 21 19 26 8 23 20 7 22 18 17 25 0
1 10 17 20 25 8 22 19 26 18 21 14 7 23 0
1 10 17 22 19 7 25 14 18 26 20 21 23 8 0
1 10 18 22 8 26 21 0
1 10 19 17 18 22 20 23 14 25 26 8 7 21 0
1 10 21 17 8 22 14 26 25 23 19 7 20 18 0
1 10 21 25 17 26 22 7 18 14 19 20 8 23 0
