18 1.0
1 3 4 15 8 2 1 16 7 0
1 3 4 15 18 2 8 1 7 16 0
1 3 5 1 17 2 7 16 18 8 0
3 4 3 15 1 2 8 16 7 18 0
6 4 3 15 1 2 8 16 18 7 0
1 4 3 15 7 2 8 16 1 18 0
1 4 3 15 7 2 16 8 0
2 4 3 15 7 2 18 16 8 1 0
1 4 3 15 8 2 18 7 1 16 0
2 4 3 15 8 2 18 7 16 1 0
2 4 3 15 8 2 18 16 1 7 0
1 4 3 15 18 2 1 16 8 7 0
2 4 3 15 18 2 8 7 1 16 0
4 4 3 15 18 2 8 16 1 7 0
4 4 3 15 18 2 8 16 7 1 0
1 4 5 14 1 2 8 16 18 7 0
1 4 5 14 7 2 8 16 1 18 0
1 4 5 14 7 2 8 16 18 1 0
1 4 5 14 18 2 8 16 1 7 0
1 4 5 14 18 2 8 16 7 1 0
1 5 10 8 7 2 17 16 18 14 0
1 6 3 15 1 2 8 16 17 7 0
2 6 3 15 1 2 17 16 7 8 0
1 6 3 15 1 2 17 16 8 0
3 6 3 15 1 2 17 16 8 7 0
1 6 3 15 7 2 8 16 17 1 0
1 6 3 15 7 2 17 16 8 1 0
1 6 3 15 8 2 17 7 1 16 0
6 6 3 15 8 2 17 16 1 7 0
3 6 3 15 8 2 17 16 7 1 0
1 6 5 1 2 17 16 8 7 0
1 6 5 14 1 2 17 16 8 7 0
4 9 3 15 1 2 17 16 18 7 0
1 9 3 15 1 2 18 16 17 7 0
1 9 3 15 7 2 17 16 1 18 0
1 9 3 15 7 2 17 16 18 1 0
1 9 3 15 17 2 1 7 18 16 0
1 9 3 15 17 2 1 16 7 18 0
1 9 3 15 17 2 18 16 1 0
1 9 3 15 17 2 18 16 1 7 0
1 9 3 15 18 2 1 7 17 16 0
1 9 3 15 18 2 7 1 16 0
13 9 3 15 18 2 17 16 1 7 0
6 9 3 15 18 2 17 16 7 1 0
1 9 4 15 1 2 14 16 7 18 0
1 9 4 15 1 2 16 18 7 0
1 9 4 15 14 2 18 16 7 1 0
1 9 5 14 1 2 18 16 17 7 0
2 9 5 14 18 2 17 16 1 7 0
1 9 5 14 18 2 17 16 7 0
1 9 5 14 18 2 17 16 7 1 0
1 10 3 15 7 2 17 16 18 8 0
1 10 3 15 8 2 17 16 7 18 0
1 10 3 15 8 2 17 16 18 7 0
1 10 3 15 8 2 18 16 7 17 0
1 10 3 15 8 2 18 16 17 7 0
1 10 3 15 18 2 8 16 7 17 0
1 10 3 15 18 2 17 16 7 8 0
2 10 3 15 18 2 17 16 8 7 0
1 10 5 14 7 2 17 16 18 8 0
2 10 5 14 8 2 17 16 18 7 0
1 10 5 14 8 2 18 16 7 0
1 10 5 14 17 2 8 16 18 7 0
1 10 9 15 7 2 18 16 14 17 0
1 11 3 15 1 2 17 16 18 8 0
1 11 3 15 1 2 18 16 17 8 0
1 11 3 15 8 2 17 16 1 18 0
1 11 5 1 17 2 18 14 16 8 0
1 11 5 14 17 2 8 16 18 1 0
1 11 12 0
1 12 13 0
0
7
1
3
4
2
6
8
5
5
7
8
9
1
3
2
9
4
6
