32 1.0
1 1 4 22 9 21 24 31 30 25 7 28 27 20 32 14 0
1 1 4 28 25 31 20 22 27 30 21 29 14 7 24 32 9 0
1 1 4 32 27 31 28 29 25 9 22 30 20 7 24 21 14 0
1 1 7 25 32 4 14 29 9 28 27 30 20 21 31 22 24 0
1 1 7 29 27 22 20 4 28 24 9 30 14 21 25 32 31 0
1 1 14 7 31 32 25 4 24 28 22 29 9 21 20 27 30 0
1 1 14 31 7 32 28 4 25 30 20 0
1 1 14 32 21 29 27 4 25 31 30 22 20 9 24 7 28 0
1 1 20 7 32 29 25 22 30 21 31 4 27 14 9 28 24 0
1 1 20 28 30 21 7 29 4 25 22 9 27 24 31 32 14 0
1 1 20 30 27 7 22 4 24 9 32 29 31 25 14 21 28 0
1 1 22 7 25 30 28 32 20 31 21 27 24 29 14 4 9 0
1 1 22 21 27 9 31 4 20 25 29 28 14 7 30 24 0
1 1 22 25 27 28 20 21 24 0
1 1 22 28 9 24 31 4 29 20 32 7 27 14 21 30 25 0
1 1 22 30 7 4 14 29 20 24 32 9 28 31 25 21 27 0
1 1 25 20 22 4 31 29 14 28 32 30 21 27 24 9 7 0
1 1 25 22 7 14 9 4 32 28 24 27 30 21 31 29 20 0
1 1 25 30 22 32 28 4 20 31 7 9 24 27 14 29 21 0
1 1 25 30 27 22 31 29 28 21 20 7 24 32 14 4 9 0
1 1 27 22 9 14 4 32 25 7 28 24 20 29 21 0
1 1 27 30 29 32 28 4 24 22 31 21 20 25 14 7 9 0
1 1 28 29 27 30 14 4 25 20 32 21 31 24 7 22 9 0
1 1 28 32 25 9 27 4 14 21 22 30 7 31 24 29 20 0
1 1 29 30 32 22 28 4 20 25 7 21 24 27 31 9 14 0
1 1 30 7 25 22 31 29 14 21 27 20 32 28 4 24 0
1 1 30 22 21 27 20 29 7 9 31 32 14 24 28 4 25 0
1 1 30 24 32 31 20 29 27 22 7 28 25 21 14 4 9 0
1 1 30 27 32 22 25 29 31 14 7 21 9 28 4 24 0
1 1 31 7 27 4 20 22 14 21 32 29 24 9 25 30 28 0
1 1 31 9 25 20 28 22 14 27 29 7 21 32 24 4 30 0
1 1 31 9 32 22 14 29 20 28 4 25 30 7 21 27 24 0
1 1 31 25 9 22 24 29 14 21 30 7 32 28 20 4 27 0
1 1 31 30 27 32 28 4 20 9 25 22 24 7 14 29 21 0
1 1 32 29 9 30 25 4 24 7 27 31 20 14 22 28 0
1 2 7 21 32 29 14 4 24 9 25 22 28 31 26 27 30 0
1 2 7 30 29 27 24 4 9 32 22 31 26 28 14 21 25 0
1 2 9 14 27 32 24 4 30 28 25 29 31 7 26 22 21 0
1 2 9 21 27 4 31 29 28 25 30 24 14 7 26 22 32 0
1 2 9 28 26 24 14 31 25 0
1 2 9 30 28 29 21 4 26 27 7 14 24 32 25 22 31 0
1 2 9 31 24 21 28 4 26 27 7 25 22 30 14 29 32 0
1 2 14 21 27 32 28 29 26 30 22 25 31 7 24 4 9 0
1 2 14 22 9 32 31 27 4 21 7 25 26 30 28 29 24 0
1 2 14 31 28 9 25 26 24 0
1 2 21 4 7 29 26 32 9 24 14 27 25 30 31 22 28 0
1 2 24 30 27 7 9 29 22 31 32 28 26 21 25 4 14 0
1 2 24 32 27 22 28 29 14 31 21 9 26 7 25 4 30 0
1 2 25 22 27 7 21 4 24 14 29 32 28 30 31 26 9 0
1 2 26 30 7 14 25 31 21 24 28 9 0
1 2 27 14 21 29 24 30 28 7 22 32 9 25 26 4 31 0
1 2 27 22 9 30 24 4 26 31 32 29 14 25 28 21 7 0
1 2 27 25 9 22 28 29 24 30 32 31 7 26 4 21 0
1 2 27 31 4 21 14 7 24 28 25 30 32 22 26 9 29 0
1 2 27 31 30 32 9 22 29 26 7 21 14 25 24 4 28 0
1 2 27 31 32 4 26 22 25 21 30 7 28 24 14 29 9 0
