34 1.0
1 1 7 32 8 29 20 4 22 33 27 34 0
1 1 8 20 32 31 7 22 33 14 24 30 27 26 21 29 34 4 0
3 1 22 0
1 1 22 20 0
1 1 22 26 8 4 34 31 27 14 21 7 32 20 24 30 33 29 0
1 1 22 26 20 0
1 1 22 30 27 33 7 32 14 21 20 26 34 29 8 0
1 1 24 14 20 32 34 4 26 29 7 21 33 30 31 8 27 22 0
1 1 24 14 20 33 32 4 27 26 29 21 7 34 22 8 30 31 0
1 1 24 22 21 14 26 4 20 32 29 30 33 8 34 27 7 31 0
1 1 24 26 8 31 33 29 7 21 27 32 22 20 4 34 14 0
1 1 27 14 29 4 31 33 22 34 7 20 26 21 24 0
1 1 29 26 20 34 8 7 14 30 21 27 33 22 32 4 31 24 0
1 1 29 27 33 30 14 31 7 8 21 20 32 26 34 24 22 4 0
1 1 30 24 27 8 4 20 14 31 21 33 26 32 29 7 34 22 0
1 1 31 7 8 30 32 29 20 34 33 27 21 14 24 4 26 22 0
1 1 31 20 8 29 33 34 14 27 21 26 7 4 30 24 32 22 0
1 1 31 27 14 32 7 30 22 29 21 20 4 33 26 8 24 0
1 1 32 30 20 34 22 7 4 26 14 24 21 27 33 8 31 0
1 1 33 22 30 7 26 8 27 4 21 20 14 34 32 31 29 24 0
1 1 34 8 26 32 7 30 14 29 33 20 21 24 22 31 4 0
1 1 34 32 20 29 30 22 33 21 31 26 8 14 24 27 7 4 0
1 2 4 14 26 24 27 29 8 21 28 33 31 22 0
1 2 4 14 30 27 33 32 29 28 24 21 8 7 22 26 34 31 0
1 2 4 21 14 7 27 31 28 22 29 33 26 8 34 30 32 24 0
1 2 4 21 28 14 27 22 26 32 30 7 8 0
1 2 7 14 21 28 31 34 30 22 24 29 26 4 32 27 33 8 0
1 2 7 34 28 29 14 22 31 8 30 26 4 24 27 33 32 0
1 2 8 28 26 22 34 14 24 4 32 30 29 31 27 33 21 7 0
1 2 8 28 31 22 27 34 30 29 7 32 33 24 14 4 21 26 0
1 2 21 4 26 8 28 30 29 22 33 14 7 24 32 31 27 34 0
1 2 21 22 34 8 33 7 29 32 26 31 27 30 24 14 4 0
1 2 24 29 31 34 32 4 26 14 30 7 21 28 27 8 33 22 0
1 2 24 30 28 34 8 4 31 7 33 32 27 26 21 14 29 22 0
1 2 24 34 30 29 32 4 8 22 26 14 27 7 33 28 21 31 0
1 2 29 28 21 31 24 34 14 7 26 33 30 32 8 27 4 22 0
1 2 30 24 34 31 32 8 7 33 27 28 22 0
1 2 31 7 8 27 32 4 33 28 24 21 30 14 34 26 29 22 0
1 2 31 22 26 32 30 7 28 14 4 0
1 2 32 7 33 4 22 24 28 30 34 14 26 8 21 29 27 31 0
1 2 32 14 33 28 31 29 8 22 34 4 26 24 21 30 27 7 0
1 2 32 22 28 34 7 21 8 29 0
1 2 32 26 21 31 29 24 14 33 4 30 28 7 8 27 34 22 0
1 2 33 32 8 27 26 7 14 31 28 30 21 22 4 34 29 24 0
1 2 34 7 33 22 8 31 30 32 4 27 14 21 29 28 26 24 0
1 2 34 14 7 29 21 24 30 33 22 27 26 8 4 28 32 31 0
1 3 7 26 8 34 30 24 32 27 4 21 33 28 29 20 22 31 0
1 3 8 26 29 24 32 7 27 4 28 20 21 30 34 31 33 22 0
1 3 8 33 32 7 34 22 21 28 27 29 26 20 24 30 0
1 3 20 28 22 0
1 3 20 33 30 27 29 31 34 4 26 28 21 7 8 32 24 22 0
1 3 21 8 7 22 27 24 29 4 33 30 20 32 28 26 31 34 0
1 3 21 22 26 31 20 7 33 4 27 28 8 24 32 34 30 29 0
1 3 21 24 29 28 30 20 32 31 34 8 7 26 4 33 27 22 0
1 3 21 26 29 34 33 8 20 32 27 28 30 22 7 31 4 0
1 3 21 28 31 20 29 0
1 3 21 32 30 22 33 8 20 26 4 28 31 7 27 24 29 34 0
1 3 22 20 30 21 8 7 27 31 32 26 28 24 34 33 4 29 0
1 3 22 21 8 32 28 7 30 20 26 34 33 0
1 3 22 28 8 34 30 7 26 31 4 21 27 33 24 20 32 29 0
1 3 24 29 20 26 33 34 32 21 30 8 28 27 4 7 31 0
1 3 24 32 20 30 27 22 34 28 21 7 8 26 4 33 29 31 0
1 3 24 32 21 27 30 4 20 8 34 28 33 26 29 7 31 22 0
1 3 27 33 28 29 32 22 30 26 24 8 7 20 4 21 31 34 0
1 3 29 20 27 28 7 31 8 32 34 33 26 21 24 30 22 4 0
1 3 29 24 30 27 26 32 8 34 22 4 20 33 21 28 7 31 0
1 3 29 27 32 30 8 4 26 33 24 21 20 7 22 28 31 34 0
1 3 29 28 30 34 32 4 27 22 21 33 7 24 20 26 31 0
1 3 29 28 33 7 20 22 26 27 34 30 8 32 24 21 31 4 0
1 3 30 20 7 33 27 21 31 4 32 29 28 8 26 34 24 22 0
1 3 30 28 32 8 27 21 7 24 29 4 20 33 26 22 31 34 0
1 3 30 29 21 24 26 31 27 34 20 33 32 4 7 28 22 0
1 3 31 21 7 34 33 26 8 28 22 24 27 20 30 29 4 0
1 3 32 29 20 34 28 7 27 33 31 26 4 22 24 8 30 21 0
1 3 32 30 21 24 22 34 20 28 4 33 26 8 29 7 27 31 0
1 3 33 4 34 29 30 21 31 27 24 26 8 28 22 20 32 7 0
1 3 33 27 20 28 34 24 29 7 8 32 30 21 31 22 26 4 0
1 3 33 31 4 21 26 28 24 20 7 34 22 32 29 30 27 0
1 3 34 22 21 30 32 4 20 7 31 26 27 33 29 8 28 24 0
1 3 34 30 27 29 4 31 20 28 8 32 21 33 22 7 26 24 0
1 3 34 33 27 8 21 22 7 28 29 30 32 20 24 26 31 0
1 5 4 14 26 34 28 7 8 27 29 21 33 32 20 24 22 0
1 5 4 20 24 33 7 31 27 14 21 32 26 29 34 28 8 22 0
1 5 4 26 20 34 8 32 14 29 22 33 7 27 24 28 21 31 0
1 5 7 27 21 20 24 31 33 28 4 34 29 8 26 14 22 0
1 5 21 26 34 14 22 32 28 24 7 33 27 29 20 4 31 0
1 5 22 27 33 24 34 32 14 20 21 28 31 26 8 29 7 4 0
1 5 24 14 28 7 20 22 32 27 31 21 8 33 29 26 34 4 0
1 5 24 20 14 32 33 34 26 7 8 21 22 28 31 27 29 4 0
1 5 24 21 20 27 28 7 32 8 22 26 34 29 31 33 14 4 0
1 5 24 26 14 29 32 4 28 8 22 7 21 33 34 20 27 31 0
1 5 24 28 7 32 20 31 14 27 8 29 34 26 22 33 21 4 0
1 5 24 28 31 20 21 29 7 33 34 27 14 8 22 26 32 4 0
1 5 29 20 14 21 27 4 33 26 24 32 8 28 31 7 22 34 0
1 5 29 20 27 26 8 22 34 28 21 32 33 14 7 0
1 5 29 22 21 32 26 34 27 4 31 8 28 14 24 20 7 33 0
1 5 31 7 27 29 14 4 20 33 26 28 21 32 24 8 34 22 0
1 5 32 34 20 29 21 31 8 27 28 7 33 14 24 26 22 4 0
1 5 34 7 21 4 26 29 20 31 28 8 27 14 24 32 22 33 0
1 5 34 14 7 32 4 22 21 20 8 27 33 24 28 29 31 0
1 5 34 28 26 21 20 8 33 27 24 14 32 4 22 29 31 7 0
1 6 4 14 8 33 29 31 7 21 24 27 30 20 22 28 32 34 0
1 6 4 28 32 7 33 34 27 14 31 8 20 21 22 30 29 24 0
1 6 7 8 28 29 30 24 4 27 34 33 31 22 20 21 32 14 0
1 6 7 8 33 4 20 32 27 21 24 29 30 28 34 14 22 31 0
