10 1.0
1 2 3 4 7 0
1 2 3 5 0
1 2 3 5 8 10 0
2 2 3 6 10 7 0
1 2 4 3 7 0
2 2 4 5 1 8 0
1 2 5 3 10 8 0
1 2 5 4 1 8 0
1 2 6 3 10 0
1 2 6 4 1 7 0
1 2 6 4 7 1 0
1 2 6 5 1 10 0
1 2 6 5 10 1 0
1 3 2 5 10 8 0
1 3 4 5 8 9 0
1 3 4 6 9 7 0
1 3 5 2 0
1 3 5 2 8 10 0
1 3 5 6 9 10 0
1 3 6 4 9 7 0
1 3 6 5 9 10 0
1 4 2 3 8 7 0
2 4 3 6 7 9 0
1 4 5 6 1 9 0
1 4 6 3 7 9 0
1 4 6 5 1 9 0
4 5 2 3 0
1 5 2 3 10 8 0
1 5 2 4 0
1 5 3 4 0
1 5 3 6 9 0
1 5 4 2 1 8 0
2 5 4 2 8 1 0
1 5 6 2 1 0
1 5 6 2 1 10 0
1 5 6 3 9 10 0
1 5 6 3 10 9 0
1 5 6 4 1 9 0
1 6 2 3 0
1 6 2 3 7 10 0
1 6 2 3 10 7 0
1 6 4 2 1 7 0
2 6 4 5 1 9 0
1 6 4 5 9 1 0
0
1
2
1
4
5
3
5
3
2
4
