18 Unknown
3 1 0
1 1 15 3 0
7 1 16 0
1 1 16 15 18 17 14 3 9 10 0
1 4 10 2 16 0
1 4 16 2 0
1 5 16 2 14 15 0
1 5 16 2 17 3 14 15 10 18 0
1 5 16 3 17 18 2 14 15 0
1 5 16 14 15 17 3 2 18 10 0
1 5 16 14 17 3 2 15 18 10 0
1 6 16 10 17 2 9 15 3 0
1 6 16 15 2 17 0
1 6 16 15 2 18 9 17 3 10 0
1 7 10 2 15 18 9 16 14 17 0
1 7 16 2 10 18 17 9 0
1 7 16 2 17 14 15 9 18 10 0
1 7 16 14 9 15 10 2 17 18 0
1 7 16 15 2 14 9 10 17 18 0
1 7 16 15 2 18 17 14 0
1 7 16 17 10 2 14 15 18 0
1 7 16 17 15 18 9 10 14 2 0
1 8 16 2 3 18 17 14 15 9 0
1 8 16 2 9 14 18 3 15 17 0
1 8 16 2 14 3 15 18 9 17 0
1 8 16 2 17 9 14 3 15 18 0
1 8 16 3 14 18 15 2 17 9 0
1 8 16 3 15 9 2 17 18 14 0
1 8 16 9 15 18 14 17 2 3 0
1 8 16 14 15 3 2 9 18 17 0
1 8 16 14 15 17 2 9 3 18 0
1 8 16 15 2 17 18 3 9 14 0
1 8 16 18 2 9 17 15 14 0
1 11 16 2 14 15 9 10 3 17 0
1 11 16 2 17 10 3 9 15 14 0
1 11 16 2 17 14 10 15 9 3 0
1 11 16 9 2 10 15 14 17 3 0
1 11 16 10 3 9 15 2 17 14 0
1 11 16 14 9 10 15 2 17 0
1 11 16 14 15 9 17 2 0
1 11 16 15 10 3 2 0
1 11 16 17 9 2 10 3 14 15 0
2 12 0
1 12 2 3 10 18 15 0
1 12 2 15 9 17 14 0
1 12 2 15 14 0
1 12 2 15 14 17 0
1 12 15 14 2 0
1 13 16 2 15 18 9 14 10 3 0
1 13 16 9 2 14 18 3 15 0
1 13 16 15 14 0
0
1
1
7
2
5
3
7
8
5
8
6
9
4
3
2
9
4
6
