16 1.0
1 1 3 16 4 2 0
1 1 12 13 8 11 7 2 10 4 9 16 5 6 3 14 15 0
1 1 16 2 3 0
1 1 16 3 4 5 6 2 0
1 1 16 8 4 6 7 3 5 2 0
1 2 3 7 6 1 9 13 14 15 16 4 8 5 0
1 2 11 5 10 13 4 14 7 8 9 16 3 12 6 1 15 0
1 2 16 4 5 3 1 0
1 2 16 7 6 9 1 3 8 10 5 4 11 0
1 3 10 5 14 8 13 2 9 6 1 15 11 16 4 7 12 0
1 3 14 4 13 6 9 8 16 1 7 11 10 15 2 5 12 0
1 3 16 1 4 2 0
1 3 16 1 7 14 6 12 4 5 13 2 8 0
1 3 16 2 1 0
1 3 16 4 8 5 1 7 2 6 0
1 3 16 11 12 1 7 10 2 6 4 0
1 4 14 7 3 12 10 9 11 8 2 16 6 13 1 5 15 0
1 4 16 1 5 3 2 0
1 4 16 5 7 6 2 1 8 3 0
1 5 16 1 3 2 7 4 6 0
1 5 16 6 1 4 2 3 0
1 6 7 9 16 14 12 8 3 1 4 13 5 15 11 2 10 0
1 6 13 4 2 14 1 16 15 3 7 5 0
1 6 16 1 4 3 5 0
1 6 16 2 3 12 7 4 11 5 1 14 13 15 0
1 7 5 2 1 15 16 3 6 0
1 7 15 1 3 16 4 8 13 6 11 12 9 14 2 5 10 0
1 9 12 4 6 7 16 2 10 11 14 15 3 5 8 1 0
1 13 16 1 14 2 15 3 0
1 15 7 3 2 13 11 14 16 12 5 4 1 0
1 15 11 5 7 9 6 2 4 16 10 8 3 1 0
2 16 1 0
1 16 1 2 0
1 16 2 1 3 0
1 16 2 3 1 0
1 16 2 4 3 1 0
1 16 2 7 8 4 1 9 6 3 5 0
1 16 3 2 1 0
1 16 4 3 5 2 1 0
1 16 5 3 1 4 2 0
1 16 6 3 1 2 5 4 0
0
1.0
2.0
3.0
4.0
5.0
6.0
7.0
8.0
9.0
10.0
11.0
12.0
13.0
14.0
15.0
16.0
