20 1.0
1 1 7 13 18 20 16 15 14 19 12 0
1 1 7 14 18 19 15 12 20 16 13 0
1 1 7 16 13 19 18 12 20 14 15 0
1 1 7 18 16 19 13 12 20 14 15 0
1 1 12 14 16 7 13 15 20 18 0
1 1 12 16 18 14 13 19 7 15 0
1 1 12 19 7 18 14 20 13 15 16 0
1 1 12 19 16 14 20 18 15 7 13 0
1 1 12 20 13 7 16 18 19 15 0
1 1 12 20 19 7 14 18 16 15 13 0
1 1 13 12 15 19 0
1 1 13 12 15 19 18 20 14 16 7 0
1 1 14 7 20 19 13 15 16 18 12 0
1 1 14 12 18 16 13 19 20 0
1 1 14 15 18 19 20 12 7 16 13 0
1 1 14 15 20 18 12 19 16 13 0
1 1 14 18 15 20 16 13 7 19 12 0
1 1 14 20 7 18 19 0
1 1 15 7 16 14 20 13 12 18 19 0
1 1 15 7 20 14 16 12 19 18 13 0
1 1 15 19 16 14 20 12 18 7 13 0
1 1 16 12 18 20 15 13 14 7 19 0
1 1 16 12 20 19 18 15 7 14 13 0
1 1 16 15 20 7 12 13 18 14 19 0
1 1 16 19 14 20 7 18 15 12 13 0
1 1 16 19 15 14 18 13 20 7 12 0
1 1 18 19 14 20 7 12 15 16 13 0
1 1 19 14 13 18 12 0
1 1 19 18 13 14 12 15 16 7 20 0
1 1 20 14 18 19 15 12 16 7 13 0
1 1 20 14 19 7 18 13 12 16 15 0
1 1 20 19 18 14 15 13 16 7 12 0
1 2 7 12 15 19 16 18 20 14 17 0
1 2 7 15 12 20 18 17 14 16 19 0
1 2 7 15 14 17 19 18 12 0
1 2 7 18 15 19 12 16 20 14 17 0
1 2 7 19 12 14 16 18 15 20 17 0
1 2 7 20 15 12 17 18 16 0
1 2 12 7 20 14 18 19 16 15 17 0
1 2 12 16 7 19 18 20 15 14 17 0
1 2 12 16 20 19 7 15 18 14 17 0
1 2 12 17 18 19 20 7 14 15 16 0
1 2 12 18 14 7 19 16 17 15 20 0
1 2 12 19 15 20 16 18 7 17 0
1 2 12 20 15 19 16 14 18 7 17 0
1 2 14 17 20 19 12 18 16 7 15 0
1 2 14 18 15 19 16 17 7 20 12 0
1 2 14 20 15 19 18 16 7 17 12 0
1 2 15 7 18 19 17 20 14 12 0
1 2 15 16 7 19 14 18 20 12 17 0
1 2 15 16 20 14 7 19 18 12 17 0
1 2 15 19 18 7 20 12 16 14 17 0
1 2 16 12 14 19 7 15 18 20 17 0
1 2 16 19 20 14 7 18 12 15 17 0
1 2 16 19 20 14 17 18 15 7 12 0
1 2 17 14 20 19 7 12 15 18 16 0
1 2 18 7 14 17 19 16 15 12 20 0
1 2 18 14 20 7 12 17 16 15 0
1 2 18 15 7 19 14 12 16 20 17 0
1 2 18 15 7 20 19 17 12 16 14 0
1 2 19 12 16 18 17 15 0
1 2 19 14 15 18 20 16 7 17 12 0
1 2 19 15 16 18 12 17 0
1 2 19 15 17 0
1 2 19 17 15 12 0
1 2 19 18 16 7 15 12 14 20 17 0
1 2 19 20 15 16 12 18 17 0
1 2 20 16 12 19 15 18 7 14 17 0
1 2 20 18 14 7 19 17 16 15 12 0
1 2 20 18 15 19 16 12 14 7 17 0
1 3 7 13 15 19 18 16 20 14 17 0
1 3 7 14 15 19 13 16 20 18 17 0
1 3 7 15 19 14 18 13 20 16 17 0
1 3 7 15 20 19 16 17 14 18 13 0
1 3 7 18 15 14 17 16 20 0
1 3 13 16 19 20 7 18 15 14 17 0
1 3 13 18 19 20 15 16 17 0
1 3 13 19 17 16 18 15 14 7 20 0
1 3 14 13 15 19 18 16 7 20 17 0
1 3 14 15 7 18 20 13 19 16 17 0
1 3 14 16 15 19 18 13 7 20 17 0
1 3 15 7 20 19 18 16 13 14 17 0
1 3 15 13 7 16 17 14 20 19 18 0
1 3 15 13 7 19 17 18 20 14 16 0
1 3 15 13 19 14 16 18 17 20 7 0
1 3 15 18 20 14 16 13 7 19 17 0
1 3 15 19 13 18 17 20 14 7 16 0
1 3 15 19 16 14 7 13 18 20 17 0
1 3 15 19 20 14 16 13 18 7 17 0
1 3 17 7 16 19 20 13 18 15 0
1 3 17 13 15 19 20 14 7 16 18 0
1 3 17 16 13 7 19 20 18 15 14 0
1 3 17 18 7 14 19 15 13 20 16 0
1 3 17 18 13 19 15 0
1 3 18 13 19 16 17 15 14 7 20 0
1 3 19 13 17 15 0
1 3 19 14 17 7 13 18 16 20 15 0
1 3 19 15 18 16 17 13 0
1 3 20 7 14 18 19 15 17 16 13 0
1 3 20 14 17 7 18 15 16 19 13 0
1 3 20 19 15 14 7 13 16 18 17 0
1 4 7 12 16 19 13 18 20 14 17 0
1 4 7 19 17 14 18 16 20 13 12 0
1 4 7 20 14 19 12 18 13 16 17 0
1 4 12 7 18 19 16 20 14 17 13 0
1 4 12 7 18 19 16 20 17 14 13 0
1 4 13 16 12 19 17 18 0
1 4 13 18 7 17 20 12 16 14 19 0
1 4 13 18 14 20 16 17 7 12 0
1 4 14 13 16 19 20 17 7 12 18 0
1 4 14 20 13 19 12 16 7 18 17 0
1 4 16 12 14 19 13 18 17 7 20 0
1 4 16 12 18 19 7 20 13 14 17 0
1 4 16 14 18 19 13 17 7 12 0
1 4 17 12 13 16 7 18 19 20 14 0
1 4 17 14 19 13 16 7 18 12 0
1 4 17 18 7 19 20 16 12 14 13 0
1 4 17 18 12 19 16 13 7 20 14 0
1 4 17 19 18 14 12 13 20 16 7 0
1 4 18 12 7 14 20 16 13 19 17 0
1 4 18 12 17 19 16 13 0
1 4 18 13 17 7 20 14 16 12 19 0
1 4 19 13 18 12 17 0
1 4 19 13 20 16 17 12 18 0
1 4 19 20 13 12 18 17 16 0
1 4 20 12 16 14 13 18 7 19 17 0
1 4 20 13 18 19 7 16 14 17 12 0
1 5 7 12 20 14 17 16 19 13 15 0
1 5 7 17 15 19 20 12 14 16 13 0
1 5 7 19 12 14 13 15 20 16 17 0
1 5 7 19 13 14 12 17 20 16 15 0
1 5 12 7 17 13 15 20 14 19 0
1 5 12 13 7 17 14 16 20 19 15 0
1 5 12 14 7 19 15 16 17 20 13 0
1 5 12 16 14 7 19 15 17 20 13 0
1 5 12 19 17 14 20 16 13 7 15 0
1 5 13 15 12 19 7 16 20 14 17 0
1 5 13 19 17 16 12 15 0
1 5 13 19 20 14 17 16 12 7 15 0
1 5 14 12 15 16 13 17 0
1 5 15 19 7 14 20 16 12 13 17 0
1 5 15 19 12 14 17 7 13 16 20 0
1 5 16 12 7 19 17 13 15 20 14 0
1 5 16 12 15 14 13 19 20 7 17 0
1 5 16 13 20 19 14 15 12 7 17 0
1 5 16 19 7 15 14 17 13 20 0
1 5 16 20 12 7 15 17 14 19 13 0
1 5 17 7 12 19 13 16 20 14 15 0
1 5 17 12 16 19 15 7 20 14 13 0
1 5 17 12 16 19 15 13 0
1 5 17 13 12 16 0
1 5 17 13 14 19 12 16 7 20 15 0
