18 1.0
1 3 1 16 7 13 9 17 2 18 0
1 3 2 1 13 16 7 18 9 0
1 3 7 17 1 18 2 9 16 13 0
1 3 16 7 13 18 9 0
1 3 18 16 7 2 1 0
1 4 7 13 9 18 15 2 0
1 4 7 15 1 16 18 2 13 9 0
1 4 7 15 18 13 2 16 9 1 0
1 4 7 18 1 15 9 13 2 0
1 4 9 15 16 1 13 2 18 7 0
1 4 13 2 15 7 1 18 9 16 0
1 4 13 18 1 16 7 15 9 2 0
1 4 15 7 16 1 13 9 18 2 0
1 4 15 13 18 1 16 9 2 7 0
1 4 16 2 1 18 13 15 9 0
1 4 16 2 13 1 15 18 9 7 0
1 4 18 16 9 0
1 5 1 13 16 18 15 2 17 7 0
1 5 2 15 16 7 18 1 17 13 0
1 5 2 15 16 17 7 18 1 13 0
1 5 7 2 16 13 1 15 18 17 0
1 5 7 18 1 15 17 2 16 13 0
1 5 7 18 16 13 17 1 15 2 0
1 5 13 15 16 7 18 17 1 2 0
1 5 15 7 16 17 2 1 13 18 0
1 5 16 1 18 7 17 13 2 0
1 5 16 13 15 18 7 17 2 0
1 5 16 15 13 2 0
1 5 16 17 13 0
1 5 16 17 15 2 0
1 5 16 18 0
1 5 16 18 7 17 1 15 13 2 0
1 5 17 18 16 7 1 15 13 2 0
1 5 18 13 16 1 15 2 0
1 6 1 17 16 2 15 13 9 0
1 6 1 17 16 9 7 15 13 2 0
1 6 1 17 16 13 7 9 15 2 0
1 6 2 7 1 16 9 13 17 15 0
1 6 2 9 7 1 16 13 15 17 0
1 6 7 1 16 15 13 17 9 2 0
1 6 7 15 16 1 13 2 17 9 0
1 6 7 15 16 17 13 1 9 2 0
1 6 7 17 16 1 9 15 13 2 0
1 6 7 17 16 13 9 15 1 2 0
1 6 9 2 16 1 13 15 7 17 0
1 6 9 16 1 13 7 15 17 2 0
1 6 15 2 16 1 13 9 17 0
1 6 15 7 1 16 2 9 13 17 0
1 6 15 7 16 1 9 2 13 0
1 6 15 17 16 2 13 9 7 1 0
1 6 16 1 0
