31 1.0
1 1 19 6 24 23 29 20 3 30 18 27 16 31 28 21 14 25 7 17 13 0
1 1 25 20 6 18 27 7 31 17 21 13 26 29 16 24 14 19 3 28 30 23 0
1 2 3 17 26 24 31 21 25 23 18 27 19 29 16 20 14 28 7 6 30 22 0
1 2 3 21 17 23 29 24 16 26 30 7 19 31 25 20 22 28 27 6 18 14 0
1 2 6 24 20 7 30 14 17 27 26 23 25 22 18 21 0
1 2 16 7 27 26 28 24 19 6 18 21 25 29 3 20 22 31 17 30 23 14 0
1 2 18 17 7 6 19 14 25 30 3 21 28 29 16 24 22 31 27 23 26 20 0
1 2 19 17 27 7 31 20 25 18 30 21 28 29 16 24 14 3 26 6 23 22 0
1 2 19 27 6 17 31 24 25 23 30 7 16 29 28 21 22 3 20 26 18 14 0
1 2 19 27 6 30 31 14 25 23 21 16 29 28 20 22 3 18 24 0
1 2 28 21 17 18 31 20 25 23 30 27 19 29 16 7 22 3 24 6 26 14 0
1 2 31 7 21 6 16 25 26 18 20 28 29 19 27 22 3 17 30 23 14 0
1 2 31 21 27 7 19 14 25 30 18 3 29 28 24 22 16 17 23 26 20 0
1 4 3 7 17 26 31 13 25 30 18 24 19 29 16 21 22 28 27 6 23 14 0
1 4 3 7 21 23 31 13 25 30 18 24 16 29 19 27 22 28 17 26 6 14 0
1 4 3 7 27 17 16 22 25 30 18 24 19 29 28 21 14 31 26 23 6 13 0
1 4 3 17 26 27 16 13 18 6 25 21 19 29 28 24 22 31 7 30 23 14 0
1 4 3 21 7 6 31 24 25 23 30 27 16 29 19 14 22 28 17 18 26 13 0
1 4 3 21 7 26 28 13 25 23 18 24 16 29 19 27 22 31 17 6 30 14 0
1 4 3 21 17 26 31 13 25 30 18 24 16 29 19 27 22 28 7 6 23 14 0
1 4 3 24 7 6 29 13 25 30 18 27 16 31 28 21 14 19 26 17 23 22 0
1 4 3 27 7 26 31 13 25 30 18 21 19 29 16 17 22 28 24 23 6 14 0
1 4 3 27 17 26 31 13 25 6 18 24 19 29 16 7 22 28 21 30 23 14 0
1 4 16 14 27 24 31 7 18 6 30 21 26 29 28 13 22 3 17 25 0
1 4 16 17 7 26 28 13 25 18 30 24 3 29 19 21 22 31 27 23 6 14 0
1 4 16 17 24 26 29 13 25 30 18 21 28 31 19 7 22 3 27 6 23 14 0
1 4 16 17 27 23 31 13 25 6 18 21 19 29 28 24 22 3 7 30 26 14 0
1 4 16 21 17 26 28 13 25 30 18 27 3 29 19 24 22 31 7 6 23 14 0
1 4 16 27 17 6 28 13 25 26 18 21 31 29 19 24 22 3 7 23 30 14 0
1 4 16 27 17 23 31 13 25 30 18 21 3 29 28 24 22 19 7 6 26 14 0
1 4 16 27 29 14 30 25 3 22 6 0
1 4 18 7 27 17 28 13 25 30 3 21 16 29 19 24 22 31 26 6 14 0
1 4 19 7 17 23 31 14 18 26 25 21 28 29 16 24 22 3 27 6 30 13 0
1 4 19 17 6 29 13 18 26 25 27 31 3 16 21 22 28 23 7 30 14 0
1 4 19 17 24 27 28 13 25 30 18 21 3 29 31 26 22 16 23 6 7 0
1 4 19 26 27 21 31 13 25 23 18 17 16 29 3 24 22 28 7 6 30 14 0
1 4 25 24 21 26 19 13 3 30 18 7 31 29 28 27 14 16 17 23 6 22 0
1 4 25 27 17 23 19 13 28 6 31 21 29 18 3 24 22 30 7 16 26 14 0
1 4 28 7 27 23 19 24 18 26 30 21 3 31 16 14 22 25 6 17 13 0
1 4 28 13 26 30 31 24 25 23 18 27 3 29 16 7 22 19 21 6 17 14 0
1 4 28 21 7 26 31 14 25 6 18 24 19 29 16 17 22 3 27 23 30 13 0
1 4 28 21 17 26 16 13 25 30 18 24 19 29 31 7 22 3 27 6 23 14 0
1 4 28 27 6 26 18 17 3 31 16 22 19 13 7 29 25 14 23 30 21 0
1 4 28 27 21 23 29 13 25 26 18 24 16 19 31 7 22 3 17 30 6 14 0
1 4 29 17 26 13 23 27 21 22 7 6 30 14 0
1 4 31 7 27 17 29 13 25 30 18 24 19 16 28 21 22 3 6 26 23 14 0
1 4 31 7 27 26 28 14 25 30 18 17 16 29 19 24 22 3 21 6 23 13 0
1 4 31 17 21 26 28 14 18 6 25 24 19 29 3 27 22 16 7 23 30 13 0
1 4 31 21 26 7 19 24 25 30 18 17 28 29 16 13 22 3 27 23 6 14 0
1 4 31 21 27 26 16 14 25 30 18 24 28 29 19 7 22 3 6 17 23 13 0
1 4 31 24 17 6 13 25 30 23 7 16 21 22 3 27 26 18 14 0
1 5 3 7 17 23 31 20 18 6 25 24 28 29 19 13 22 16 27 26 30 14 0
1 5 3 24 17 26 19 13 16 6 18 20 28 29 25 7 14 31 27 23 30 22 0
1 5 3 24 17 30 29 13 18 6 25 20 28 31 16 7 22 19 27 26 23 14 0
1 5 3 27 17 23 29 14 25 6 18 24 31 28 19 20 22 16 7 26 30 13 0
1 5 3 27 26 17 29 13 25 6 18 14 19 28 16 24 22 31 7 23 30 20 0
1 5 16 7 17 26 31 20 25 23 30 24 19 29 3 27 22 28 13 18 6 14 0
1 5 16 17 27 26 31 20 25 23 18 24 3 29 19 13 22 28 7 30 6 14 0
1 5 16 20 17 26 31 13 25 23 18 27 28 29 19 24 22 3 7 6 30 14 0
1 5 16 24 17 23 31 13 25 6 18 27 3 29 19 20 22 28 7 26 30 14 0
1 5 16 24 17 26 29 13 18 6 25 27 3 31 19 20 14 28 7 23 30 22 0
1 5 16 27 26 17 28 13 25 6 18 7 31 29 19 20 22 3 24 23 30 14 0
1 5 19 7 17 6 29 20 25 23 18 27 31 16 28 24 22 3 13 30 26 14 0
1 5 19 7 17 30 29 13 25 26 18 24 16 28 3 20 22 31 27 6 23 14 0
1 5 19 7 27 6 29 20 25 30 18 13 16 31 28 24 22 3 17 23 26 14 0
1 5 19 17 7 23 28 13 25 26 18 20 16 29 3 24 22 31 27 30 6 14 0
1 5 19 24 26 17 29 13 25 30 18 27 3 31 16 20 22 28 7 23 6 14 0
1 5 19 24 27 6 28 13 18 23 3 7 16 29 25 20 14 31 17 30 26 22 0
1 5 19 26 17 6 28 13 18 30 25 20 31 29 16 27 22 3 24 23 7 14 0
1 5 19 27 17 23 31 20 25 6 18 7 28 29 16 13 22 3 24 30 26 14 0
1 5 25 7 27 26 28 20 19 30 23 17 16 29 31 13 22 3 24 6 18 14 0
1 5 25 17 7 6 28 13 3 30 18 20 31 29 16 24 22 19 27 26 23 14 0
1 5 25 27 30 26 28 13 18 17 3 24 19 29 31 20 14 16 7 6 23 22 0
1 5 28 7 17 23 29 13 18 26 25 20 31 16 19 24 14 3 27 30 6 22 0
1 5 28 17 7 30 31 13 25 6 18 27 3 29 19 20 22 16 24 23 26 14 0
1 5 28 24 7 6 29 14 25 23 18 27 3 16 19 20 22 31 17 30 26 13 0
1 5 28 26 6 30 29 20 3 23 25 24 31 19 18 13 22 16 7 17 27 14 0
1 5 28 26 7 17 29 13 18 23 25 24 16 31 19 20 14 3 27 6 30 22 0
1 5 28 27 7 26 29 13 3 6 18 24 31 19 25 14 22 16 17 30 23 20 0
1 5 31 7 24 17 28 14 25 30 18 20 19 29 16 27 22 3 26 6 23 13 0
1 5 31 27 17 26 29 20 25 6 18 24 16 19 28 14 22 3 7 30 13 0
1 5 31 27 26 6 19 20 3 18 25 17 29 22 28 24 14 16 7 23 30 13 0
1 8 3 24 26 25 6 30 28 17 18 14 31 19 16 13 22 29 23 27 21 20 0
1 8 16 26 27 6 28 14 18 17 31 21 29 25 19 20 22 3 24 30 23 13 0
1 8 18 24 21 26 29 14 3 6 25 20 28 31 19 27 22 16 17 23 30 13 0
1 8 19 24 27 26 6 14 18 21 25 20 3 31 16 13 22 28 23 30 17 0
1 8 19 27 17 26 29 22 25 30 18 21 16 28 31 13 14 3 24 6 23 20 0
1 8 28 21 20 6 31 14 25 26 18 13 16 29 17 22 3 24 30 23 27 0
1 8 28 27 23 26 18 13 3 17 25 24 19 29 16 21 22 31 20 30 6 14 0
1 8 28 27 26 17 19 20 25 6 30 24 3 29 31 13 14 16 21 23 18 22 0
1 8 29 24 17 6 13 18 26 25 21 16 20 22 3 27 30 23 14 0
1 8 31 21 27 23 29 13 25 6 18 24 19 3 28 14 22 16 17 26 30 20 0
1 9 19 7 13 26 28 20 25 30 18 27 16 29 3 22 14 31 24 6 23 21 0
1 9 19 21 7 6 31 13 25 26 18 27 28 29 24 22 3 20 23 30 14 0
1 9 19 24 27 6 29 13 25 26 18 21 31 3 28 20 22 16 7 30 23 14 0
1 9 28 21 7 26 31 22 3 30 18 27 16 29 19 20 14 25 24 6 23 13 0
1 9 28 27 7 6 29 20 3 26 18 24 31 25 19 14 22 16 21 30 23 13 0
1 10 3 13 22 23 31 20 18 25 30 27 16 29 19 7 14 28 26 6 17 21 0
1 10 3 17 27 6 16 13 18 25 30 21 19 31 28 20 22 29 7 23 26 14 0
1 10 3 20 7 26 28 13 25 23 18 21 19 31 16 27 22 29 17 6 30 14 0
1 10 3 21 7 26 29 13 25 23 18 27 28 31 19 20 22 16 6 17 30 14 0
1 10 3 27 17 23 31 13 25 30 18 21 16 29 19 20 22 28 7 6 26 14 0
1 10 16 7 27 30 29 22 3 26 18 21 28 31 19 13 20 25 17 6 23 14 0
1 10 16 17 7 26 28 20 18 23 25 27 29 19 31 14 22 3 21 30 6 13 0
1 10 16 17 27 26 28 13 25 23 18 21 19 29 31 20 22 3 7 30 6 14 0
1 10 16 21 6 27 31 13 25 17 18 26 19 28 3 20 22 29 7 30 23 14 0
1 10 16 21 17 26 31 13 25 23 18 27 28 3 19 20 22 29 7 30 6 14 0
1 10 16 21 27 26 29 20 25 30 18 13 31 28 19 7 22 3 17 23 6 14 0
1 10 16 21 27 31 13 3 25 18 29 19 20 22 28 23 30 14 0
1 10 16 27 7 23 29 20 18 26 30 13 3 31 19 21 22 28 17 25 6 14 0
1 10 16 27 7 26 31 13 25 30 18 21 28 29 19 20 22 3 17 23 6 14 0
1 10 16 27 17 26 19 20 25 30 18 21 3 29 28 13 22 31 7 6 23 14 0
1 10 16 27 26 17 31 13 18 6 25 20 19 29 28 21 22 3 7 30 23 14 0
1 10 18 27 17 25 31 13 16 6 23 26 3 29 28 20 22 19 21 7 30 14 0
1 10 19 7 20 26 31 14 25 6 18 27 28 29 16 21 22 3 17 30 23 13 0
1 10 19 7 26 30 29 13 25 23 18 21 31 16 28 20 22 3 27 6 17 14 0
1 10 19 17 26 27 29 21 25 6 18 20 28 31 3 13 22 16 7 23 30 14 0
1 10 19 17 27 6 14 18 26 25 21 29 3 20 22 16 7 23 30 13 0
1 10 19 17 27 30 31 13 25 7 18 20 28 29 16 21 22 3 14 0
