16 1.0
1 3 0
1 3 1 14 15 16 7 8 13 0
1 3 7 13 0
1 3 7 13 1 8 16 15 14 0
1 3 7 13 15 8 16 14 0
1 3 7 14 0
1 3 7 14 13 0
1 3 7 14 15 8 16 13 1 0
1 3 8 14 15 13 1 16 7 0
1 3 8 16 15 13 14 1 0
1 3 13 8 1 7 14 15 16 0
1 3 13 14 1 8 16 7 15 0
1 3 13 15 16 14 7 1 8 0
1 3 14 7 16 13 1 15 8 0
1 3 16 14 1 8 15 13 7 0
1 3 16 14 1 15 8 7 13 0
1 3 16 14 8 15 7 1 13 0
1 3 16 14 13 1 15 8 7 0
1 4 1 2 8 15 7 16 14 0
1 4 1 2 8 16 15 7 14 0
1 4 2 14 8 16 1 7 15 0
1 4 8 2 15 7 1 16 14 0
2 4 8 2 15 16 1 7 14 0
1 4 8 14 1 16 7 15 2 0
1 4 14 1 15 8 2 16 7 0
1 4 14 1 16 15 2 8 7 0
1 4 14 16 2 1 15 7 8 0
1 4 15 2 7 8 16 1 14 0
1 4 15 2 8 7 16 14 0
1 4 15 2 16 1 7 8 14 0
1 4 15 14 8 16 7 1 2 0
1 4 16 1 15 14 8 2 7 0
1 5 2 14 15 13 16 0
1 5 2 15 16 13 1 7 14 0
1 5 13 14 1 15 16 7 2 0
1 5 14 1 13 7 15 2 16 0
1 5 15 2 7 13 1 16 14 0
1 5 15 2 13 7 1 16 14 0
1 5 15 2 14 16 1 7 13 0
1 5 15 14 16 13 7 1 2 0
1 5 16 1 7 2 15 13 14 0
1 5 16 14 13 15 7 1 2 0
1 6 7 2 1 8 0
1 6 8 2 13 15 7 1 14 0
1 6 8 7 15 13 2 0
1 6 13 8 7 1 14 15 0
1 6 13 8 14 1 7 2 15 0
1 6 14 15 7 2 8 1 13 0
1 6 15 1 7 14 2 13 0
1 6 15 14 2 7 1 13 0
6 9 0
1 9 1 2 14 0
7 9 2 0
1 9 2 14 0
1 9 8 1 13 15 14 16 2 0
1 9 8 14 2 16 15 1 13 0
1 9 8 14 15 13 16 1 2 0
1 9 13 2 0
3 9 14 2 0
1 9 14 16 1 15 2 8 13 0
1 9 15 13 2 1 8 16 14 0
1 9 16 1 2 8 15 13 14 0
1 9 16 14 13 2 8 1 15 0
1 10 2 15 7 16 13 1 8 0
1 10 7 15 8 2 1 16 13 0
1 10 7 15 16 8 2 0
1 10 7 15 16 13 1 8 2 0
1 10 7 15 16 13 2 1 8 0
1 10 7 16 1 13 15 8 2 0
1 10 8 7 1 16 15 2 0
1 10 8 13 15 16 1 7 2 0
1 10 13 2 7 8 16 1 0
1 10 13 15 1 16 8 7 2 0
1 10 15 2 8 16 1 7 13 0
1 10 15 2 16 8 7 1 13 0
1 10 15 8 16 2 1 7 13 0
1 10 15 13 1 8 16 7 2 0
1 10 16 2 1 13 7 8 15 0
1 10 16 13 15 7 1 8 2 0
1 10 16 15 2 1 7 13 8 0
1 10 16 15 8 13 1 7 2 0
1 11 1 14 13 7 8 2 0
1 11 2 13 7 16 8 1 14 0
1 11 2 14 16 1 8 7 13 0
1 11 7 2 13 1 16 8 14 0
1 11 7 2 13 14 0
1 11 7 13 2 0
2 11 8 2 13 16 1 7 14 0
1 11 13 2 1 8 16 7 14 0
1 11 14 13 8 7 2 1 16 0
1 11 16 2 8 13 1 7 14 0
1 12 14 13 8 15 2 16 7 0
1 12 15 14 13 16 8 7 2 0
0
7
1
1
3
5
6
8
5
8
2
4
7
3
2
4
6
