voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,num_positions
0,Jon MOLYNEUX Re-elect your Scottish Green Councillor,Zen GHANI Scottish National Party (SNP),Norman MACLEOD Scottish National Party (SNP),Tom RUDDELL Scottish Trade Unionist and Socialist Coalition,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Jon MOLYNEUX Re-elect your Scottish Green Councillor,Zen GHANI Scottish National Party (SNP),Norman MACLEOD Scottish National Party (SNP),Tom RUDDELL Scottish Trade Unionist and Socialist Coalition,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Jon MOLYNEUX Re-elect your Scottish Green Councillor,Zen GHANI Scottish National Party (SNP),Norman MACLEOD Scottish National Party (SNP),Tom RUDDELL Scottish Trade Unionist and Socialist Coalition,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Jon MOLYNEUX Re-elect your Scottish Green Councillor,Zen GHANI Scottish National Party (SNP),Norman MACLEOD Scottish National Party (SNP),Tom RUDDELL Scottish Trade Unionist and Socialist Coalition,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Jon MOLYNEUX Re-elect your Scottish Green Councillor,Zen GHANI Scottish National Party (SNP),Norman MACLEOD Scottish National Party (SNP),Tom RUDDELL Scottish Trade Unionist and Socialist Coalition,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Jon MOLYNEUX Re-elect your Scottish Green Councillor,Zen GHANI Scottish National Party (SNP),Norman MACLEOD Scottish National Party (SNP),Tom RUDDELL Scottish Trade Unionist and Socialist Coalition,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Jon MOLYNEUX Re-elect your Scottish Green Councillor,Zen GHANI Scottish National Party (SNP),Norman MACLEOD Scottish National Party (SNP),Tom RUDDELL Scottish Trade Unionist and Socialist Coalition,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Jon MOLYNEUX Re-elect your Scottish Green Councillor,Zen GHANI Scottish National Party (SNP),Norman MACLEOD Scottish National Party (SNP),Tom RUDDELL Scottish Trade Unionist and Socialist Coalition,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Jon MOLYNEUX Re-elect your Scottish Green Councillor,Zen GHANI Scottish National Party (SNP),Norman MACLEOD Scottish National Party (SNP),Tom RUDDELL Scottish Trade Unionist and Socialist Coalition,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Jon MOLYNEUX Re-elect your Scottish Green Councillor,Zen GHANI Scottish National Party (SNP),Norman MACLEOD Scottish National Party (SNP),Tom RUDDELL Scottish Trade Unionist and Socialist Coalition,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Jon MOLYNEUX Re-elect your Scottish Green Councillor,Zen GHANI Scottish National Party (SNP),Norman MACLEOD Scottish National Party (SNP),Tom RUDDELL Scottish Trade Unionist and Socialist Coalition,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Jon MOLYNEUX Re-elect your Scottish Green Councillor,Zen GHANI Scottish National Party (SNP),Norman MACLEOD Scottish National Party (SNP),Tom RUDDELL Scottish Trade Unionist and Socialist Coalition,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Jon MOLYNEUX Re-elect your Scottish Green Councillor,Zen GHANI Scottish National Party (SNP),Norman MACLEOD Scottish National Party (SNP),Tom RUDDELL Scottish Trade Unionist and Socialist Coalition,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Jon MOLYNEUX Re-elect your Scottish Green Councillor,Zen GHANI Scottish National Party (SNP),Norman MACLEOD Scottish National Party (SNP),Tom RUDDELL Scottish Trade Unionist and Socialist Coalition,skipped,skipped,skipped,skipped,skipped,skipped,4
