voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,num_positions
0,Jim KAVANAGH Glasgow Labour,Matt KERR Glasgow Labour,Ross CHALMERS Scottish Liberal Democrats,Stephen PAXTON Scottish Conservative and Unionist,Alex WILSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
1,Matt KERR Glasgow Labour,Jim KAVANAGH Glasgow Labour,Ellie GOMERSALL Scottish Greens - Delivering For Our Community,Ross CHALMERS Scottish Liberal Democrats,Elaine MCSPORRAN Scottish National Party (SNP),Alex WILSON Scottish National Party (SNP),Alexander TORRANCE Alba Party for independence,Stephen PAXTON Scottish Conservative and Unionist,Robin DUDFIELD Social Democratic Party,4
2,Elaine MCSPORRAN Scottish National Party (SNP),Alex WILSON Scottish National Party (SNP),Jim KAVANAGH Glasgow Labour,Matt KERR Glasgow Labour,Ellie GOMERSALL Scottish Greens - Delivering For Our Community,Ross CHALMERS Scottish Liberal Democrats,Alexander TORRANCE Alba Party for independence,Robin DUDFIELD Social Democratic Party,Stephen PAXTON Scottish Conservative and Unionist,4
3,Elaine MCSPORRAN Scottish National Party (SNP),Alex WILSON Scottish National Party (SNP),Jim KAVANAGH Glasgow Labour,Matt KERR Glasgow Labour,Ellie GOMERSALL Scottish Greens - Delivering For Our Community,Ross CHALMERS Scottish Liberal Democrats,Alexander TORRANCE Alba Party for independence,Robin DUDFIELD Social Democratic Party,Stephen PAXTON Scottish Conservative and Unionist,4
4,Elaine MCSPORRAN Scottish National Party (SNP),Alex WILSON Scottish National Party (SNP),Jim KAVANAGH Glasgow Labour,Matt KERR Glasgow Labour,Ellie GOMERSALL Scottish Greens - Delivering For Our Community,Ross CHALMERS Scottish Liberal Democrats,Alexander TORRANCE Alba Party for independence,Robin DUDFIELD Social Democratic Party,Stephen PAXTON Scottish Conservative and Unionist,4
5,Elaine MCSPORRAN Scottish National Party (SNP),Alex WILSON Scottish National Party (SNP),Jim KAVANAGH Glasgow Labour,Matt KERR Glasgow Labour,Ellie GOMERSALL Scottish Greens - Delivering For Our Community,Ross CHALMERS Scottish Liberal Democrats,Alexander TORRANCE Alba Party for independence,Robin DUDFIELD Social Democratic Party,Stephen PAXTON Scottish Conservative and Unionist,4
6,Elaine MCSPORRAN Scottish National Party (SNP),Alex WILSON Scottish National Party (SNP),Jim KAVANAGH Glasgow Labour,Matt KERR Glasgow Labour,Ellie GOMERSALL Scottish Greens - Delivering For Our Community,Ross CHALMERS Scottish Liberal Democrats,Alexander TORRANCE Alba Party for independence,Robin DUDFIELD Social Democratic Party,Stephen PAXTON Scottish Conservative and Unionist,4
7,Ellie GOMERSALL Scottish Greens - Delivering For Our Community,Ross CHALMERS Scottish Liberal Democrats,Matt KERR Glasgow Labour,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Ellie GOMERSALL Scottish Greens - Delivering For Our Community,Ross CHALMERS Scottish Liberal Democrats,Matt KERR Glasgow Labour,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Ellie GOMERSALL Scottish Greens - Delivering For Our Community,Ross CHALMERS Scottish Liberal Democrats,Matt KERR Glasgow Labour,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Ellie GOMERSALL Scottish Greens - Delivering For Our Community,Ross CHALMERS Scottish Liberal Democrats,Matt KERR Glasgow Labour,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Ellie GOMERSALL Scottish Greens - Delivering For Our Community,Ross CHALMERS Scottish Liberal Democrats,Matt KERR Glasgow Labour,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Ellie GOMERSALL Scottish Greens - Delivering For Our Community,Ross CHALMERS Scottish Liberal Democrats,Matt KERR Glasgow Labour,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Ellie GOMERSALL Scottish Greens - Delivering For Our Community,Ross CHALMERS Scottish Liberal Democrats,Matt KERR Glasgow Labour,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Ross CHALMERS Scottish Liberal Democrats,Jim KAVANAGH Glasgow Labour,Matt KERR Glasgow Labour,Elaine MCSPORRAN Scottish National Party (SNP),Alex WILSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
15,Ellie GOMERSALL Scottish Greens - Delivering For Our Community,Alex WILSON Scottish National Party (SNP),Elaine MCSPORRAN Scottish National Party (SNP),Matt KERR Glasgow Labour,Jim KAVANAGH Glasgow Labour,Alexander TORRANCE Alba Party for independence,Ross CHALMERS Scottish Liberal Democrats,Robin DUDFIELD Social Democratic Party,Stephen PAXTON Scottish Conservative and Unionist,4
