voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,numSeats,numCands
0,Jim KAVANAGH Glasgow (Lab),Matt KERR Glasgow (Lab),Ross CHALMERS (LD),Stephen PAXTON (Con),Alex WILSON (SNP),skipped,skipped,skipped,skipped,4,9
1,Matt KERR Glasgow (Lab),Jim KAVANAGH Glasgow (Lab),Ellie GOMERSALL (Grn),Ross CHALMERS (LD),Elaine MCSPORRAN (SNP),Alex WILSON (SNP),Alexander TORRANCE (Alba),Stephen PAXTON (Con),Robin DUDFIELD (SDP) Party,4,9
2,Elaine MCSPORRAN (SNP),Alex WILSON (SNP),Jim KAVANAGH Glasgow (Lab),Matt KERR Glasgow (Lab),Ellie GOMERSALL (Grn),Ross CHALMERS (LD),Alexander TORRANCE (Alba),Robin DUDFIELD (SDP) Party,Stephen PAXTON (Con),4,9
3,Elaine MCSPORRAN (SNP),Alex WILSON (SNP),Jim KAVANAGH Glasgow (Lab),Matt KERR Glasgow (Lab),Ellie GOMERSALL (Grn),Ross CHALMERS (LD),Alexander TORRANCE (Alba),Robin DUDFIELD (SDP) Party,Stephen PAXTON (Con),4,9
4,Elaine MCSPORRAN (SNP),Alex WILSON (SNP),Jim KAVANAGH Glasgow (Lab),Matt KERR Glasgow (Lab),Ellie GOMERSALL (Grn),Ross CHALMERS (LD),Alexander TORRANCE (Alba),Robin DUDFIELD (SDP) Party,Stephen PAXTON (Con),4,9
5,Elaine MCSPORRAN (SNP),Alex WILSON (SNP),Jim KAVANAGH Glasgow (Lab),Matt KERR Glasgow (Lab),Ellie GOMERSALL (Grn),Ross CHALMERS (LD),Alexander TORRANCE (Alba),Robin DUDFIELD (SDP) Party,Stephen PAXTON (Con),4,9
6,Elaine MCSPORRAN (SNP),Alex WILSON (SNP),Jim KAVANAGH Glasgow (Lab),Matt KERR Glasgow (Lab),Ellie GOMERSALL (Grn),Ross CHALMERS (LD),Alexander TORRANCE (Alba),Robin DUDFIELD (SDP) Party,Stephen PAXTON (Con),4,9
7,Ellie GOMERSALL (Grn),Ross CHALMERS (LD),Matt KERR Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4,9
8,Ellie GOMERSALL (Grn),Ross CHALMERS (LD),Matt KERR Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4,9
9,Ellie GOMERSALL (Grn),Ross CHALMERS (LD),Matt KERR Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4,9
