voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,numSeats,numCands
0,Saqib AHMED Glasgow (Lab),Rashid M HUSSAIN Glasgow (Lab),Chris MCFADYEN (Grn) - Delivering For Our Community,Christopher HO (UKIP),Tahir JAMEEL (Alba) Party for independence,"Paul LAIRD (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",Eric STEVENSON Scottish (TUSC) and Socialist Coalition,Matt VENTISEI Scottish (Con) and Unionist,Awais QURESHI Scottish (LD),William GRAHAM (SNP) Party (SNP),Roza SALIH (SNP) Party (SNP),4,11
1,William GRAHAM (SNP) Party (SNP),Chris MCFADYEN (Grn) - Delivering For Our Community,Saqib AHMED Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
2,William GRAHAM (SNP) Party (SNP),Chris MCFADYEN (Grn) - Delivering For Our Community,Saqib AHMED Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
3,William GRAHAM (SNP) Party (SNP),Chris MCFADYEN (Grn) - Delivering For Our Community,Saqib AHMED Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
4,William GRAHAM (SNP) Party (SNP),Chris MCFADYEN (Grn) - Delivering For Our Community,Saqib AHMED Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
5,William GRAHAM (SNP) Party (SNP),Chris MCFADYEN (Grn) - Delivering For Our Community,Saqib AHMED Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
6,William GRAHAM (SNP) Party (SNP),Chris MCFADYEN (Grn) - Delivering For Our Community,Saqib AHMED Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
7,William GRAHAM (SNP) Party (SNP),Chris MCFADYEN (Grn) - Delivering For Our Community,Saqib AHMED Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
8,William GRAHAM (SNP) Party (SNP),Chris MCFADYEN (Grn) - Delivering For Our Community,Saqib AHMED Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
9,William GRAHAM (SNP) Party (SNP),Roza SALIH (SNP) Party (SNP),Chris MCFADYEN (Grn) - Delivering For Our Community,Saqib AHMED Glasgow (Lab),Rashid M HUSSAIN Glasgow (Lab),Awais QURESHI Scottish (LD),Eric STEVENSON Scottish (TUSC) and Socialist Coalition,"Paul LAIRD (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",Tahir JAMEEL (Alba) Party for independence,Matt VENTISEI Scottish (Con) and Unionist,Christopher HO (UKIP),4,11
10,Rashid M HUSSAIN Glasgow (Lab),Chris MCFADYEN (Grn) - Delivering For Our Community,William GRAHAM (SNP) Party (SNP),Saqib AHMED Glasgow (Lab),Roza SALIH (SNP) Party (SNP),Tahir JAMEEL (Alba) Party for independence,skipped,skipped,skipped,skipped,skipped,4,11
11,Saqib AHMED Glasgow (Lab),Chris MCFADYEN (Grn) - Delivering For Our Community,Matt VENTISEI Scottish (Con) and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
12,Saqib AHMED Glasgow (Lab),Rashid M HUSSAIN Glasgow (Lab),"Paul LAIRD (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",Chris MCFADYEN (Grn) - Delivering For Our Community,Christopher HO (UKIP),Awais QURESHI Scottish (LD),skipped,skipped,skipped,skipped,skipped,4,11
13,William GRAHAM (SNP) Party (SNP),Roza SALIH (SNP) Party (SNP),Rashid M HUSSAIN Glasgow (Lab),Saqib AHMED Glasgow (Lab),Chris MCFADYEN (Grn) - Delivering For Our Community,"Paul LAIRD (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",Awais QURESHI Scottish (LD),skipped,skipped,skipped,skipped,4,11
14,William GRAHAM (SNP) Party (SNP),Roza SALIH (SNP) Party (SNP),Chris MCFADYEN (Grn) - Delivering For Our Community,Rashid M HUSSAIN Glasgow (Lab),Saqib AHMED Glasgow (Lab),Awais QURESHI Scottish (LD),skipped,skipped,skipped,skipped,skipped,4,11
15,Rashid M HUSSAIN Glasgow (Lab),Saqib AHMED Glasgow (Lab),Chris MCFADYEN (Grn) - Delivering For Our Community,Roza SALIH (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
16,Roza SALIH (SNP) Party (SNP),William GRAHAM (SNP) Party (SNP),Chris MCFADYEN (Grn) - Delivering For Our Community,Tahir JAMEEL (Alba) Party for independence,Eric STEVENSON Scottish (TUSC) and Socialist Coalition,Awais QURESHI Scottish (LD),Saqib AHMED Glasgow (Lab),Rashid M HUSSAIN Glasgow (Lab),skipped,skipped,skipped,4,11
17,Roza SALIH (SNP) Party (SNP),William GRAHAM (SNP) Party (SNP),Chris MCFADYEN (Grn) - Delivering For Our Community,Tahir JAMEEL (Alba) Party for independence,Eric STEVENSON Scottish (TUSC) and Socialist Coalition,Awais QURESHI Scottish (LD),Saqib AHMED Glasgow (Lab),Rashid M HUSSAIN Glasgow (Lab),skipped,skipped,skipped,4,11
18,William GRAHAM (SNP) Party (SNP),Saqib AHMED Glasgow (Lab),Rashid M HUSSAIN Glasgow (Lab),Chris MCFADYEN (Grn) - Delivering For Our Community,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
19,William GRAHAM (SNP) Party (SNP),Saqib AHMED Glasgow (Lab),Rashid M HUSSAIN Glasgow (Lab),Chris MCFADYEN (Grn) - Delivering For Our Community,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
20,Matt VENTISEI Scottish (Con) and Unionist,Awais QURESHI Scottish (LD),Tahir JAMEEL (Alba) Party for independence,Saqib AHMED Glasgow (Lab),Rashid M HUSSAIN Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4,11
21,Matt VENTISEI Scottish (Con) and Unionist,Christopher HO (UKIP),Chris MCFADYEN (Grn) - Delivering For Our Community,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
22,Matt VENTISEI Scottish (Con) and Unionist,Christopher HO (UKIP),Chris MCFADYEN (Grn) - Delivering For Our Community,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
23,Matt VENTISEI Scottish (Con) and Unionist,Christopher HO (UKIP),Chris MCFADYEN (Grn) - Delivering For Our Community,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
24,Matt VENTISEI Scottish (Con) and Unionist,Christopher HO (UKIP),Chris MCFADYEN (Grn) - Delivering For Our Community,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
25,William GRAHAM (SNP) Party (SNP),Saqib AHMED Glasgow (Lab),Chris MCFADYEN (Grn) - Delivering For Our Community,Rashid M HUSSAIN Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
26,William GRAHAM (SNP) Party (SNP),Saqib AHMED Glasgow (Lab),Chris MCFADYEN (Grn) - Delivering For Our Community,Rashid M HUSSAIN Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
27,William GRAHAM (SNP) Party (SNP),Saqib AHMED Glasgow (Lab),Chris MCFADYEN (Grn) - Delivering For Our Community,Rashid M HUSSAIN Glasgow (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
28,Rashid M HUSSAIN Glasgow (Lab),Saqib AHMED Glasgow (Lab),Matt VENTISEI Scottish (Con) and Unionist,Eric STEVENSON Scottish (TUSC) and Socialist Coalition,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
29,Chris MCFADYEN (Grn) - Delivering For Our Community,Saqib AHMED Glasgow (Lab),William GRAHAM (SNP) Party (SNP),Awais QURESHI Scottish (LD),Rashid M HUSSAIN Glasgow (Lab),"Paul LAIRD (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",Tahir JAMEEL (Alba) Party for independence,Roza SALIH (SNP) Party (SNP),Eric STEVENSON Scottish (TUSC) and Socialist Coalition,skipped,skipped,4,11
30,Matt VENTISEI Scottish (Con) and Unionist,Roza SALIH (SNP) Party (SNP),Saqib AHMED Glasgow (Lab),Tahir JAMEEL (Alba) Party for independence,"Paul LAIRD (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",Chris MCFADYEN (Grn) - Delivering For Our Community,Eric STEVENSON Scottish (TUSC) and Socialist Coalition,Christopher HO (UKIP),Rashid M HUSSAIN Glasgow (Lab),Awais QURESHI Scottish (LD),William GRAHAM (SNP) Party (SNP),4,11
31,Rashid M HUSSAIN Glasgow (Lab),Eric STEVENSON Scottish (TUSC) and Socialist Coalition,Saqib AHMED Glasgow (Lab),Chris MCFADYEN (Grn) - Delivering For Our Community,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,11
32,Awais QURESHI Scottish (LD),Matt VENTISEI Scottish (Con) and Unionist,Tahir JAMEEL (Alba) Party for independence,Roza SALIH (SNP) Party (SNP),William GRAHAM (SNP) Party (SNP),"Paul LAIRD (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",Saqib AHMED Glasgow (Lab),Rashid M HUSSAIN Glasgow (Lab),Christopher HO (UKIP),Eric STEVENSON Scottish (TUSC) and Socialist Coalition,Chris MCFADYEN (Grn) - Delivering For Our Community,4,11
