voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Eunis JASSEMI Glasgow Labour,Feargal DALTON Scottish National Party (SNP),James Douglas SPEIRS Scottish Liberal Democrats,Lana REID - MCCONNELL Elect a Scottish Green Councillor,Ade AIBINU Scottish Conservative and Unionist,Mahmood ULLAH Alba Party for independence,3
1,Eunis JASSEMI Glasgow Labour,Feargal DALTON Scottish National Party (SNP),James Douglas SPEIRS Scottish Liberal Democrats,Lana REID - MCCONNELL Elect a Scottish Green Councillor,Ade AIBINU Scottish Conservative and Unionist,Mahmood ULLAH Alba Party for independence,3
2,Eunis JASSEMI Glasgow Labour,Feargal DALTON Scottish National Party (SNP),James Douglas SPEIRS Scottish Liberal Democrats,Lana REID - MCCONNELL Elect a Scottish Green Councillor,Ade AIBINU Scottish Conservative and Unionist,Mahmood ULLAH Alba Party for independence,3
3,Eunis JASSEMI Glasgow Labour,Feargal DALTON Scottish National Party (SNP),James Douglas SPEIRS Scottish Liberal Democrats,Lana REID - MCCONNELL Elect a Scottish Green Councillor,Ade AIBINU Scottish Conservative and Unionist,Mahmood ULLAH Alba Party for independence,3
4,Ade AIBINU Scottish Conservative and Unionist,Eunis JASSEMI Glasgow Labour,James Douglas SPEIRS Scottish Liberal Democrats,Feargal DALTON Scottish National Party (SNP),skipped,skipped,3
5,Eunis JASSEMI Glasgow Labour,Ade AIBINU Scottish Conservative and Unionist,James Douglas SPEIRS Scottish Liberal Democrats,skipped,skipped,skipped,3
6,Eunis JASSEMI Glasgow Labour,Ade AIBINU Scottish Conservative and Unionist,James Douglas SPEIRS Scottish Liberal Democrats,skipped,skipped,skipped,3
7,Eunis JASSEMI Glasgow Labour,Ade AIBINU Scottish Conservative and Unionist,James Douglas SPEIRS Scottish Liberal Democrats,skipped,skipped,skipped,3
8,Eunis JASSEMI Glasgow Labour,Ade AIBINU Scottish Conservative and Unionist,James Douglas SPEIRS Scottish Liberal Democrats,skipped,skipped,skipped,3
9,Eunis JASSEMI Glasgow Labour,Ade AIBINU Scottish Conservative and Unionist,James Douglas SPEIRS Scottish Liberal Democrats,skipped,skipped,skipped,3
10,Eunis JASSEMI Glasgow Labour,Ade AIBINU Scottish Conservative and Unionist,James Douglas SPEIRS Scottish Liberal Democrats,skipped,skipped,skipped,3
11,Eunis JASSEMI Glasgow Labour,Ade AIBINU Scottish Conservative and Unionist,James Douglas SPEIRS Scottish Liberal Democrats,skipped,skipped,skipped,3
12,Eunis JASSEMI Glasgow Labour,Ade AIBINU Scottish Conservative and Unionist,James Douglas SPEIRS Scottish Liberal Democrats,skipped,skipped,skipped,3
13,Eunis JASSEMI Glasgow Labour,Ade AIBINU Scottish Conservative and Unionist,James Douglas SPEIRS Scottish Liberal Democrats,skipped,skipped,skipped,3
14,Eunis JASSEMI Glasgow Labour,Ade AIBINU Scottish Conservative and Unionist,James Douglas SPEIRS Scottish Liberal Democrats,skipped,skipped,skipped,3
15,Eunis JASSEMI Glasgow Labour,Ade AIBINU Scottish Conservative and Unionist,James Douglas SPEIRS Scottish Liberal Democrats,skipped,skipped,skipped,3
