voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,numSeats,numCands
0,Jon MOLYNEUX Re-elect your (Grn) Councillor,Zen GHANI (SNP),Norman MACLEOD (SNP),Tom RUDDELL (Soc),skipped,skipped,skipped,skipped,skipped,skipped,4,10
1,Jon MOLYNEUX Re-elect your (Grn) Councillor,Zen GHANI (SNP),Norman MACLEOD (SNP),Tom RUDDELL (Soc),skipped,skipped,skipped,skipped,skipped,skipped,4,10
2,Jon MOLYNEUX Re-elect your (Grn) Councillor,Zen GHANI (SNP),Norman MACLEOD (SNP),Tom RUDDELL (Soc),skipped,skipped,skipped,skipped,skipped,skipped,4,10
3,Jon MOLYNEUX Re-elect your (Grn) Councillor,Zen GHANI (SNP),Norman MACLEOD (SNP),Tom RUDDELL (Soc),skipped,skipped,skipped,skipped,skipped,skipped,4,10
4,Jon MOLYNEUX Re-elect your (Grn) Councillor,Zen GHANI (SNP),Norman MACLEOD (SNP),Tom RUDDELL (Soc),skipped,skipped,skipped,skipped,skipped,skipped,4,10
5,Jon MOLYNEUX Re-elect your (Grn) Councillor,Zen GHANI (SNP),Norman MACLEOD (SNP),Tom RUDDELL (Soc),skipped,skipped,skipped,skipped,skipped,skipped,4,10
6,Jon MOLYNEUX Re-elect your (Grn) Councillor,Zen GHANI (SNP),Norman MACLEOD (SNP),Tom RUDDELL (Soc),skipped,skipped,skipped,skipped,skipped,skipped,4,10
7,Jon MOLYNEUX Re-elect your (Grn) Councillor,Zen GHANI (SNP),Norman MACLEOD (SNP),Tom RUDDELL (Soc),skipped,skipped,skipped,skipped,skipped,skipped,4,10
8,Jon MOLYNEUX Re-elect your (Grn) Councillor,Zen GHANI (SNP),Norman MACLEOD (SNP),Tom RUDDELL (Soc),skipped,skipped,skipped,skipped,skipped,skipped,4,10
9,Jon MOLYNEUX Re-elect your (Grn) Councillor,Zen GHANI (SNP),Norman MACLEOD (SNP),Tom RUDDELL (Soc),skipped,skipped,skipped,skipped,skipped,skipped,4,10
