voterId,rank1,rank2,rank3,rank4,numSeats,numCands
0,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
1,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
2,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
3,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
4,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
5,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
6,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
7,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
8,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
9,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
10,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
11,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
12,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
13,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
14,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
15,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
16,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
17,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
18,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
19,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
20,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
21,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
22,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
23,Philip Robert MCLEAN (SNP),skipped,skipped,skipped,,4
24,Philip Robert MCLEAN (SNP),Catherine MACDONALD (Ind),skipped,skipped,,4
25,Philip Robert MCLEAN (SNP),Catherine MACDONALD (Ind),skipped,skipped,,4
26,Philip Robert MCLEAN (SNP),Catherine MACDONALD (Ind),skipped,skipped,,4
27,Philip Robert MCLEAN (SNP),Catherine MACDONALD (Ind),skipped,skipped,,4
28,Philip Robert MCLEAN (SNP),Catherine MACDONALD (Ind),skipped,skipped,,4
29,Philip Robert MCLEAN (SNP),Catherine MACDONALD (Ind),skipped,skipped,,4
