file,candidate_removed,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval
/glasgow2007 preflib/Craigtonward_craigton.csv,# ALTERNATIVE NAME 8: Wullie Mcgartland (Soc),['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)']
/glasgow2007 preflib/Craigtonward_craigton.csv,# ALTERNATIVE NAME 10: Alistair Watson (Lab),['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)']
/glasgow2007 preflib/Craigtonward_craigton.csv,# ALTERNATIVE NAME 3: Mark Dingwall (SU),['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)']
/glasgow2007 preflib/Craigtonward_craigton.csv,# ALTERNATIVE NAME 5: Matthew John Kerr (Lab),['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)']
/glasgow2007 preflib/Craigtonward_craigton.csv,# ALTERNATIVE NAME 6: Gordon Macdiarmid (Lab),['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)'],['# ALTERNATIVE NAME 4: Iris Gibson (SNP)']
/glasgow2007 preflib/Canalward_canal.csv,# ALTERNATIVE NAME 7: Haleema Malik (Lab),['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)']
/glasgow2007 preflib/Canalward_canal.csv,# ALTERNATIVE NAME 4: Ellen Hurcombe (Lab),['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)']
/glasgow2007 preflib/Canalward_canal.csv,# ALTERNATIVE NAME 6: Jim Mackechnie (Lab),['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)']
/glasgow2007 preflib/Canalward_canal.csv,# ALTERNATIVE NAME 5: David E Ledgerwood (Con),['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)']
/glasgow2007 preflib/Canalward_canal.csv,# ALTERNATIVE NAME 8: Billy Mcallister (SNP),['# ALTERNATIVE NAME 7: Haleema Malik (Lab)'],['# ALTERNATIVE NAME 11: KieranWild (Grn)'],['# ALTERNATIVE NAME 7: Haleema Malik (Lab)'],['# ALTERNATIVE NAME 11: KieranWild (Grn)'],['# ALTERNATIVE NAME 11: KieranWild (Grn)'],['# ALTERNATIVE NAME 11: KieranWild (Grn)'],['# ALTERNATIVE NAME 7: Haleema Malik (Lab)'],['# ALTERNATIVE NAME 11: KieranWild (Grn)'],['# ALTERNATIVE NAME 11: KieranWild (Grn)'],['# ALTERNATIVE NAME 11: KieranWild (Grn)'],['# ALTERNATIVE NAME 11: KieranWild (Grn)'],['# ALTERNATIVE NAME 11: KieranWild (Grn)'],['# ALTERNATIVE NAME 11: KieranWild (Grn)'],['# ALTERNATIVE NAME 11: KieranWild (Grn)'],['# ALTERNATIVE NAME 11: KieranWild (Grn)'],['# ALTERNATIVE NAME 11: KieranWild (Grn)']
/glasgow2007 preflib/Canalward_canal.csv,# ALTERNATIVE NAME 9: Angela Mccormick (Sol),['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)']
/glasgow2007 preflib/Canalward_canal.csv,# ALTERNATIVE NAME 3: Norman Fraser (LD),['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)']
/glasgow2007 preflib/Canalward_canal.csv,# ALTERNATIVE NAME 1: Brian Brown (SU),['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)']
/glasgow2007 preflib/Canalward_canal.csv,# ALTERNATIVE NAME 11: KieranWild (Grn),['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)']
/glasgow2007 preflib/Canalward_canal.csv,# ALTERNATIVE NAME 10: Kirsteen Redpath (Soc),['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)']
/glasgow2007 preflib/Canalward_canal.csv,# ALTERNATIVE NAME 2: James Cruickshank (Ind),['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)'],['# ALTERNATIVE NAME 8: Billy Mcallister (SNP)']
/glasgow2007 preflib/NorthEast_north east.csv,# ALTERNATIVE NAME 8: Joanne Reilly (Sol),['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)']
/glasgow2007 preflib/NorthEast_north east.csv,# ALTERNATIVE NAME 4: Stewart Macdonald (Grn),['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)']
/glasgow2007 preflib/NorthEast_north east.csv,# ALTERNATIVE NAME 6: Catherine Mcmaster (Lab),['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)']
/glasgow2007 preflib/NorthEast_north east.csv,# ALTERNATIVE NAME 2: John France (Con),['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)']
/glasgow2007 preflib/NorthEast_north east.csv,# ALTERNATIVE NAME 1: Gilbert Davidson (Lab),['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)']
/glasgow2007 preflib/NorthEast_north east.csv,# ALTERNATIVE NAME 3: Gerald Leonard (Lab),['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)']
/glasgow2007 preflib/NorthEast_north east.csv,# ALTERNATIVE NAME 9: George Savage (Ind),['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)']
/glasgow2007 preflib/NorthEast_north east.csv,# ALTERNATIVE NAME 5: John C Macpherson (LD),['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)'],['# ALTERNATIVE NAME 10: Grant R Thoms (SNP)']
