voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,numSeats,numCands
0,William GOLDIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
1,William GOLDIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
2,William GOLDIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
3,William GOLDIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
4,William GOLDIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
5,William GOLDIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
6,William GOLDIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
7,William GOLDIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
8,William GOLDIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
9,William GOLDIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
10,William GOLDIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
11,William GOLDIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
12,William GOLDIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
13,William GOLDIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
14,William GOLDIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
15,William GOLDIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
16,William GOLDIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
17,William GOLDIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
18,William GOLDIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
19,William GOLDIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
20,William GOLDIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
21,William GOLDIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
22,William GOLDIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
23,William GOLDIE (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
24,William GOLDIE (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
25,William GOLDIE (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
26,William GOLDIE (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
27,William GOLDIE (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
28,William GOLDIE (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
29,William GOLDIE (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
30,William GOLDIE (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
31,William GOLDIE (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
32,William GOLDIE (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
33,William GOLDIE (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
34,James MCPHILEMY (Lab),Ann BALLINGER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
35,James MCPHILEMY (Lab),Ann BALLINGER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
36,James MCPHILEMY (Lab),Ann BALLINGER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
37,James MCPHILEMY (Lab),Ann BALLINGER (SNP),Willie HOMER (Soc) Party - Save Public Services,skipped,skipped,skipped,skipped,skipped,skipped,,9
38,William GOLDIE (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
39,William GOLDIE (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
40,William GOLDIE (SNP),James MCPHILEMY (Lab),Willie HOMER (Soc) Party - Save Public Services,skipped,skipped,skipped,skipped,skipped,skipped,,9
41,James MCPHILEMY (Lab),Ann BALLINGER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
42,James MCPHILEMY (Lab),Ann BALLINGER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
43,James MCPHILEMY (Lab),Ann BALLINGER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
44,James MCPHILEMY (Lab),Ann BALLINGER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
45,James MCPHILEMY (Lab),Ann BALLINGER (SNP),Willie HOMER (Soc) Party - Save Public Services,skipped,skipped,skipped,skipped,skipped,skipped,,9
46,James MCPHILEMY (Lab),Ann BALLINGER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
47,James MCPHILEMY (Lab),Ann BALLINGER (SNP),Willie HOMER (Soc) Party - Save Public Services,skipped,skipped,skipped,skipped,skipped,skipped,,9
48,William GOLDIE (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
49,William GOLDIE (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
50,William GOLDIE (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
51,William GOLDIE (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
52,James MCPHILEMY (Lab),Ann BALLINGER (SNP),Willie HOMER (Soc) Party - Save Public Services,Norma Mclachlan DIFFIN (SFP),Simona PANAITESCU (Freedom Alliance). No More Experimental Jabs.,Rebecca MACPHEE (Con),skipped,skipped,skipped,,9
53,William GOLDIE (SNP),James MCPHILEMY (Lab),Willie HOMER (Soc) Party - Save Public Services,skipped,skipped,skipped,skipped,skipped,skipped,,9
54,William GOLDIE (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
55,William GOLDIE (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
56,William GOLDIE (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
57,William GOLDIE (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
58,William GOLDIE (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
59,William GOLDIE (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
60,Peter MCDADE (Lab),Ann BALLINGER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
61,Peter MCDADE (Lab),Ann BALLINGER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
62,Peter MCDADE (Lab),Ann BALLINGER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
63,Ann BALLINGER (SNP),James MCPHILEMY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
64,William GOLDIE (SNP),Peter MCDADE (Lab),Willie HOMER (Soc) Party - Save Public Services,skipped,skipped,skipped,skipped,skipped,skipped,,9
65,William GOLDIE (SNP),Peter MCDADE (Lab),Willie HOMER (Soc) Party - Save Public Services,skipped,skipped,skipped,skipped,skipped,skipped,,9
66,Peter MCDADE (Lab),Willie HOMER (Soc) Party - Save Public Services,Ann BALLINGER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,9
