5 3
102 1 0
98 1 2 0
62 1 2 3 0
10 1 2 3 4 5 0
13 1 2 3 5 4 0
12 1 2 4 0
1 1 2 4 3 0
2 1 2 4 3 5 0
4 1 2 4 5 0
12 1 2 4 5 3 0
7 1 2 5 0
1 1 2 5 3 4 0
2 1 2 5 4 0
4 1 2 5 4 3 0
74 1 3 0
86 1 3 2 0
2 1 3 2 4 0
10 1 3 2 4 5 0
1 1 3 2 5 0
5 1 3 2 5 4 0
6 1 3 4 0
1 1 3 4 2 0
1 1 3 4 5 0
5 1 3 4 5 2 0
6 1 3 5 0
1 1 3 5 2 0
2 1 3 5 2 4 0
1 1 3 5 4 0
5 1 3 5 4 2 0
9 1 4 0
5 1 4 2 0
1 1 4 2 3 0
1 1 4 2 3 5 0
2 1 4 2 5 0
1 1 4 2 5 3 0
2 1 4 3 0
1 1 4 3 2 0
1 1 4 3 5 0
2 1 4 3 5 2 0
11 1 4 5 0
3 1 4 5 2 0
12 1 4 5 2 3 0
4 1 4 5 3 2 0
12 1 5 0
5 1 5 2 0
1 1 5 2 3 0
1 1 5 2 4 0
6 1 5 3 0
1 1 5 3 4 0
14 1 5 4 0
3 1 5 4 2 0
15 1 5 4 2 3 0
1 1 5 4 3 2 0
140 2 0
111 2 1 0
79 2 1 3 0
2 2 1 3 4 0
10 2 1 3 4 5 0
1 2 1 3 5 0
11 2 1 3 5 4 0
22 2 1 4 0
1 2 1 4 3 0
1 2 1 4 3 5 0
10 2 1 4 5 0
13 2 1 4 5 3 0
12 2 1 5 0
2 2 1 5 3 4 0
5 2 1 5 4 0
6 2 1 5 4 3 0
65 2 3 0
77 2 3 1 0
12 2 3 1 4 5 0
9 2 3 1 5 4 0
3 2 3 4 0
2 2 3 4 1 5 0
2 2 3 5 0
2 2 3 5 4 1 0
10 2 4 0
14 2 4 1 0
2 2 4 1 3 5 0
7 2 4 1 5 3 0
3 2 4 3 0
1 2 4 3 1 5 0
1 2 4 3 5 1 0
32 2 4 5 0
7 2 4 5 1 0
24 2 4 5 1 3 0
7 2 4 5 3 1 0
18 2 5 0
7 2 5 1 0
1 2 5 1 4 0
3 2 5 1 4 3 0
1 2 5 3 0
1 2 5 3 1 0
2 2 5 3 1 4 0
1 2 5 3 4 1 0
27 2 5 4 0
11 2 5 4 1 0
13 2 5 4 1 3 0
2 2 5 4 3 1 0
532 3 0
245 3 1 0
352 3 1 2 0
1 3 1 2 4 0
32 3 1 2 4 5 0
21 3 1 2 5 4 0
8 3 1 4 0
1 3 1 4 2 0
4 3 1 4 2 5 0
7 3 1 4 5 2 0
13 3 1 5 0
1 3 1 5 2 0
2 3 1 5 4 0
4 3 1 5 4 2 0
231 3 2 0
242 3 2 1 0
2 3 2 1 4 0
21 3 2 1 4 5 0
22 3 2 1 5 4 0
3 3 2 4 1 5 0
1 3 2 4 5 0
2 3 2 4 5 1 0
1 3 2 5 0
2 3 2 5 1 0
2 3 2 5 1 4 0
3 3 4 0
4 3 4 1 0
1 3 4 1 2 0
2 3 4 1 5 2 0
1 3 4 2 0
1 3 4 2 1 0
1 3 4 2 1 5 0
1 3 4 2 5 1 0
2 3 4 5 0
1 3 4 5 1 2 0
8 3 5 0
8 3 5 1 0
1 3 5 1 2 0
1 3 5 1 2 4 0
1 3 5 1 4 0
4 3 5 1 4 2 0
6 3 5 2 0
1 3 5 2 4 1 0
2 3 5 4 0
3 3 5 4 1 2 0
23 4 0
10 4 1 0
3 4 1 2 0
1 4 1 2 3 5 0
2 4 1 2 5 3 0
3 4 1 3 0
2 4 1 3 2 5 0
3 4 1 3 5 2 0
10 4 1 5 0
5 4 1 5 2 0
3 4 1 5 2 3 0
1 4 1 5 3 0
1 4 1 5 3 2 0
5 4 2 0
5 4 2 1 0
1 4 2 1 3 0
2 4 2 1 5 0
2 4 2 3 0
14 4 2 5 0
4 4 2 5 1 0
7 4 2 5 1 3 0
2 4 2 5 3 1 0
3 4 3 0
2 4 3 1 0
1 4 3 1 5 2 0
3 4 3 5 0
1 4 3 5 1 0
2 4 3 5 1 2 0
1 4 3 5 2 1 0
150 4 5 0
53 4 5 1 0
18 4 5 1 2 0
37 4 5 1 2 3 0
3 4 5 1 3 0
9 4 5 1 3 2 0
71 4 5 2 0
30 4 5 2 1 0
71 4 5 2 1 3 0
8 4 5 2 3 1 0
5 4 5 3 0
2 4 5 3 1 0
4 4 5 3 1 2 0
2 4 5 3 2 1 0
41 5 0
13 5 1 0
2 5 1 2 0
5 5 1 2 4 0
1 5 1 2 4 3 0
6 5 1 3 0
2 5 1 3 2 4 0
1 5 1 3 4 2 0
12 5 1 4 0
4 5 1 4 2 0
7 5 1 4 2 3 0
1 5 1 4 3 0
3 5 1 4 3 2 0
7 5 2 0
1 5 2 1 0
1 5 2 1 3 4 0
2 5 2 1 4 3 0
1 5 2 3 1 4 0
1 5 2 3 4 1 0
15 5 2 4 0
3 5 2 4 1 0
8 5 2 4 1 3 0
2 5 2 4 3 1 0
7 5 3 0
7 5 3 1 0
1 5 3 1 2 4 0
5 5 3 1 4 2 0
5 5 3 2 0
1 5 3 2 1 0
1 5 3 2 1 4 0
1 5 3 2 4 1 0
4 5 3 4 0
1 5 3 4 1 0
2 5 3 4 1 2 0
316 5 4 0
82 5 4 1 0
29 5 4 1 2 0
76 5 4 1 2 3 0
3 5 4 1 3 0
14 5 4 1 3 2 0
112 5 4 2 0
32 5 4 2 1 0
82 5 4 2 1 3 0
1 5 4 2 3 0
6 5 4 2 3 1 0
13 5 4 3 0
4 5 4 3 1 0
12 5 4 3 1 2 0
4 5 4 3 2 1 0
0
Amanda Jane KUBIE (LD)
Robin TATLER (Ind)
Shona HASLAM (Con)
Simon RITCHIE (SNP)
Stuart BELL (SNP)
