voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,numSeats,numCands
0,Gordon BIRCHAM (Libtn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
1,Gordon BIRCHAM (Libtn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
2,Gordon BIRCHAM (Libtn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
3,Gordon BIRCHAM (Libtn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
4,Gordon BIRCHAM (Libtn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
5,Gordon BIRCHAM (Libtn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
6,Gordon BIRCHAM (Libtn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
7,Gordon BIRCHAM (Libtn),Peter BLACK (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
8,Gordon BIRCHAM (Libtn),Peter BLACK (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
9,Gordon BIRCHAM (Libtn),Peter BLACK (Grn),Billy CRAWFORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4,8
10,Gordon BIRCHAM (Libtn),Peter BLACK (Grn),Jim MCMAHON (SNP),Carol Ann MOCHAN (Lab),Billy CRAWFORD (Lab),Jessie OWENS (Ind),Jacqui TODD (SNP),Walter YOUNG (C),skipped,4,8
11,Gordon BIRCHAM (Libtn),Billy CRAWFORD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
12,Gordon BIRCHAM (Libtn),Billy CRAWFORD (Lab),Peter BLACK (Grn),Jim MCMAHON (SNP),skipped,skipped,skipped,skipped,skipped,4,8
13,Gordon BIRCHAM (Libtn),Billy CRAWFORD (Lab),Carol Ann MOCHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4,8
14,Gordon BIRCHAM (Libtn),Jim MCMAHON (SNP),Billy CRAWFORD (Lab),Jacqui TODD (SNP),Peter BLACK (Grn),Carol Ann MOCHAN (Lab),skipped,skipped,skipped,4,8
15,Gordon BIRCHAM (Libtn),Carol Ann MOCHAN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
16,Gordon BIRCHAM (Libtn),Carol Ann MOCHAN (Lab),Peter BLACK (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4,8
17,Gordon BIRCHAM (Libtn),Carol Ann MOCHAN (Lab),Walter YOUNG (C),skipped,skipped,skipped,skipped,skipped,skipped,4,8
18,Gordon BIRCHAM (Libtn),Jessie OWENS (Ind),Peter BLACK (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4,8
19,Gordon BIRCHAM (Libtn),Jessie OWENS (Ind),Walter YOUNG (C),skipped,skipped,skipped,skipped,skipped,skipped,4,8
20,Gordon BIRCHAM (Libtn),Jessie OWENS (Ind),Walter YOUNG (C),skipped,skipped,skipped,skipped,skipped,skipped,4,8
21,Gordon BIRCHAM (Libtn),Jacqui TODD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
22,Gordon BIRCHAM (Libtn),Jacqui TODD (SNP),Jim MCMAHON (SNP),Billy CRAWFORD (Lab),Carol Ann MOCHAN (Lab),Walter YOUNG (C),Jessie OWENS (Ind),Peter BLACK (Grn),skipped,4,8
23,Gordon BIRCHAM (Libtn),Walter YOUNG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
24,Gordon BIRCHAM (Libtn),Walter YOUNG (C),Jessie OWENS (Ind),Peter BLACK (Grn),Billy CRAWFORD (Lab),Carol Ann MOCHAN (Lab),Jacqui TODD (SNP),Jim MCMAHON (SNP),skipped,4,8
25,Gordon BIRCHAM (Libtn),Walter YOUNG (C),Jessie OWENS (Ind),Peter BLACK (Grn),Carol Ann MOCHAN (Lab),Billy CRAWFORD (Lab),Jim MCMAHON (SNP),Jacqui TODD (SNP),skipped,4,8
26,Gordon BIRCHAM (Libtn),Walter YOUNG (C),Jessie OWENS (Ind),Jim MCMAHON (SNP),Billy CRAWFORD (Lab),Peter BLACK (Grn),Carol Ann MOCHAN (Lab),Jacqui TODD (SNP),skipped,4,8
27,Peter BLACK (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
28,Peter BLACK (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
29,Peter BLACK (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
30,Peter BLACK (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
31,Peter BLACK (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
32,Peter BLACK (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
33,Peter BLACK (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
