voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
1,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
2,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
3,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
4,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
5,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
6,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
7,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
8,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
9,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
10,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
11,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
12,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
13,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
14,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
15,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
16,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
17,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
18,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
19,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
20,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
21,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
22,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
23,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
24,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
25,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
26,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
27,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
28,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
29,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
30,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
31,Raymie PEACE Independent,James MOAR Independent,Gillian SKUSE Independent,skipped,skipped,3
32,Julie RICKARDS Independent,Raymie PEACE Independent,skipped,skipped,skipped,3
33,Julie RICKARDS Independent,Raymie PEACE Independent,skipped,skipped,skipped,3
34,Julie RICKARDS Independent,Raymie PEACE Independent,skipped,skipped,skipped,3
35,Julie RICKARDS Independent,Raymie PEACE Independent,skipped,skipped,skipped,3
36,Julie RICKARDS Independent,Eric PAGE Scottish Greens,Raymie PEACE Independent,skipped,skipped,3
37,Julie RICKARDS Independent,Eric PAGE Scottish Greens,Raymie PEACE Independent,skipped,skipped,3
38,James MOAR Independent,Eric PAGE Scottish Greens,Raymie PEACE Independent,Gillian SKUSE Independent,Julie RICKARDS Independent,3
39,James MOAR Independent,Eric PAGE Scottish Greens,Raymie PEACE Independent,Gillian SKUSE Independent,Julie RICKARDS Independent,3
40,Eric PAGE Scottish Greens,Raymie PEACE Independent,Gillian SKUSE Independent,Julie RICKARDS Independent,James MOAR Independent,3
41,Eric PAGE Scottish Greens,Raymie PEACE Independent,Gillian SKUSE Independent,Julie RICKARDS Independent,James MOAR Independent,3
42,Raymie PEACE Independent,Gillian SKUSE Independent,Eric PAGE Scottish Greens,Julie RICKARDS Independent,skipped,3
43,Eric PAGE Scottish Greens,Raymie PEACE Independent,Julie RICKARDS Independent,skipped,skipped,3
44,Eric PAGE Scottish Greens,Raymie PEACE Independent,Julie RICKARDS Independent,skipped,skipped,3
45,Eric PAGE Scottish Greens,Raymie PEACE Independent,Julie RICKARDS Independent,skipped,skipped,3
46,Eric PAGE Scottish Greens,Raymie PEACE Independent,Julie RICKARDS Independent,skipped,skipped,3
47,Eric PAGE Scottish Greens,Raymie PEACE Independent,Julie RICKARDS Independent,skipped,skipped,3
48,Eric PAGE Scottish Greens,Raymie PEACE Independent,Julie RICKARDS Independent,skipped,skipped,3
49,Eric PAGE Scottish Greens,Raymie PEACE Independent,Julie RICKARDS Independent,skipped,skipped,3
50,Eric PAGE Scottish Greens,Raymie PEACE Independent,Julie RICKARDS Independent,skipped,skipped,3
51,Gillian SKUSE Independent,Raymie PEACE Independent,Eric PAGE Scottish Greens,Julie RICKARDS Independent,James MOAR Independent,3
52,Gillian SKUSE Independent,Raymie PEACE Independent,Eric PAGE Scottish Greens,Julie RICKARDS Independent,James MOAR Independent,3
