ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,numSeats,numCands
91400_00002_000006,Ballot 6 - Type 6,Question,Judicial 3,Judicial,District 5  - Question,District 5  - Question,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91400_00002_000026,Ballot 6 - Type 6,Question,Judicial 3,Judicial,District 5  - Question,District 5  - Question,Region I,"Radner, Leighton",skipped,skipped,1,3
91400_00002_000008,Ballot 6 - Type 6,Question,Judicial 3,Judicial,District 5  - Question,District 5  - Question,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91400_00002_000027,Ballot 6 - Type 6,Question,Judicial 3,Judicial,District 5  - Question,District 5  - Question,Region I,"Radner, Leighton",skipped,skipped,1,3
91400_00002_000005,Ballot 6 - Type 6,Question,Judicial 3,Judicial,District 5  - Question,District 5  - Question,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91400_00002_000028,Ballot 6 - Type 6,Question,Judicial 3,Judicial,District 5  - Question,District 5  - Question,Region I,"Radner, Leighton",skipped,skipped,1,3
91400_00002_000007,Ballot 6 - Type 6,Question,Judicial 3,Judicial,District 5  - Question,District 5  - Question,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91400_00002_000029,Ballot 6 - Type 6,Question,Judicial 3,Judicial,District 5  - Question,District 5  - Question,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91400_00002_000012,Ballot 6 - Type 6,Question,Judicial 3,Judicial,District 5  - Question,District 5  - Question,Region I,"Stutes, Louise B.","Radner, Leighton",skipped,1,3
91400_00002_000030,Ballot 6 - Type 6,Question,Judicial 3,Judicial,District 5  - Question,District 5  - Question,Region I,"Radner, Leighton",skipped,skipped,1,3
91400_00002_000014,Ballot 6 - Type 6,Question,Judicial 3,Judicial,District 5  - Question,District 5  - Question,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91400_00002_000031,Ballot 6 - Type 6,Question,Judicial 3,Judicial,District 5  - Question,District 5  - Question,Region I,"Stutes, Louise B.","Radner, Leighton",skipped,1,3
91400_00002_000004,Ballot 6 - Type 6,Question,Judicial 3,Judicial,District 5  - Question,District 5  - Question,Region I,"Radner, Leighton","Stutes, Louise B.",skipped,1,3
91400_00002_000032,Ballot 6 - Type 6,Question,Judicial 3,Judicial,District 5  - Question,District 5  - Question,Region I,"Stutes, Louise B.","Radner, Leighton",skipped,1,3
91400_00002_000003,Ballot 6 - Type 6,Question,Judicial 3,Judicial,District 5  - Question,District 5  - Question,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91400_00002_000033,Ballot 6 - Type 6,Question,Judicial 3,Judicial,District 5  - Question,District 5  - Question,Region I,"Stutes, Louise B.","Radner, Leighton",skipped,1,3
91400_00002_000017,Ballot 6 - Type 6,Question,Judicial 3,Judicial,District 5  - Question,District 5  - Question,Region I,"Stutes, Louise B.","Radner, Leighton",skipped,1,3
91400_00002_000010,Ballot 6 - Type 6,Question,Judicial 3,Judicial,District 5  - Question,District 5  - Question,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91400_00002_000016,Ballot 6 - Type 6,Question,Judicial 3,Judicial,District 5  - Question,District 5  - Question,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000093,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.","Radner, Leighton",skipped,1,3
91200_00075_000043,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000042,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000023,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000019,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00075_000001,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.","Radner, Leighton",skipped,1,3
91200_00075_000092,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.","Radner, Leighton",skipped,1,3
91200_00075_000091,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000046,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000045,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00075_000025,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00075_000020,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000002,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000096,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.","Radner, Leighton",skipped,1,3
91200_00075_000095,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000059,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",Write-in,"Radner, Leighton",1,3
91200_00075_000058,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000038,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00075_000021,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00075_000005,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000062,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.","Radner, Leighton",skipped,1,3
91200_00075_000061,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00075_000040,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000022,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000007,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000100,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00075_000099,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000068,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000067,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00075_000047,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000024,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00075_000017,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000070,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00075_000069,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000048,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000026,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000003,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00075_000075,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000052,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000015,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000074,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000073,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00075_000049,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000028,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.","Radner, Leighton",skipped,1,3
91200_00075_000014,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",Write-in,"Radner, Leighton",1,3
91200_00075_000078,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000077,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000050,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00075_000029,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000016,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000082,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000081,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000053,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.","Radner, Leighton",skipped,1,3
91200_00075_000030,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00075_000086,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000054,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000031,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000097,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000064,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000063,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000041,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00075_000032,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000013,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000066,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00075_000065,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000044,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000033,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000009,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00075_000088,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000087,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000056,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00075_000034,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000004,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000072,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000071,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00075_000055,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000035,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000008,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.","Radner, Leighton",skipped,1,3
91200_00075_000080,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00075_000079,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000057,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000036,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00075_000006,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00075_000084,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000083,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000037,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00075_000012,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000090,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000089,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000060,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000039,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00075_000010,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000025,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00081_000019,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000001,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton","Stutes, Louise B.",skipped,1,3
91200_00081_000037,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000020,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000014,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00081_000038,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000021,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000004,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00081_000039,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000022,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00081_000018,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000023,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00081_000024,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000002,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.","Radner, Leighton",skipped,1,3
91200_00081_000008,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000027,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000009,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000028,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000010,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000029,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000003,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000030,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000013,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000031,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000005,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00081_000032,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000006,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000034,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00081_000015,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton",skipped,skipped,1,3
91200_00081_000035,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000012,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000036,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.",skipped,skipped,1,3
91200_00081_000017,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Radner, Leighton","Stutes, Louise B.",skipped,1,3
91200_00081_000040,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.","Radner, Leighton",skipped,1,3
91200_00081_000011,Ballot 6 - Type 6,Absentee,Judicial 3,Judicial,District 5 - Absentee,District 5 - Absentee,Region I,"Stutes, Louise B.","Radner, Leighton",skipped,1,3
92902_00000_440875_,Ballot 6 - Type 6,Early Voting,Judicial 3,Judicial,District 5 - Early Voting,District 5 - Early Voting,Region II,"Radner, Leighton",Write-in,"Stutes, Louise B.",1,3
92902_00000_004567_,Ballot 6 - Type 6,Early Voting,Judicial 3,Judicial,District 5 - Early Voting,District 5 - Early Voting,Region II,"Radner, Leighton",skipped,skipped,1,3
