ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,numSeats,numCands
33175_00000_609783_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_607353_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_604601_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_600044_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_424425_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_422097_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_355509_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_354580_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_353494_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_351659_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_246295_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_245306_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_243691_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_242561_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_193020_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_189227_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_140821_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_096590_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_094525_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_060285_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_030399_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_020587_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_962729_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_960379_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_959817_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_957920_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_957648_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_956004_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_955272_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_784874_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_783836_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_776547_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_774300_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_773749_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_773063_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_623886_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_620953_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_620580_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_619627_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_618666_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_618504_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_618155_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_617010_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_447296_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_446971_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_443917_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_443478_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_385304_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_383248_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_257003_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_256516_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_196272_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_195704_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_158656_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_101362_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_099429_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_062188_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_032493_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_018152_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_882070_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_879351_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_875781_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_873979_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_872522_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_872116_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_871455_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_870675_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_695212_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_695028_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_689768_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_688015_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_687697_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_686471_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_474934_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_474379_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_471976_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_470885_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_374196_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_373972_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_270111_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_269376_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_268905_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_268683_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_199583_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_198677_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,Write-in,skipped,1,2
33175_00000_151493_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_150000_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_098460_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_097715_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_032739_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_869932_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_865849_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_865463_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_864435_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_863186_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_862057_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_858342_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_647902_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_646748_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_638093_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_635657_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_634818_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_439751_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_438920_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_329095_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_327497_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_324960_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_274197_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_273824_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_273613_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_271060_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_194201_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_193441_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",Write-in,1,2
33175_00000_142911_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_142373_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_093884_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_091113_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_059153_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_033340_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_004050_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_894048_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_893703_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_891679_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_891442_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_889557_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_883241_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_686318_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_684495_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_683125_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,Write-in,skipped,1,2
33175_00000_681390_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_681263_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_680221_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_679840_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_677791_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_466639_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_465111_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_464824_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_381754_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_379460_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_378829_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_290966_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_290804_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_287558_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_205103_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_204605_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_158514_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_106813_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_105895_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_065727_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,Write-in,skipped,1,2
33175_00000_033497_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_008916_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_857414_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_856991_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_849378_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_845728_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_653712_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_651637_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_649859_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_649686_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_649301_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_648870_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
33175_00000_648538_,Ballot 35 - Type 35,Election Day,Judicial 4,Judicial,33-175 North Pole,33-175 North Pole,Region III,"Prax, Glenn ""Mike""",skipped,1,2
