voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,numSeats,numCands
0,Hamish PARTRIDGE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
1,Hamish PARTRIDGE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
2,Hamish PARTRIDGE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
3,Hamish PARTRIDGE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
4,Hamish PARTRIDGE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
5,Hamish PARTRIDGE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
6,Hamish PARTRIDGE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
7,Hamish PARTRIDGE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
8,Hamish PARTRIDGE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
9,Hamish PARTRIDGE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
10,Hamish PARTRIDGE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
11,Hamish PARTRIDGE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
12,Hamish PARTRIDGE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
13,Hamish PARTRIDGE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
14,Hamish PARTRIDGE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
15,Hamish PARTRIDGE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
16,Hamish PARTRIDGE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
17,Hamish PARTRIDGE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
18,Hamish PARTRIDGE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
19,Hamish PARTRIDGE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
