Precinct,Ballot Style,source_file,rank1,rank2,rank3,numSeats,numCands
AD: 26 ED: 076,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 26 ED: 076,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 24 ED: 006,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 24 ED: 006,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 26 ED: 076,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 26 ED: 074,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 24 ED: 006,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 24 ED: 005,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 24 ED: 007,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 24 ED: 006,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 24 ED: 006,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 26 ED: 076,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 26 ED: 076,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 24 ED: 006,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 24 ED: 005,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 006,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 007,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 26 ED: 076,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 24 ED: 006,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 26 ED: 076,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 24 ED: 006,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 26 ED: 074,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 24 ED: 007,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 010,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 010,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 012,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 010,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,writein,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 012,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 010,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 010,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 010,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 010,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 010,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 010,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 010,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 010,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 012,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 010,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 012,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 012,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 010,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 012,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 011,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 012,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 010,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 010,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 24 ED: 013,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 24 ED: 010,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 014,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 24 ED: 011,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 24 ED: 013,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 013,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 014,,2021P4V1_ELE3,writein,skipped,skipped,1,3
AD: 24 ED: 061,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 013,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 24 ED: 013,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 013,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 24 ED: 014,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 24 ED: 013,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 014,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 011,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 061,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 059,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 061,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 24 ED: 014,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 061,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 014,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 24 ED: 011,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 24 ED: 014,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 013,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 24 ED: 059,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 24 ED: 061,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 010,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 014,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 24 ED: 014,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 24 ED: 011,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 012,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 24 ED: 011,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 010,,2021P4V1_ELE3,writein,skipped,skipped,1,3
AD: 24 ED: 013,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 011,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 24 ED: 010,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 24 ED: 013,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 24 ED: 010,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 061,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 014,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 061,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 24 ED: 014,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 24 ED: 059,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 24 ED: 014,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 24 ED: 010,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 011,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 24 ED: 059,,2021P4V1_ELE3,writein,skipped,skipped,1,3
AD: 24 ED: 061,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 24 ED: 010,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 24 ED: 013,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 24 ED: 059,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 24 ED: 014,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 24 ED: 013,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 030,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 24 ED: 029,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 030,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 24 ED: 027,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 24 ED: 029,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 030,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 24 ED: 029,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 014,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 015,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 018,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 013,,2021P4V1_ELE3,Alex Amoroso,writein,James F. Reilly,1,3
AD: 33 ED: 015,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 013,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 018,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 013,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 018,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 019,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 019,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 015,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 014,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 015,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,writein,1,3
AD: 33 ED: 015,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 015,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 013,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 014,,2021P4V1_ELE3,Alex Amoroso,writein,James F. Reilly,1,3
AD: 33 ED: 014,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 013,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 019,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 019,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 013,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 013,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 019,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 018,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 014,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 015,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 015,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 018,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 018,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 019,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 013,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 015,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 015,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 018,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 013,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 015,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 013,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 013,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 015,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 015,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 008,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,writein,1,3
AD: 33 ED: 004,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 008,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 008,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 009,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 009,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 008,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 008,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 009,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 008,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 009,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 009,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 004,,2021P4V1_ELE3,James F. Reilly,writein,skipped,1,3
AD: 33 ED: 009,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 009,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 009,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 009,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 009,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,writein,1,3
AD: 33 ED: 009,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 008,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 008,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 004,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 009,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 004,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 008,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 009,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 008,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 009,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 009,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 008,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,writein,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 008,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 004,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 004,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 008,,2021P4V1_ELE3,writein,skipped,skipped,1,3
AD: 33 ED: 008,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 008,,2021P4V1_ELE3,writein,skipped,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 009,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 008,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 008,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 009,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 004,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 009,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 009,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 007,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 25 ED: 025,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 25 ED: 025,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 25 ED: 025,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 25 ED: 058,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 25 ED: 058,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 25 ED: 058,,2021P4V1_ELE3,writein,skipped,skipped,1,3
AD: 25 ED: 025,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 25 ED: 058,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,writein,1,3
AD: 25 ED: 025,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 25 ED: 058,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 25 ED: 058,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 25 ED: 025,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 25 ED: 058,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,writein,1,3
AD: 24 ED: 008,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 25 ED: 025,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 25 ED: 058,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 25 ED: 058,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 24 ED: 008,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 25 ED: 025,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 25 ED: 058,,2021P4V1_ELE3,writein,Alex Amoroso,James F. Reilly,1,3
AD: 25 ED: 058,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 25 ED: 058,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 24 ED: 008,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 25 ED: 025,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 25 ED: 058,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 016,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 017,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 017,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 017,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 017,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 017,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 016,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 017,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,writein,1,3
AD: 33 ED: 016,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 017,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 017,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,writein,1,3
AD: 33 ED: 017,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 017,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 33 ED: 017,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 017,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 33 ED: 016,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 017,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 017,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,skipped,1,3
AD: 33 ED: 017,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 29 ED: 076,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 29 ED: 076,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 29 ED: 076,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 29 ED: 076,,2021P4V1_ELE3,Alex Amoroso,skipped,skipped,1,3
AD: 29 ED: 076,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 29 ED: 076,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 33 ED: 028,,2021P4V1_ELE3,Alex Amoroso,James F. Reilly,writein,1,3
AD: 24 ED: 091,,2021P4V1_ELE3,James F. Reilly,Alex Amoroso,skipped,1,3
AD: 29 ED: 076,,2021P4V1_ELE3,James F. Reilly,skipped,skipped,1,3
AD: 29 ED: 076,,2021P4V1_ELE3,writein,skipped,skipped,1,3
