8 1
68 1 0
4 1 2 0
2 1 3 0
1 1 3 2 8 7 0
2 1 3 4 0
1 1 3 4 7 2 0
1 1 3 7 4 6 0
1 1 3 8 6 0
2 1 4 0
1 1 5 3 6 0
1 1 6 0
1 1 6 8 4 5 0
1 1 7 3 2 5 0
2 1 8 0
1 1 8 3 5 7 0
1 1 8 3 6 7 0
1429 2 0
1 2 1 0
1 2 1 4 5 8 0
1 2 1 5 4 7 0
1 2 1 6 8 0
1 2 1 7 5 0
1 2 1 8 0
1 2 1 8 7 6 0
75 2 3 0
11 2 3 4 0
1 2 3 4 1 7 0
6 2 3 4 5 0
1 2 3 4 5 1 0
2 2 3 4 5 6 0
2 2 3 4 5 7 0
1 2 3 4 5 8 0
1 2 3 4 6 0
4 2 3 4 6 5 0
1 2 3 4 6 8 0
2 2 3 4 7 0
1 2 3 4 7 5 0
3 2 3 4 7 8 0
1 2 3 4 8 0
3 2 3 4 8 5 0
1 2 3 4 8 6 0
1 2 3 4 8 7 0
48 2 3 5 0
9 2 3 5 4 0
6 2 3 5 4 6 0
2 2 3 5 4 7 0
4 2 3 5 4 8 0
3 2 3 5 6 0
6 2 3 5 6 4 0
4 2 3 5 6 7 0
9 2 3 5 6 8 0
3 2 3 5 7 0
3 2 3 5 7 6 0
2 2 3 5 7 8 0
8 2 3 5 8 0
9 2 3 5 8 4 0
4 2 3 5 8 6 0
2 2 3 5 8 7 0
22 2 3 6 0
1 2 3 6 1 7 0
5 2 3 6 4 0
3 2 3 6 4 5 0
3 2 3 6 4 7 0
3 2 3 6 4 8 0
2 2 3 6 5 0
3 2 3 6 5 4 0
2 2 3 6 5 7 0
5 2 3 6 5 8 0
1 2 3 6 7 0
3 2 3 6 7 4 0
3 2 3 6 7 5 0
3 2 3 6 7 8 0
2 2 3 6 8 0
2 2 3 6 8 4 0
1 2 3 6 8 5 0
2 2 3 6 8 7 0
4 2 3 7 0
1 2 3 7 4 5 0
1 2 3 7 4 6 0
2 2 3 7 4 8 0
2 2 3 7 5 0
2 2 3 7 5 6 0
1 2 3 7 6 0
1 2 3 7 6 5 0
1 2 3 7 6 8 0
1 2 3 7 8 0
3 2 3 7 8 4 0
1 2 3 7 8 5 0
1 2 3 7 8 6 0
29 2 3 8 0
3 2 3 8 4 0
7 2 3 8 4 5 0
1 2 3 8 4 6 0
3 2 3 8 4 7 0
10 2 3 8 5 0
9 2 3 8 5 4 0
3 2 3 8 5 6 0
5 2 3 8 5 7 0
4 2 3 8 6 0
4 2 3 8 6 4 0
2 2 3 8 6 5 0
2 2 3 8 6 7 0
2 2 3 8 7 0
1 2 3 8 7 5 0
2 2 3 8 7 6 0
103 2 4 0
