voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,num_positions
256,Jack CALDWELL Scottish Liberal Democrats,James DALGLEISH Labour and Co-operative Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
257,Jack CALDWELL Scottish Liberal Democrats,James DALGLEISH Labour and Co-operative Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
258,Jack CALDWELL Scottish Liberal Democrats,James DALGLEISH Labour and Co-operative Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
259,Rob MUNN Scottish National Party (SNP),Amy MCNEESE-MECHAN Scottish National Party (SNP),"Niel DEEPNARAIN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Susan RAE Scottish Green Party,David RENTON Women's Equality Party,Joe SMITH Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,4
260,Jack CALDWELL Scottish Liberal Democrats,James DALGLEISH Labour and Co-operative Party,Joe SMITH Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
261,Bonus FOMBO Scottish Conservative and Unionist,Susan RAE Scottish Green Party,James DALGLEISH Labour and Co-operative Party,"Niel DEEPNARAIN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Rob MUNN Scottish National Party (SNP),Joe SMITH Alba Party for independence,David Don JACOBSEN Socialist Labour Party,skipped,skipped,skipped,skipped,skipped,4
262,James DALGLEISH Labour and Co-operative Party,Joe SMITH Alba Party for independence,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
263,James DALGLEISH Labour and Co-operative Party,Joe SMITH Alba Party for independence,Amy MCNEESE-MECHAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
264,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Bonus FOMBO Scottish Conservative and Unionist,Jack CALDWELL Scottish Liberal Democrats,James DALGLEISH Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
265,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,Jack CALDWELL Scottish Liberal Democrats,Bonus FOMBO Scottish Conservative and Unionist,David RENTON Women's Equality Party,David Don JACOBSEN Socialist Labour Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jon PULLMAN Freedom Alliance. Real People. Real Alternative,Richard Charles SHILLCOCK Communist Party of Britain,Joe SMITH Alba Party for independence,"Niel DEEPNARAIN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",4
266,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
267,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
268,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
269,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
270,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
271,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
272,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
273,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
274,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
275,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
276,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
277,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
278,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
279,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
280,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
281,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
282,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
283,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
284,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
285,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
286,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
287,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
288,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
289,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
290,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
291,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
292,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
293,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
294,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
295,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
296,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
297,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
298,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
299,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
300,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
301,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
302,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
303,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
304,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
305,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
306,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
307,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
308,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
309,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
310,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
311,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
312,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
313,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
314,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
315,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
316,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
317,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
318,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
319,Rob MUNN Scottish National Party (SNP),Amy MCNEESE-MECHAN Scottish National Party (SNP),Susan RAE Scottish Green Party,David Don JACOBSEN Socialist Labour Party,Richard Charles SHILLCOCK Communist Party of Britain,Joe SMITH Alba Party for independence,Jack CALDWELL Scottish Liberal Democrats,James DALGLEISH Labour and Co-operative Party,David RENTON Women's Equality Party,skipped,skipped,skipped,4
320,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,James DALGLEISH Labour and Co-operative Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
321,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
322,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
323,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
324,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
325,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
326,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
327,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
328,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
329,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
330,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
331,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
332,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
333,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
334,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
335,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
336,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
337,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
338,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
339,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
340,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
341,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
342,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
343,James DALGLEISH Labour and Co-operative Party,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
344,Amy MCNEESE-MECHAN Scottish National Party (SNP),James DALGLEISH Labour and Co-operative Party,Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
345,Amy MCNEESE-MECHAN Scottish National Party (SNP),James DALGLEISH Labour and Co-operative Party,Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
346,Amy MCNEESE-MECHAN Scottish National Party (SNP),James DALGLEISH Labour and Co-operative Party,Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
347,Amy MCNEESE-MECHAN Scottish National Party (SNP),James DALGLEISH Labour and Co-operative Party,Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
348,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,James DALGLEISH Labour and Co-operative Party,David Don JACOBSEN Socialist Labour Party,Richard Charles SHILLCOCK Communist Party of Britain,David RENTON Women's Equality Party,Joe SMITH Alba Party for independence,Bonus FOMBO Scottish Conservative and Unionist,skipped,skipped,4
349,Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),James DALGLEISH Labour and Co-operative Party,David Don JACOBSEN Socialist Labour Party,"Niel DEEPNARAIN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",David RENTON Women's Equality Party,Jon PULLMAN Freedom Alliance. Real People. Real Alternative,Joe SMITH Alba Party for independence,Bonus FOMBO Scottish Conservative and Unionist,Richard Charles SHILLCOCK Communist Party of Britain,4
350,Susan RAE Scottish Green Party,Rob MUNN Scottish National Party (SNP),Amy MCNEESE-MECHAN Scottish National Party (SNP),David Don JACOBSEN Socialist Labour Party,James DALGLEISH Labour and Co-operative Party,David RENTON Women's Equality Party,Richard Charles SHILLCOCK Communist Party of Britain,skipped,skipped,skipped,skipped,skipped,4
351,Amy MCNEESE-MECHAN Scottish National Party (SNP),David Don JACOBSEN Socialist Labour Party,Susan RAE Scottish Green Party,Rob MUNN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
352,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),James DALGLEISH Labour and Co-operative Party,Jon PULLMAN Freedom Alliance. Real People. Real Alternative,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
353,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),David Don JACOBSEN Socialist Labour Party,Jon PULLMAN Freedom Alliance. Real People. Real Alternative,Susan RAE Scottish Green Party,David RENTON Women's Equality Party,Bonus FOMBO Scottish Conservative and Unionist,"Niel DEEPNARAIN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",James DALGLEISH Labour and Co-operative Party,Jack CALDWELL Scottish Liberal Democrats,Richard Charles SHILLCOCK Communist Party of Britain,Joe SMITH Alba Party for independence,4
354,Susan RAE Scottish Green Party,David Don JACOBSEN Socialist Labour Party,Richard Charles SHILLCOCK Communist Party of Britain,David RENTON Women's Equality Party,Jon PULLMAN Freedom Alliance. Real People. Real Alternative,Rob MUNN Scottish National Party (SNP),Amy MCNEESE-MECHAN Scottish National Party (SNP),Joe SMITH Alba Party for independence,James DALGLEISH Labour and Co-operative Party,Jack CALDWELL Scottish Liberal Democrats,Bonus FOMBO Scottish Conservative and Unionist,"Niel DEEPNARAIN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",4
355,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,Joe SMITH Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
356,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),David Don JACOBSEN Socialist Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
357,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),David Don JACOBSEN Socialist Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
358,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),David Don JACOBSEN Socialist Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
359,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),David Don JACOBSEN Socialist Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
360,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),David Don JACOBSEN Socialist Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
361,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),David Don JACOBSEN Socialist Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
362,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),David Don JACOBSEN Socialist Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
363,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),David Don JACOBSEN Socialist Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
364,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),Rob MUNN Scottish National Party (SNP),David Don JACOBSEN Socialist Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
365,Susan RAE Scottish Green Party,Amy MCNEESE-MECHAN Scottish National Party (SNP),David RENTON Women's Equality Party,James DALGLEISH Labour and Co-operative Party,Rob MUNN Scottish National Party (SNP),Jack CALDWELL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,4
366,Amy MCNEESE-MECHAN Scottish National Party (SNP),Susan RAE Scottish Green Party,James DALGLEISH Labour and Co-operative Party,David Don JACOBSEN Socialist Labour Party,Richard Charles SHILLCOCK Communist Party of Britain,Jack CALDWELL Scottish Liberal Democrats,Rob MUNN Scottish National Party (SNP),David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,4
367,Rob MUNN Scottish National Party (SNP),Amy MCNEESE-MECHAN Scottish National Party (SNP),Susan RAE Scottish Green Party,James DALGLEISH Labour and Co-operative Party,David RENTON Women's Equality Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
368,Jack CALDWELL Scottish Liberal Democrats,David Don JACOBSEN Socialist Labour Party,James DALGLEISH Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
369,Jack CALDWELL Scottish Liberal Democrats,David Don JACOBSEN Socialist Labour Party,James DALGLEISH Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
370,Jack CALDWELL Scottish Liberal Democrats,David Don JACOBSEN Socialist Labour Party,James DALGLEISH Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
