voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,numSeats,numCands
0,Alys MUMFORD (Grn) Party,Jill REILLY Scottish (LD),Jane Elizabeth MEAGHER (Lab) and Co-operative Party,Heather PUGH (Lab) and Co-operative Party,Kate CAMPBELL (SNP) Party (SNP),skipped,skipped,skipped,skipped,4,9
1,Alys MUMFORD (Grn) Party,Jill REILLY Scottish (LD),Jane Elizabeth MEAGHER (Lab) and Co-operative Party,Heather PUGH (Lab) and Co-operative Party,Kate CAMPBELL (SNP) Party (SNP),skipped,skipped,skipped,skipped,4,9
2,Andrew MCDONALD (Ind),Tim JONES Scottish (Con) and Unionist,Jill REILLY Scottish (LD),Jane Elizabeth MEAGHER (Lab) and Co-operative Party,Heather PUGH (Lab) and Co-operative Party,skipped,skipped,skipped,skipped,4,9
3,Alys MUMFORD (Grn) Party,Kate CAMPBELL (SNP) Party (SNP),Simon Clark SHEDDEN (SNP) Party (SNP),Heather PUGH (Lab) and Co-operative Party,Jill REILLY Scottish (LD),Jane Elizabeth MEAGHER (Lab) and Co-operative Party,Andrew MCDONALD (Ind),Tim JONES Scottish (Con) and Unionist,Anne TODD (Alba) Party for independence,4,9
4,Alys MUMFORD (Grn) Party,Kate CAMPBELL (SNP) Party (SNP),Simon Clark SHEDDEN (SNP) Party (SNP),Heather PUGH (Lab) and Co-operative Party,Jill REILLY Scottish (LD),Jane Elizabeth MEAGHER (Lab) and Co-operative Party,Andrew MCDONALD (Ind),Tim JONES Scottish (Con) and Unionist,Anne TODD (Alba) Party for independence,4,9
5,Tim JONES Scottish (Con) and Unionist,Jill REILLY Scottish (LD),Kate CAMPBELL (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,9
6,Tim JONES Scottish (Con) and Unionist,Jill REILLY Scottish (LD),Kate CAMPBELL (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,9
7,Tim JONES Scottish (Con) and Unionist,Jill REILLY Scottish (LD),Kate CAMPBELL (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,9
8,Kate CAMPBELL (SNP) Party (SNP),Simon Clark SHEDDEN (SNP) Party (SNP),Alys MUMFORD (Grn) Party,Andrew MCDONALD (Ind),Jill REILLY Scottish (LD),Jane Elizabeth MEAGHER (Lab) and Co-operative Party,Anne TODD (Alba) Party for independence,Tim JONES Scottish (Con) and Unionist,skipped,4,9
9,Jane Elizabeth MEAGHER (Lab) and Co-operative Party,Alys MUMFORD (Grn) Party,Heather PUGH (Lab) and Co-operative Party,Jill REILLY Scottish (LD),Tim JONES Scottish (Con) and Unionist,Kate CAMPBELL (SNP) Party (SNP),Simon Clark SHEDDEN (SNP) Party (SNP),Anne TODD (Alba) Party for independence,Andrew MCDONALD (Ind),4,9
10,Kate CAMPBELL (SNP) Party (SNP),Simon Clark SHEDDEN (SNP) Party (SNP),Alys MUMFORD (Grn) Party,Tim JONES Scottish (Con) and Unionist,Jill REILLY Scottish (LD),Anne TODD (Alba) Party for independence,Jane Elizabeth MEAGHER (Lab) and Co-operative Party,Heather PUGH (Lab) and Co-operative Party,Andrew MCDONALD (Ind),4,9
11,Alys MUMFORD (Grn) Party,Kate CAMPBELL (SNP) Party (SNP),Jane Elizabeth MEAGHER (Lab) and Co-operative Party,Heather PUGH (Lab) and Co-operative Party,Simon Clark SHEDDEN (SNP) Party (SNP),Anne TODD (Alba) Party for independence,Jill REILLY Scottish (LD),Andrew MCDONALD (Ind),skipped,4,9
12,Kate CAMPBELL (SNP) Party (SNP),Jill REILLY Scottish (LD),Heather PUGH (Lab) and Co-operative Party,Tim JONES Scottish (Con) and Unionist,Alys MUMFORD (Grn) Party,Jane Elizabeth MEAGHER (Lab) and Co-operative Party,Andrew MCDONALD (Ind),Anne TODD (Alba) Party for independence,Simon Clark SHEDDEN (SNP) Party (SNP),4,9
