voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Alan Christopher BEAL Scottish Liberal Democrats,Euan Robert DAVIDSON Scottish Liberal Democrats,Richard PARKER Scottish Labour Party,Connal HUGHES Scottish Green Party,skipped,skipped,skipped,3
1,Alan Christopher BEAL Scottish Liberal Democrats,Euan Robert DAVIDSON Scottish Liberal Democrats,Richard PARKER Scottish Labour Party,Connal HUGHES Scottish Green Party,skipped,skipped,skipped,3
2,Alan Christopher BEAL Scottish Liberal Democrats,Euan Robert DAVIDSON Scottish Liberal Democrats,Richard PARKER Scottish Labour Party,Connal HUGHES Scottish Green Party,skipped,skipped,skipped,3
3,Alan Christopher BEAL Scottish Liberal Democrats,Euan Robert DAVIDSON Scottish Liberal Democrats,Richard PARKER Scottish Labour Party,Connal HUGHES Scottish Green Party,skipped,skipped,skipped,3
4,Alan Christopher BEAL Scottish Liberal Democrats,Euan Robert DAVIDSON Scottish Liberal Democrats,Richard PARKER Scottish Labour Party,Connal HUGHES Scottish Green Party,skipped,skipped,skipped,3
5,Alan Christopher BEAL Scottish Liberal Democrats,Euan Robert DAVIDSON Scottish Liberal Democrats,Richard PARKER Scottish Labour Party,Connal HUGHES Scottish Green Party,skipped,skipped,skipped,3
6,Alan Christopher BEAL Scottish Liberal Democrats,Euan Robert DAVIDSON Scottish Liberal Democrats,Richard PARKER Scottish Labour Party,Connal HUGHES Scottish Green Party,skipped,skipped,skipped,3
7,Alan Christopher BEAL Scottish Liberal Democrats,Euan Robert DAVIDSON Scottish Liberal Democrats,Richard PARKER Scottish Labour Party,Connal HUGHES Scottish Green Party,skipped,skipped,skipped,3
8,Alan Christopher BEAL Scottish Liberal Democrats,Euan Robert DAVIDSON Scottish Liberal Democrats,Richard PARKER Scottish Labour Party,Connal HUGHES Scottish Green Party,skipped,skipped,skipped,3
9,Alan Christopher BEAL Scottish Liberal Democrats,Euan Robert DAVIDSON Scottish Liberal Democrats,Richard PARKER Scottish Labour Party,Connal HUGHES Scottish Green Party,skipped,skipped,skipped,3
10,Alan Christopher BEAL Scottish Liberal Democrats,Euan Robert DAVIDSON Scottish Liberal Democrats,Richard PARKER Scottish Labour Party,Connal HUGHES Scottish Green Party,skipped,skipped,skipped,3
