voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,num_positions
2511,Claire MILLER Scottish Green Party,Andy FOXALL Scottish Liberal Democrats,Bonnie Prince BOB Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2512,Claire MILLER Scottish Green Party,Andy FOXALL Scottish Liberal Democrats,Bonnie Prince BOB Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2513,Andy FOXALL Scottish Liberal Democrats,Claire MILLER Scottish Green Party,Margaret Arma GRAHAM Labour and Co-operative Party,Jo MOWAT Scottish Conservative and Unionist,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Pete CARSON Independent,Paul R. PENMAN Independent,Bonnie Prince BOB Independent,Maria PAKPAHAN-CAMPBELL Independent,Norrie ROWAN Independent,Kevan SHAW Alba Party for independence,skipped,4
2514,Claire MILLER Scottish Green Party,Andy FOXALL Scottish Liberal Democrats,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Bonnie Prince BOB Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2515,Andy FOXALL Scottish Liberal Democrats,Claire MILLER Scottish Green Party,Finlay MCFARLANE Scottish National Party (SNP),Margaret Arma GRAHAM Labour and Co-operative Party,Marianne MWIKI Scottish National Party (SNP),Maria PAKPAHAN-CAMPBELL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2516,Margaret Arma GRAHAM Labour and Co-operative Party,Claire MILLER Scottish Green Party,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Jo MOWAT Scottish Conservative and Unionist,Kevin ILLINGWORTH Independent,Andy FOXALL Scottish Liberal Democrats,Paul R. PENMAN Independent,Norrie ROWAN Independent,Kevan SHAW Alba Party for independence,Maria PAKPAHAN-CAMPBELL Independent,Pete CARSON Independent,Bonnie Prince BOB Independent,4
2517,Kevan SHAW Alba Party for independence,Claire MILLER Scottish Green Party,Bonnie Prince BOB Independent,Pete CARSON Independent,Kevin ILLINGWORTH Independent,Margaret Arma GRAHAM Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2518,Andy FOXALL Scottish Liberal Democrats,Jo MOWAT Scottish Conservative and Unionist,Claire MILLER Scottish Green Party,Marianne MWIKI Scottish National Party (SNP),Finlay MCFARLANE Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2519,Jo MOWAT Scottish Conservative and Unionist,Pete CARSON Independent,Maria PAKPAHAN-CAMPBELL Independent,Paul R. PENMAN Independent,Bonnie Prince BOB Independent,Norrie ROWAN Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2520,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Andy FOXALL Scottish Liberal Democrats,Bonnie Prince BOB Independent,Paul R. PENMAN Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2521,Finlay MCFARLANE Scottish National Party (SNP),Jo MOWAT Scottish Conservative and Unionist,Andy FOXALL Scottish Liberal Democrats,Kevan SHAW Alba Party for independence,Kevin ILLINGWORTH Independent,Bonnie Prince BOB Independent,Norrie ROWAN Independent,Pete CARSON Independent,skipped,skipped,skipped,skipped,skipped,4
2522,Andy FOXALL Scottish Liberal Democrats,Margaret Arma GRAHAM Labour and Co-operative Party,Bonnie Prince BOB Independent,Marianne MWIKI Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2523,Claire MILLER Scottish Green Party,Marianne MWIKI Scottish National Party (SNP),Andy FOXALL Scottish Liberal Democrats,Margaret Arma GRAHAM Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2524,Claire MILLER Scottish Green Party,Marianne MWIKI Scottish National Party (SNP),Andy FOXALL Scottish Liberal Democrats,Margaret Arma GRAHAM Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2525,Claire MILLER Scottish Green Party,Jo MOWAT Scottish Conservative and Unionist,Andy FOXALL Scottish Liberal Democrats,Margaret Arma GRAHAM Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2526,Claire MILLER Scottish Green Party,Jo MOWAT Scottish Conservative and Unionist,Andy FOXALL Scottish Liberal Democrats,Margaret Arma GRAHAM Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2527,Claire MILLER Scottish Green Party,Jo MOWAT Scottish Conservative and Unionist,Andy FOXALL Scottish Liberal Democrats,Margaret Arma GRAHAM Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2528,Claire MILLER Scottish Green Party,Jo MOWAT Scottish Conservative and Unionist,Andy FOXALL Scottish Liberal Democrats,Margaret Arma GRAHAM Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2529,Claire MILLER Scottish Green Party,Jo MOWAT Scottish Conservative and Unionist,Andy FOXALL Scottish Liberal Democrats,Margaret Arma GRAHAM Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2530,Jo MOWAT Scottish Conservative and Unionist,Paul R. PENMAN Independent,Norrie ROWAN Independent,Pete CARSON Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2531,Andy FOXALL Scottish Liberal Democrats,Claire MILLER Scottish Green Party,Margaret Arma GRAHAM Labour and Co-operative Party,Kevin ILLINGWORTH Independent,Jo MOWAT Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2532,Andy FOXALL Scottish Liberal Democrats,Claire MILLER Scottish Green Party,Paul R. PENMAN Independent,Jo MOWAT Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2533,Andy FOXALL Scottish Liberal Democrats,Pete CARSON Independent,Jo MOWAT Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2534,Andy FOXALL Scottish Liberal Democrats,Paul R. PENMAN Independent,Margaret Arma GRAHAM Labour and Co-operative Party,Jo MOWAT Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2535,Jo MOWAT Scottish Conservative and Unionist,Norrie ROWAN Independent,Maria PAKPAHAN-CAMPBELL Independent,Andy FOXALL Scottish Liberal Democrats,Pete CARSON Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2536,Jo MOWAT Scottish Conservative and Unionist,Andy FOXALL Scottish Liberal Democrats,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,Margaret Arma GRAHAM Labour and Co-operative Party,Kevan SHAW Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,4
2537,Margaret Arma GRAHAM Labour and Co-operative Party,Claire MILLER Scottish Green Party,Bonnie Prince BOB Independent,Andy FOXALL Scottish Liberal Democrats,Pete CARSON Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2538,Margaret Arma GRAHAM Labour and Co-operative Party,Andy FOXALL Scottish Liberal Democrats,Claire MILLER Scottish Green Party,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Maria PAKPAHAN-CAMPBELL Independent,Paul R. PENMAN Independent,Norrie ROWAN Independent,Kevin ILLINGWORTH Independent,Pete CARSON Independent,Bonnie Prince BOB Independent,Jo MOWAT Scottish Conservative and Unionist,Kevan SHAW Alba Party for independence,4
2539,Claire MILLER Scottish Green Party,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Bonnie Prince BOB Independent,Margaret Arma GRAHAM Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2540,Claire MILLER Scottish Green Party,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Bonnie Prince BOB Independent,Margaret Arma GRAHAM Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2541,Andy FOXALL Scottish Liberal Democrats,Margaret Arma GRAHAM Labour and Co-operative Party,Claire MILLER Scottish Green Party,Bonnie Prince BOB Independent,Pete CARSON Independent,Kevin ILLINGWORTH Independent,Maria PAKPAHAN-CAMPBELL Independent,Paul R. PENMAN Independent,Norrie ROWAN Independent,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Jo MOWAT Scottish Conservative and Unionist,Kevan SHAW Alba Party for independence,4
2542,Kevin ILLINGWORTH Independent,Marianne MWIKI Scottish National Party (SNP),Finlay MCFARLANE Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2543,Claire MILLER Scottish Green Party,Marianne MWIKI Scottish National Party (SNP),Finlay MCFARLANE Scottish National Party (SNP),Bonnie Prince BOB Independent,Margaret Arma GRAHAM Labour and Co-operative Party,Pete CARSON Independent,Kevin ILLINGWORTH Independent,Maria PAKPAHAN-CAMPBELL Independent,Paul R. PENMAN Independent,Norrie ROWAN Independent,Andy FOXALL Scottish Liberal Democrats,Kevan SHAW Alba Party for independence,skipped,4
2544,Norrie ROWAN Independent,Kevan SHAW Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2545,Andy FOXALL Scottish Liberal Democrats,Claire MILLER Scottish Green Party,Norrie ROWAN Independent,Margaret Arma GRAHAM Labour and Co-operative Party,Maria PAKPAHAN-CAMPBELL Independent,Jo MOWAT Scottish Conservative and Unionist,Pete CARSON Independent,Kevin ILLINGWORTH Independent,Paul R. PENMAN Independent,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Bonnie Prince BOB Independent,Kevan SHAW Alba Party for independence,4
2546,Margaret Arma GRAHAM Labour and Co-operative Party,Claire MILLER Scottish Green Party,Andy FOXALL Scottish Liberal Democrats,Marianne MWIKI Scottish National Party (SNP),Finlay MCFARLANE Scottish National Party (SNP),Maria PAKPAHAN-CAMPBELL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2547,Finlay MCFARLANE Scottish National Party (SNP),Claire MILLER Scottish Green Party,Marianne MWIKI Scottish National Party (SNP),Andy FOXALL Scottish Liberal Democrats,Margaret Arma GRAHAM Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2548,Finlay MCFARLANE Scottish National Party (SNP),Claire MILLER Scottish Green Party,Marianne MWIKI Scottish National Party (SNP),Andy FOXALL Scottish Liberal Democrats,Margaret Arma GRAHAM Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2549,Finlay MCFARLANE Scottish National Party (SNP),Claire MILLER Scottish Green Party,Marianne MWIKI Scottish National Party (SNP),Andy FOXALL Scottish Liberal Democrats,Margaret Arma GRAHAM Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2550,Finlay MCFARLANE Scottish National Party (SNP),Claire MILLER Scottish Green Party,Marianne MWIKI Scottish National Party (SNP),Andy FOXALL Scottish Liberal Democrats,Margaret Arma GRAHAM Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2551,Finlay MCFARLANE Scottish National Party (SNP),Claire MILLER Scottish Green Party,Marianne MWIKI Scottish National Party (SNP),Andy FOXALL Scottish Liberal Democrats,Margaret Arma GRAHAM Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2552,Finlay MCFARLANE Scottish National Party (SNP),Claire MILLER Scottish Green Party,Marianne MWIKI Scottish National Party (SNP),Andy FOXALL Scottish Liberal Democrats,Margaret Arma GRAHAM Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2553,Margaret Arma GRAHAM Labour and Co-operative Party,Claire MILLER Scottish Green Party,Kevan SHAW Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2554,Claire MILLER Scottish Green Party,Margaret Arma GRAHAM Labour and Co-operative Party,Andy FOXALL Scottish Liberal Democrats,Bonnie Prince BOB Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2555,Claire MILLER Scottish Green Party,Margaret Arma GRAHAM Labour and Co-operative Party,Andy FOXALL Scottish Liberal Democrats,Bonnie Prince BOB Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2556,Claire MILLER Scottish Green Party,Margaret Arma GRAHAM Labour and Co-operative Party,Andy FOXALL Scottish Liberal Democrats,Bonnie Prince BOB Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2557,Jo MOWAT Scottish Conservative and Unionist,Kevan SHAW Alba Party for independence,Bonnie Prince BOB Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2558,Andy FOXALL Scottish Liberal Democrats,Finlay MCFARLANE Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2559,Andy FOXALL Scottish Liberal Democrats,Finlay MCFARLANE Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2560,Andy FOXALL Scottish Liberal Democrats,Finlay MCFARLANE Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2561,Andy FOXALL Scottish Liberal Democrats,Finlay MCFARLANE Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2562,Andy FOXALL Scottish Liberal Democrats,Finlay MCFARLANE Scottish National Party (SNP),Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2563,Claire MILLER Scottish Green Party,Maria PAKPAHAN-CAMPBELL Independent,Paul R. PENMAN Independent,Norrie ROWAN Independent,Bonnie Prince BOB Independent,Pete CARSON Independent,Kevin ILLINGWORTH Independent,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Margaret Arma GRAHAM Labour and Co-operative Party,skipped,skipped,skipped,4
2564,Finlay MCFARLANE Scottish National Party (SNP),Claire MILLER Scottish Green Party,Marianne MWIKI Scottish National Party (SNP),Margaret Arma GRAHAM Labour and Co-operative Party,Pete CARSON Independent,Kevin ILLINGWORTH Independent,Andy FOXALL Scottish Liberal Democrats,Maria PAKPAHAN-CAMPBELL Independent,Bonnie Prince BOB Independent,Norrie ROWAN Independent,Paul R. PENMAN Independent,Kevan SHAW Alba Party for independence,Jo MOWAT Scottish Conservative and Unionist,4
2565,Marianne MWIKI Scottish National Party (SNP),Finlay MCFARLANE Scottish National Party (SNP),Claire MILLER Scottish Green Party,Kevan SHAW Alba Party for independence,Margaret Arma GRAHAM Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2566,Marianne MWIKI Scottish National Party (SNP),Finlay MCFARLANE Scottish National Party (SNP),Claire MILLER Scottish Green Party,Kevan SHAW Alba Party for independence,Margaret Arma GRAHAM Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2567,Margaret Arma GRAHAM Labour and Co-operative Party,Jo MOWAT Scottish Conservative and Unionist,Pete CARSON Independent,Bonnie Prince BOB Independent,Kevin ILLINGWORTH Independent,Maria PAKPAHAN-CAMPBELL Independent,Paul R. PENMAN Independent,Norrie ROWAN Independent,skipped,skipped,skipped,skipped,skipped,4
2568,Jo MOWAT Scottish Conservative and Unionist,Maria PAKPAHAN-CAMPBELL Independent,Paul R. PENMAN Independent,Norrie ROWAN Independent,Pete CARSON Independent,Andy FOXALL Scottish Liberal Democrats,Kevin ILLINGWORTH Independent,Margaret Arma GRAHAM Labour and Co-operative Party,skipped,skipped,skipped,skipped,skipped,4
2569,Claire MILLER Scottish Green Party,Andy FOXALL Scottish Liberal Democrats,Margaret Arma GRAHAM Labour and Co-operative Party,Maria PAKPAHAN-CAMPBELL Independent,Pete CARSON Independent,Bonnie Prince BOB Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2570,Claire MILLER Scottish Green Party,Margaret Arma GRAHAM Labour and Co-operative Party,Norrie ROWAN Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2571,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,Andy FOXALL Scottish Liberal Democrats,Margaret Arma GRAHAM Labour and Co-operative Party,Kevin ILLINGWORTH Independent,Bonnie Prince BOB Independent,Maria PAKPAHAN-CAMPBELL Independent,Norrie ROWAN Independent,Pete CARSON Independent,Paul R. PENMAN Independent,Jo MOWAT Scottish Conservative and Unionist,Kevan SHAW Alba Party for independence,4
2572,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,Andy FOXALL Scottish Liberal Democrats,Margaret Arma GRAHAM Labour and Co-operative Party,Kevin ILLINGWORTH Independent,Bonnie Prince BOB Independent,Maria PAKPAHAN-CAMPBELL Independent,Norrie ROWAN Independent,Pete CARSON Independent,Paul R. PENMAN Independent,Jo MOWAT Scottish Conservative and Unionist,Kevan SHAW Alba Party for independence,4
2573,Claire MILLER Scottish Green Party,Marianne MWIKI Scottish National Party (SNP),Finlay MCFARLANE Scottish National Party (SNP),Andy FOXALL Scottish Liberal Democrats,Margaret Arma GRAHAM Labour and Co-operative Party,Bonnie Prince BOB Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2574,Marianne MWIKI Scottish National Party (SNP),Finlay MCFARLANE Scottish National Party (SNP),Claire MILLER Scottish Green Party,Maria PAKPAHAN-CAMPBELL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2575,Marianne MWIKI Scottish National Party (SNP),Finlay MCFARLANE Scottish National Party (SNP),Claire MILLER Scottish Green Party,Maria PAKPAHAN-CAMPBELL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2576,Marianne MWIKI Scottish National Party (SNP),Finlay MCFARLANE Scottish National Party (SNP),Claire MILLER Scottish Green Party,Maria PAKPAHAN-CAMPBELL Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2577,Kevan SHAW Alba Party for independence,Finlay MCFARLANE Scottish National Party (SNP),Claire MILLER Scottish Green Party,Marianne MWIKI Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2578,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,Andy FOXALL Scottish Liberal Democrats,Margaret Arma GRAHAM Labour and Co-operative Party,Maria PAKPAHAN-CAMPBELL Independent,Paul R. PENMAN Independent,Norrie ROWAN Independent,Kevin ILLINGWORTH Independent,Pete CARSON Independent,Bonnie Prince BOB Independent,Jo MOWAT Scottish Conservative and Unionist,Kevan SHAW Alba Party for independence,4
2579,Margaret Arma GRAHAM Labour and Co-operative Party,Kevin ILLINGWORTH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2580,Margaret Arma GRAHAM Labour and Co-operative Party,Kevin ILLINGWORTH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2581,Jo MOWAT Scottish Conservative and Unionist,Andy FOXALL Scottish Liberal Democrats,Margaret Arma GRAHAM Labour and Co-operative Party,Norrie ROWAN Independent,Bonnie Prince BOB Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2582,Bonnie Prince BOB Independent,Claire MILLER Scottish Green Party,Marianne MWIKI Scottish National Party (SNP),Finlay MCFARLANE Scottish National Party (SNP),Margaret Arma GRAHAM Labour and Co-operative Party,Andy FOXALL Scottish Liberal Democrats,Pete CARSON Independent,Maria PAKPAHAN-CAMPBELL Independent,Paul R. PENMAN Independent,Norrie ROWAN Independent,Kevan SHAW Alba Party for independence,Kevin ILLINGWORTH Independent,Jo MOWAT Scottish Conservative and Unionist,4
2583,Andy FOXALL Scottish Liberal Democrats,Norrie ROWAN Independent,Jo MOWAT Scottish Conservative and Unionist,Kevan SHAW Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2584,Andy FOXALL Scottish Liberal Democrats,Norrie ROWAN Independent,Jo MOWAT Scottish Conservative and Unionist,Kevan SHAW Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2585,Andy FOXALL Scottish Liberal Democrats,Marianne MWIKI Scottish National Party (SNP),Finlay MCFARLANE Scottish National Party (SNP),Margaret Arma GRAHAM Labour and Co-operative Party,Claire MILLER Scottish Green Party,Jo MOWAT Scottish Conservative and Unionist,Kevan SHAW Alba Party for independence,Norrie ROWAN Independent,Paul R. PENMAN Independent,Maria PAKPAHAN-CAMPBELL Independent,Kevin ILLINGWORTH Independent,Pete CARSON Independent,Bonnie Prince BOB Independent,4
2586,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Claire MILLER Scottish Green Party,Kevan SHAW Alba Party for independence,Maria PAKPAHAN-CAMPBELL Independent,Kevin ILLINGWORTH Independent,Bonnie Prince BOB Independent,Pete CARSON Independent,Paul R. PENMAN Independent,Norrie ROWAN Independent,Andy FOXALL Scottish Liberal Democrats,Margaret Arma GRAHAM Labour and Co-operative Party,Jo MOWAT Scottish Conservative and Unionist,4
2587,Marianne MWIKI Scottish National Party (SNP),Finlay MCFARLANE Scottish National Party (SNP),Claire MILLER Scottish Green Party,Bonnie Prince BOB Independent,Kevan SHAW Alba Party for independence,Margaret Arma GRAHAM Labour and Co-operative Party,Andy FOXALL Scottish Liberal Democrats,Pete CARSON Independent,Kevin ILLINGWORTH Independent,Maria PAKPAHAN-CAMPBELL Independent,Paul R. PENMAN Independent,Norrie ROWAN Independent,Jo MOWAT Scottish Conservative and Unionist,4
2588,Jo MOWAT Scottish Conservative and Unionist,Pete CARSON Independent,Maria PAKPAHAN-CAMPBELL Independent,Kevin ILLINGWORTH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2589,Jo MOWAT Scottish Conservative and Unionist,Bonnie Prince BOB Independent,Pete CARSON Independent,Kevin ILLINGWORTH Independent,Maria PAKPAHAN-CAMPBELL Independent,Paul R. PENMAN Independent,Norrie ROWAN Independent,Kevan SHAW Alba Party for independence,skipped,skipped,skipped,skipped,skipped,4
2590,Margaret Arma GRAHAM Labour and Co-operative Party,Kevan SHAW Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2591,Margaret Arma GRAHAM Labour and Co-operative Party,Kevan SHAW Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2592,Margaret Arma GRAHAM Labour and Co-operative Party,Kevan SHAW Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2593,Margaret Arma GRAHAM Labour and Co-operative Party,Kevan SHAW Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2594,Marianne MWIKI Scottish National Party (SNP),Margaret Arma GRAHAM Labour and Co-operative Party,Andy FOXALL Scottish Liberal Democrats,Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2595,Marianne MWIKI Scottish National Party (SNP),Margaret Arma GRAHAM Labour and Co-operative Party,Andy FOXALL Scottish Liberal Democrats,Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2596,Marianne MWIKI Scottish National Party (SNP),Margaret Arma GRAHAM Labour and Co-operative Party,Andy FOXALL Scottish Liberal Democrats,Claire MILLER Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2597,Andy FOXALL Scottish Liberal Democrats,Norrie ROWAN Independent,Claire MILLER Scottish Green Party,Margaret Arma GRAHAM Labour and Co-operative Party,Jo MOWAT Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2598,Kevan SHAW Alba Party for independence,Kevin ILLINGWORTH Independent,Paul R. PENMAN Independent,Jo MOWAT Scottish Conservative and Unionist,Bonnie Prince BOB Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2599,Claire MILLER Scottish Green Party,Margaret Arma GRAHAM Labour and Co-operative Party,Andy FOXALL Scottish Liberal Democrats,Maria PAKPAHAN-CAMPBELL Independent,Kevan SHAW Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2600,Claire MILLER Scottish Green Party,Margaret Arma GRAHAM Labour and Co-operative Party,Bonnie Prince BOB Independent,Andy FOXALL Scottish Liberal Democrats,Jo MOWAT Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2601,Finlay MCFARLANE Scottish National Party (SNP),Marianne MWIKI Scottish National Party (SNP),Margaret Arma GRAHAM Labour and Co-operative Party,Claire MILLER Scottish Green Party,Bonnie Prince BOB Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2602,Andy FOXALL Scottish Liberal Democrats,Jo MOWAT Scottish Conservative and Unionist,Paul R. PENMAN Independent,Bonnie Prince BOB Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2603,Claire MILLER Scottish Green Party,Finlay MCFARLANE Scottish National Party (SNP),Kevin ILLINGWORTH Independent,Marianne MWIKI Scottish National Party (SNP),Margaret Arma GRAHAM Labour and Co-operative Party,Pete CARSON Independent,Andy FOXALL Scottish Liberal Democrats,Bonnie Prince BOB Independent,Maria PAKPAHAN-CAMPBELL Independent,Norrie ROWAN Independent,Kevan SHAW Alba Party for independence,Paul R. PENMAN Independent,Jo MOWAT Scottish Conservative and Unionist,4
2604,Andy FOXALL Scottish Liberal Democrats,Margaret Arma GRAHAM Labour and Co-operative Party,Norrie ROWAN Independent,Paul R. PENMAN Independent,Maria PAKPAHAN-CAMPBELL Independent,Kevin ILLINGWORTH Independent,Pete CARSON Independent,skipped,skipped,skipped,skipped,skipped,skipped,4
2605,Jo MOWAT Scottish Conservative and Unionist,Norrie ROWAN Independent,Kevan SHAW Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2606,Jo MOWAT Scottish Conservative and Unionist,Margaret Arma GRAHAM Labour and Co-operative Party,Andy FOXALL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2607,Jo MOWAT Scottish Conservative and Unionist,Margaret Arma GRAHAM Labour and Co-operative Party,Andy FOXALL Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
