voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,numSeats,numCands
0,"James Demare CHRISTIE (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",Ishrat MEASOM (Lab) and Co-operative Party,Lezley Marion CAMERON (Lab) and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
1,Lezley Marion CAMERON (Lab) and Co-operative Party,"James Demare CHRISTIE (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",Ishrat MEASOM (Lab) and Co-operative Party,Madeleine Rani Frances PLANCHE Scottish (LD),John NICHOL (Grn) Party,Abu MERON (Alba) Party for independence,Martha MATTOS COELHO (SNP) Party (SNP),Lesley MACINNES (SNP) Party (SNP),Colin FOX (Soc) Party,Philip DOGGART Scottish (Con) and Unionist,4,10
2,Philip DOGGART Scottish (Con) and Unionist,Colin FOX (Soc) Party,"James Demare CHRISTIE (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",Lezley Marion CAMERON (Lab) and Co-operative Party,Ishrat MEASOM (Lab) and Co-operative Party,John NICHOL (Grn) Party,Madeleine Rani Frances PLANCHE Scottish (LD),skipped,skipped,skipped,4,10
3,Philip DOGGART Scottish (Con) and Unionist,Colin FOX (Soc) Party,Abu MERON (Alba) Party for independence,Madeleine Rani Frances PLANCHE Scottish (LD),skipped,skipped,skipped,skipped,skipped,skipped,4,10
4,Colin FOX (Soc) Party,Lezley Marion CAMERON (Lab) and Co-operative Party,Ishrat MEASOM (Lab) and Co-operative Party,John NICHOL (Grn) Party,skipped,skipped,skipped,skipped,skipped,skipped,4,10
5,Colin FOX (Soc) Party,Lezley Marion CAMERON (Lab) and Co-operative Party,Ishrat MEASOM (Lab) and Co-operative Party,John NICHOL (Grn) Party,skipped,skipped,skipped,skipped,skipped,skipped,4,10
6,Lezley Marion CAMERON (Lab) and Co-operative Party,Ishrat MEASOM (Lab) and Co-operative Party,Lesley MACINNES (SNP) Party (SNP),Martha MATTOS COELHO (SNP) Party (SNP),John NICHOL (Grn) Party,Colin FOX (Soc) Party,Madeleine Rani Frances PLANCHE Scottish (LD),Abu MERON (Alba) Party for independence,skipped,skipped,4,10
7,Ishrat MEASOM (Lab) and Co-operative Party,Abu MERON (Alba) Party for independence,Madeleine Rani Frances PLANCHE Scottish (LD),Lezley Marion CAMERON (Lab) and Co-operative Party,skipped,skipped,skipped,skipped,skipped,skipped,4,10
8,Lesley MACINNES (SNP) Party (SNP),Martha MATTOS COELHO (SNP) Party (SNP),Lezley Marion CAMERON (Lab) and Co-operative Party,Colin FOX (Soc) Party,John NICHOL (Grn) Party,"James Demare CHRISTIE (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",Ishrat MEASOM (Lab) and Co-operative Party,Abu MERON (Alba) Party for independence,Madeleine Rani Frances PLANCHE Scottish (LD),Philip DOGGART Scottish (Con) and Unionist,4,10
9,Madeleine Rani Frances PLANCHE Scottish (LD),John NICHOL (Grn) Party,Ishrat MEASOM (Lab) and Co-operative Party,Lezley Marion CAMERON (Lab) and Co-operative Party,Philip DOGGART Scottish (Con) and Unionist,skipped,skipped,skipped,skipped,skipped,4,10
10,Madeleine Rani Frances PLANCHE Scottish (LD),John NICHOL (Grn) Party,Ishrat MEASOM (Lab) and Co-operative Party,Lezley Marion CAMERON (Lab) and Co-operative Party,Philip DOGGART Scottish (Con) and Unionist,skipped,skipped,skipped,skipped,skipped,4,10
11,Lesley MACINNES (SNP) Party (SNP),Martha MATTOS COELHO (SNP) Party (SNP),Madeleine Rani Frances PLANCHE Scottish (LD),Ishrat MEASOM (Lab) and Co-operative Party,John NICHOL (Grn) Party,Abu MERON (Alba) Party for independence,Lezley Marion CAMERON (Lab) and Co-operative Party,Colin FOX (Soc) Party,skipped,skipped,4,10
12,Colin FOX (Soc) Party,"James Demare CHRISTIE (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",Philip DOGGART Scottish (Con) and Unionist,Abu MERON (Alba) Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,4,10
13,Lezley Marion CAMERON (Lab) and Co-operative Party,Martha MATTOS COELHO (SNP) Party (SNP),Ishrat MEASOM (Lab) and Co-operative Party,John NICHOL (Grn) Party,Madeleine Rani Frances PLANCHE Scottish (LD),Lesley MACINNES (SNP) Party (SNP),Abu MERON (Alba) Party for independence,Colin FOX (Soc) Party,Philip DOGGART Scottish (Con) and Unionist,"James Demare CHRISTIE (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",4,10
14,Philip DOGGART Scottish (Con) and Unionist,Lezley Marion CAMERON (Lab) and Co-operative Party,Lesley MACINNES (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
15,Philip DOGGART Scottish (Con) and Unionist,Lezley Marion CAMERON (Lab) and Co-operative Party,Lesley MACINNES (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
16,Philip DOGGART Scottish (Con) and Unionist,Lezley Marion CAMERON (Lab) and Co-operative Party,Lesley MACINNES (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
17,Philip DOGGART Scottish (Con) and Unionist,Lezley Marion CAMERON (Lab) and Co-operative Party,Lesley MACINNES (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
18,Philip DOGGART Scottish (Con) and Unionist,Lezley Marion CAMERON (Lab) and Co-operative Party,Lesley MACINNES (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
19,Philip DOGGART Scottish (Con) and Unionist,Lezley Marion CAMERON (Lab) and Co-operative Party,Lesley MACINNES (SNP) Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
20,Lesley MACINNES (SNP) Party (SNP),Martha MATTOS COELHO (SNP) Party (SNP),Ishrat MEASOM (Lab) and Co-operative Party,Lezley Marion CAMERON (Lab) and Co-operative Party,John NICHOL (Grn) Party,Madeleine Rani Frances PLANCHE Scottish (LD),Colin FOX (Soc) Party,"James Demare CHRISTIE (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",Philip DOGGART Scottish (Con) and Unionist,skipped,4,10
21,Lezley Marion CAMERON (Lab) and Co-operative Party,Ishrat MEASOM (Lab) and Co-operative Party,Lesley MACINNES (SNP) Party (SNP),John NICHOL (Grn) Party,Martha MATTOS COELHO (SNP) Party (SNP),Colin FOX (Soc) Party,skipped,skipped,skipped,skipped,4,10
22,Lesley MACINNES (SNP) Party (SNP),Martha MATTOS COELHO (SNP) Party (SNP),John NICHOL (Grn) Party,Colin FOX (Soc) Party,Madeleine Rani Frances PLANCHE Scottish (LD),Lezley Marion CAMERON (Lab) and Co-operative Party,Ishrat MEASOM (Lab) and Co-operative Party,Abu MERON (Alba) Party for independence,"James Demare CHRISTIE (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",Philip DOGGART Scottish (Con) and Unionist,4,10
