voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,numSeats,numCands
0,Kate TREHARNE (Grn) Party,Wendy SCULLIN Scottish (Lab) Party,Charlie MALONE Scottish (Lab) Party,Roisin SMITH (SNP) Party (SNP),Siobhan TOLLAND (SNP) Party (SNP),Jonathan BREMNER Scottish (LD),skipped,skipped,skipped,4,9
1,Charlie MALONE Scottish (Lab) Party,Wendy SCULLIN Scottish (Lab) Party,Jonathan BREMNER Scottish (LD),"James HOSIE (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",Gavin MACKENZIE Scottish (Con) and Unionist,Kate TREHARNE (Grn) Party,Siobhan TOLLAND (SNP) Party (SNP),Roisin SMITH (SNP) Party (SNP),Alan ROSS (Alba) Party for independence,4,9
2,Jonathan BREMNER Scottish (LD),Kate TREHARNE (Grn) Party,Alan ROSS (Alba) Party for independence,Gavin MACKENZIE Scottish (Con) and Unionist,skipped,skipped,skipped,skipped,skipped,4,9
3,Roisin SMITH (SNP) Party (SNP),Siobhan TOLLAND (SNP) Party (SNP),Kate TREHARNE (Grn) Party,Charlie MALONE Scottish (Lab) Party,Alan ROSS (Alba) Party for independence,Jonathan BREMNER Scottish (LD),"James HOSIE (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",Wendy SCULLIN Scottish (Lab) Party,Gavin MACKENZIE Scottish (Con) and Unionist,4,9
4,Charlie MALONE Scottish (Lab) Party,Wendy SCULLIN Scottish (Lab) Party,Kate TREHARNE (Grn) Party,Gavin MACKENZIE Scottish (Con) and Unionist,Jonathan BREMNER Scottish (LD),Roisin SMITH (SNP) Party (SNP),skipped,skipped,skipped,4,9
5,Roisin SMITH (SNP) Party (SNP),Siobhan TOLLAND (SNP) Party (SNP),Kate TREHARNE (Grn) Party,Jonathan BREMNER Scottish (LD),Wendy SCULLIN Scottish (Lab) Party,Charlie MALONE Scottish (Lab) Party,Alan ROSS (Alba) Party for independence,Gavin MACKENZIE Scottish (Con) and Unionist,"James HOSIE (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",4,9
6,Roisin SMITH (SNP) Party (SNP),Siobhan TOLLAND (SNP) Party (SNP),Kate TREHARNE (Grn) Party,Jonathan BREMNER Scottish (LD),Wendy SCULLIN Scottish (Lab) Party,Charlie MALONE Scottish (Lab) Party,Alan ROSS (Alba) Party for independence,Gavin MACKENZIE Scottish (Con) and Unionist,"James HOSIE (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",4,9
7,Roisin SMITH (SNP) Party (SNP),Siobhan TOLLAND (SNP) Party (SNP),Kate TREHARNE (Grn) Party,Jonathan BREMNER Scottish (LD),Wendy SCULLIN Scottish (Lab) Party,Charlie MALONE Scottish (Lab) Party,Alan ROSS (Alba) Party for independence,Gavin MACKENZIE Scottish (Con) and Unionist,"James HOSIE (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",4,9
8,Charlie MALONE Scottish (Lab) Party,Roisin SMITH (SNP) Party (SNP),Wendy SCULLIN Scottish (Lab) Party,Gavin MACKENZIE Scottish (Con) and Unionist,Kate TREHARNE (Grn) Party,skipped,skipped,skipped,skipped,4,9
9,Gavin MACKENZIE Scottish (Con) and Unionist,Jonathan BREMNER Scottish (LD),Alan ROSS (Alba) Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,4,9
