voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,num_positions
20,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Donald HAY Scottish Conservative and Unionist,Ted BOOTH Scottish Greens - Think Global Act Local,Michael CRICHTON Liberal Democrat Focus Team,Annie JENKINS Alba Party for independence,Fraser MACPHERSON Liberal Democrat Focus Team,Brooke LABAGH Independence for Scotland Party,Richard MCCREADY Labour and Co-Operative Party,4
21,Bill CAMPBELL Scottish National Party (SNP),Nadia EL-NAKLA Scottish National Party (SNP),Brooke LABAGH Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Bill CAMPBELL Scottish National Party (SNP),Nadia EL-NAKLA Scottish National Party (SNP),Brooke LABAGH Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Bill CAMPBELL Scottish National Party (SNP),Nadia EL-NAKLA Scottish National Party (SNP),Brooke LABAGH Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Bill CAMPBELL Scottish National Party (SNP),Nadia EL-NAKLA Scottish National Party (SNP),Brooke LABAGH Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Bill CAMPBELL Scottish National Party (SNP),Nadia EL-NAKLA Scottish National Party (SNP),Brooke LABAGH Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Bill CAMPBELL Scottish National Party (SNP),Nadia EL-NAKLA Scottish National Party (SNP),Brooke LABAGH Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,4
27,Bill CAMPBELL Scottish National Party (SNP),Nadia EL-NAKLA Scottish National Party (SNP),Brooke LABAGH Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Bill CAMPBELL Scottish National Party (SNP),Nadia EL-NAKLA Scottish National Party (SNP),Brooke LABAGH Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Bill CAMPBELL Scottish National Party (SNP),Nadia EL-NAKLA Scottish National Party (SNP),Brooke LABAGH Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Bill CAMPBELL Scottish National Party (SNP),Nadia EL-NAKLA Scottish National Party (SNP),Brooke LABAGH Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,4
31,Bill CAMPBELL Scottish National Party (SNP),Nadia EL-NAKLA Scottish National Party (SNP),Brooke LABAGH Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,4
32,Bill CAMPBELL Scottish National Party (SNP),Nadia EL-NAKLA Scottish National Party (SNP),Brooke LABAGH Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,4
33,Fraser MACPHERSON Liberal Democrat Focus Team,Michael CRICHTON Liberal Democrat Focus Team,Ted BOOTH Scottish Greens - Think Global Act Local,Donald HAY Scottish Conservative and Unionist,Nadia EL-NAKLA Scottish National Party (SNP),Richard MCCREADY Labour and Co-Operative Party,Bill CAMPBELL Scottish National Party (SNP),Annie JENKINS Alba Party for independence,Brooke LABAGH Independence for Scotland Party,4
34,Richard MCCREADY Labour and Co-Operative Party,Bill CAMPBELL Scottish National Party (SNP),Nadia EL-NAKLA Scottish National Party (SNP),Ted BOOTH Scottish Greens - Think Global Act Local,Fraser MACPHERSON Liberal Democrat Focus Team,skipped,skipped,skipped,skipped,4
35,Richard MCCREADY Labour and Co-Operative Party,Ted BOOTH Scottish Greens - Think Global Act Local,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,4
36,Richard MCCREADY Labour and Co-Operative Party,Ted BOOTH Scottish Greens - Think Global Act Local,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,4
37,Ted BOOTH Scottish Greens - Think Global Act Local,Richard MCCREADY Labour and Co-Operative Party,Fraser MACPHERSON Liberal Democrat Focus Team,Michael CRICHTON Liberal Democrat Focus Team,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Annie JENKINS Alba Party for independence,Brooke LABAGH Independence for Scotland Party,Donald HAY Scottish Conservative and Unionist,4
38,Ted BOOTH Scottish Greens - Think Global Act Local,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Richard MCCREADY Labour and Co-Operative Party,Brooke LABAGH Independence for Scotland Party,Fraser MACPHERSON Liberal Democrat Focus Team,Michael CRICHTON Liberal Democrat Focus Team,Annie JENKINS Alba Party for independence,Donald HAY Scottish Conservative and Unionist,4
39,Richard MCCREADY Labour and Co-Operative Party,Ted BOOTH Scottish Greens - Think Global Act Local,Fraser MACPHERSON Liberal Democrat Focus Team,Nadia EL-NAKLA Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,4
40,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Michael CRICHTON Liberal Democrat Focus Team,skipped,skipped,skipped,skipped,skipped,skipped,4
41,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Michael CRICHTON Liberal Democrat Focus Team,skipped,skipped,skipped,skipped,skipped,skipped,4
42,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Michael CRICHTON Liberal Democrat Focus Team,skipped,skipped,skipped,skipped,skipped,skipped,4
43,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Michael CRICHTON Liberal Democrat Focus Team,skipped,skipped,skipped,skipped,skipped,skipped,4
44,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Ted BOOTH Scottish Greens - Think Global Act Local,Richard MCCREADY Labour and Co-Operative Party,Brooke LABAGH Independence for Scotland Party,skipped,skipped,skipped,skipped,4
45,Fraser MACPHERSON Liberal Democrat Focus Team,Michael CRICHTON Liberal Democrat Focus Team,Richard MCCREADY Labour and Co-Operative Party,Ted BOOTH Scottish Greens - Think Global Act Local,Bill CAMPBELL Scottish National Party (SNP),Nadia EL-NAKLA Scottish National Party (SNP),skipped,skipped,skipped,4
46,Nadia EL-NAKLA Scottish National Party (SNP),Michael CRICHTON Liberal Democrat Focus Team,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
47,Fraser MACPHERSON Liberal Democrat Focus Team,Michael CRICHTON Liberal Democrat Focus Team,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Richard MCCREADY Labour and Co-Operative Party,Donald HAY Scottish Conservative and Unionist,Ted BOOTH Scottish Greens - Think Global Act Local,Annie JENKINS Alba Party for independence,Brooke LABAGH Independence for Scotland Party,4
48,Nadia EL-NAKLA Scottish National Party (SNP),Ted BOOTH Scottish Greens - Think Global Act Local,Bill CAMPBELL Scottish National Party (SNP),Annie JENKINS Alba Party for independence,Brooke LABAGH Independence for Scotland Party,Michael CRICHTON Liberal Democrat Focus Team,Richard MCCREADY Labour and Co-Operative Party,Fraser MACPHERSON Liberal Democrat Focus Team,Donald HAY Scottish Conservative and Unionist,4
49,Bill CAMPBELL Scottish National Party (SNP),Nadia EL-NAKLA Scottish National Party (SNP),Ted BOOTH Scottish Greens - Think Global Act Local,Michael CRICHTON Liberal Democrat Focus Team,Donald HAY Scottish Conservative and Unionist,Brooke LABAGH Independence for Scotland Party,Annie JENKINS Alba Party for independence,Richard MCCREADY Labour and Co-Operative Party,Fraser MACPHERSON Liberal Democrat Focus Team,4
50,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Fraser MACPHERSON Liberal Democrat Focus Team,Michael CRICHTON Liberal Democrat Focus Team,Annie JENKINS Alba Party for independence,Donald HAY Scottish Conservative and Unionist,Brooke LABAGH Independence for Scotland Party,Richard MCCREADY Labour and Co-Operative Party,Ted BOOTH Scottish Greens - Think Global Act Local,4
51,Michael CRICHTON Liberal Democrat Focus Team,Fraser MACPHERSON Liberal Democrat Focus Team,Donald HAY Scottish Conservative and Unionist,Ted BOOTH Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,4
52,Michael CRICHTON Liberal Democrat Focus Team,Fraser MACPHERSON Liberal Democrat Focus Team,Donald HAY Scottish Conservative and Unionist,Ted BOOTH Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,4
53,Michael CRICHTON Liberal Democrat Focus Team,Fraser MACPHERSON Liberal Democrat Focus Team,Donald HAY Scottish Conservative and Unionist,Ted BOOTH Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,4
54,Fraser MACPHERSON Liberal Democrat Focus Team,Bill CAMPBELL Scottish National Party (SNP),Ted BOOTH Scottish Greens - Think Global Act Local,Nadia EL-NAKLA Scottish National Party (SNP),Richard MCCREADY Labour and Co-Operative Party,Michael CRICHTON Liberal Democrat Focus Team,Annie JENKINS Alba Party for independence,Brooke LABAGH Independence for Scotland Party,Donald HAY Scottish Conservative and Unionist,4
55,Donald HAY Scottish Conservative and Unionist,Richard MCCREADY Labour and Co-Operative Party,Fraser MACPHERSON Liberal Democrat Focus Team,Michael CRICHTON Liberal Democrat Focus Team,Ted BOOTH Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,4
56,Fraser MACPHERSON Liberal Democrat Focus Team,Michael CRICHTON Liberal Democrat Focus Team,Bill CAMPBELL Scottish National Party (SNP),Donald HAY Scottish Conservative and Unionist,Richard MCCREADY Labour and Co-Operative Party,Ted BOOTH Scottish Greens - Think Global Act Local,Nadia EL-NAKLA Scottish National Party (SNP),Annie JENKINS Alba Party for independence,Brooke LABAGH Independence for Scotland Party,4
57,Michael CRICHTON Liberal Democrat Focus Team,Fraser MACPHERSON Liberal Democrat Focus Team,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Ted BOOTH Scottish Greens - Think Global Act Local,Richard MCCREADY Labour and Co-Operative Party,skipped,skipped,skipped,4
58,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Ted BOOTH Scottish Greens - Think Global Act Local,Brooke LABAGH Independence for Scotland Party,Fraser MACPHERSON Liberal Democrat Focus Team,Annie JENKINS Alba Party for independence,skipped,skipped,skipped,4
59,Fraser MACPHERSON Liberal Democrat Focus Team,Michael CRICHTON Liberal Democrat Focus Team,Richard MCCREADY Labour and Co-Operative Party,Ted BOOTH Scottish Greens - Think Global Act Local,Bill CAMPBELL Scottish National Party (SNP),Nadia EL-NAKLA Scottish National Party (SNP),Donald HAY Scottish Conservative and Unionist,Annie JENKINS Alba Party for independence,Brooke LABAGH Independence for Scotland Party,4
60,Annie JENKINS Alba Party for independence,Bill CAMPBELL Scottish National Party (SNP),Nadia EL-NAKLA Scottish National Party (SNP),Ted BOOTH Scottish Greens - Think Global Act Local,Brooke LABAGH Independence for Scotland Party,Fraser MACPHERSON Liberal Democrat Focus Team,Michael CRICHTON Liberal Democrat Focus Team,Richard MCCREADY Labour and Co-Operative Party,Donald HAY Scottish Conservative and Unionist,4
61,Fraser MACPHERSON Liberal Democrat Focus Team,Ted BOOTH Scottish Greens - Think Global Act Local,Bill CAMPBELL Scottish National Party (SNP),Nadia EL-NAKLA Scottish National Party (SNP),Richard MCCREADY Labour and Co-Operative Party,skipped,skipped,skipped,skipped,4
62,Ted BOOTH Scottish Greens - Think Global Act Local,Fraser MACPHERSON Liberal Democrat Focus Team,Richard MCCREADY Labour and Co-Operative Party,Donald HAY Scottish Conservative and Unionist,Michael CRICHTON Liberal Democrat Focus Team,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Annie JENKINS Alba Party for independence,Brooke LABAGH Independence for Scotland Party,4
63,Fraser MACPHERSON Liberal Democrat Focus Team,Annie JENKINS Alba Party for independence,Richard MCCREADY Labour and Co-Operative Party,skipped,skipped,skipped,skipped,skipped,skipped,4
64,Bill CAMPBELL Scottish National Party (SNP),Michael CRICHTON Liberal Democrat Focus Team,Ted BOOTH Scottish Greens - Think Global Act Local,Richard MCCREADY Labour and Co-Operative Party,skipped,skipped,skipped,skipped,skipped,4
65,Ted BOOTH Scottish Greens - Think Global Act Local,Nadia EL-NAKLA Scottish National Party (SNP),Fraser MACPHERSON Liberal Democrat Focus Team,Richard MCCREADY Labour and Co-Operative Party,skipped,skipped,skipped,skipped,skipped,4
66,Fraser MACPHERSON Liberal Democrat Focus Team,Richard MCCREADY Labour and Co-Operative Party,Bill CAMPBELL Scottish National Party (SNP),Ted BOOTH Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,4
67,Fraser MACPHERSON Liberal Democrat Focus Team,Richard MCCREADY Labour and Co-Operative Party,Bill CAMPBELL Scottish National Party (SNP),Ted BOOTH Scottish Greens - Think Global Act Local,skipped,skipped,skipped,skipped,skipped,4
68,Bill CAMPBELL Scottish National Party (SNP),Fraser MACPHERSON Liberal Democrat Focus Team,Ted BOOTH Scottish Greens - Think Global Act Local,Richard MCCREADY Labour and Co-Operative Party,Nadia EL-NAKLA Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
69,Bill CAMPBELL Scottish National Party (SNP),Fraser MACPHERSON Liberal Democrat Focus Team,Ted BOOTH Scottish Greens - Think Global Act Local,Richard MCCREADY Labour and Co-Operative Party,Nadia EL-NAKLA Scottish National Party (SNP),skipped,skipped,skipped,skipped,4
70,Bill CAMPBELL Scottish National Party (SNP),Michael CRICHTON Liberal Democrat Focus Team,Nadia EL-NAKLA Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
71,Bill CAMPBELL Scottish National Party (SNP),Michael CRICHTON Liberal Democrat Focus Team,Nadia EL-NAKLA Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
72,Bill CAMPBELL Scottish National Party (SNP),Michael CRICHTON Liberal Democrat Focus Team,Nadia EL-NAKLA Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
73,Bill CAMPBELL Scottish National Party (SNP),Michael CRICHTON Liberal Democrat Focus Team,Nadia EL-NAKLA Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
74,Bill CAMPBELL Scottish National Party (SNP),Michael CRICHTON Liberal Democrat Focus Team,Nadia EL-NAKLA Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
75,Fraser MACPHERSON Liberal Democrat Focus Team,Michael CRICHTON Liberal Democrat Focus Team,Donald HAY Scottish Conservative and Unionist,Richard MCCREADY Labour and Co-Operative Party,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Ted BOOTH Scottish Greens - Think Global Act Local,Annie JENKINS Alba Party for independence,Brooke LABAGH Independence for Scotland Party,4
76,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Ted BOOTH Scottish Greens - Think Global Act Local,Brooke LABAGH Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,4
77,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Ted BOOTH Scottish Greens - Think Global Act Local,Brooke LABAGH Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,4
78,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Ted BOOTH Scottish Greens - Think Global Act Local,Brooke LABAGH Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,4
79,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Ted BOOTH Scottish Greens - Think Global Act Local,Brooke LABAGH Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,4
80,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Ted BOOTH Scottish Greens - Think Global Act Local,Brooke LABAGH Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,4
81,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Ted BOOTH Scottish Greens - Think Global Act Local,Brooke LABAGH Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,4
82,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Ted BOOTH Scottish Greens - Think Global Act Local,Brooke LABAGH Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,4
83,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Ted BOOTH Scottish Greens - Think Global Act Local,Brooke LABAGH Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,4
84,Richard MCCREADY Labour and Co-Operative Party,Fraser MACPHERSON Liberal Democrat Focus Team,Annie JENKINS Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,4
85,Ted BOOTH Scottish Greens - Think Global Act Local,Richard MCCREADY Labour and Co-Operative Party,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Fraser MACPHERSON Liberal Democrat Focus Team,skipped,skipped,skipped,skipped,4
86,Richard MCCREADY Labour and Co-Operative Party,Ted BOOTH Scottish Greens - Think Global Act Local,Fraser MACPHERSON Liberal Democrat Focus Team,Michael CRICHTON Liberal Democrat Focus Team,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Brooke LABAGH Independence for Scotland Party,Donald HAY Scottish Conservative and Unionist,Annie JENKINS Alba Party for independence,4
87,Richard MCCREADY Labour and Co-Operative Party,Fraser MACPHERSON Liberal Democrat Focus Team,Bill CAMPBELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
88,Richard MCCREADY Labour and Co-Operative Party,Fraser MACPHERSON Liberal Democrat Focus Team,Bill CAMPBELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
89,Richard MCCREADY Labour and Co-Operative Party,Fraser MACPHERSON Liberal Democrat Focus Team,Bill CAMPBELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
90,Richard MCCREADY Labour and Co-Operative Party,Fraser MACPHERSON Liberal Democrat Focus Team,Bill CAMPBELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
91,Richard MCCREADY Labour and Co-Operative Party,Fraser MACPHERSON Liberal Democrat Focus Team,Bill CAMPBELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
92,Richard MCCREADY Labour and Co-Operative Party,Fraser MACPHERSON Liberal Democrat Focus Team,Bill CAMPBELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
93,Richard MCCREADY Labour and Co-Operative Party,Fraser MACPHERSON Liberal Democrat Focus Team,Bill CAMPBELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
94,Nadia EL-NAKLA Scottish National Party (SNP),Fraser MACPHERSON Liberal Democrat Focus Team,Bill CAMPBELL Scottish National Party (SNP),Ted BOOTH Scottish Greens - Think Global Act Local,Annie JENKINS Alba Party for independence,Brooke LABAGH Independence for Scotland Party,Richard MCCREADY Labour and Co-Operative Party,Michael CRICHTON Liberal Democrat Focus Team,Donald HAY Scottish Conservative and Unionist,4
95,Bill CAMPBELL Scottish National Party (SNP),Nadia EL-NAKLA Scottish National Party (SNP),Ted BOOTH Scottish Greens - Think Global Act Local,Brooke LABAGH Independence for Scotland Party,Annie JENKINS Alba Party for independence,Michael CRICHTON Liberal Democrat Focus Team,Richard MCCREADY Labour and Co-Operative Party,Fraser MACPHERSON Liberal Democrat Focus Team,Donald HAY Scottish Conservative and Unionist,4
96,Fraser MACPHERSON Liberal Democrat Focus Team,Ted BOOTH Scottish Greens - Think Global Act Local,Nadia EL-NAKLA Scottish National Party (SNP),Richard MCCREADY Labour and Co-Operative Party,Bill CAMPBELL Scottish National Party (SNP),Michael CRICHTON Liberal Democrat Focus Team,skipped,skipped,skipped,4
97,Fraser MACPHERSON Liberal Democrat Focus Team,Ted BOOTH Scottish Greens - Think Global Act Local,Nadia EL-NAKLA Scottish National Party (SNP),Richard MCCREADY Labour and Co-Operative Party,Bill CAMPBELL Scottish National Party (SNP),Michael CRICHTON Liberal Democrat Focus Team,skipped,skipped,skipped,4
98,Fraser MACPHERSON Liberal Democrat Focus Team,Michael CRICHTON Liberal Democrat Focus Team,Richard MCCREADY Labour and Co-Operative Party,Ted BOOTH Scottish Greens - Think Global Act Local,Donald HAY Scottish Conservative and Unionist,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Annie JENKINS Alba Party for independence,Brooke LABAGH Independence for Scotland Party,4
99,Fraser MACPHERSON Liberal Democrat Focus Team,Michael CRICHTON Liberal Democrat Focus Team,Richard MCCREADY Labour and Co-Operative Party,Ted BOOTH Scottish Greens - Think Global Act Local,Donald HAY Scottish Conservative and Unionist,Nadia EL-NAKLA Scottish National Party (SNP),Bill CAMPBELL Scottish National Party (SNP),Annie JENKINS Alba Party for independence,Brooke LABAGH Independence for Scotland Party,4
100,Annie JENKINS Alba Party for independence,Brooke LABAGH Independence for Scotland Party,Michael CRICHTON Liberal Democrat Focus Team,Richard MCCREADY Labour and Co-Operative Party,Fraser MACPHERSON Liberal Democrat Focus Team,Donald HAY Scottish Conservative and Unionist,Ted BOOTH Scottish Greens - Think Global Act Local,Bill CAMPBELL Scottish National Party (SNP),Nadia EL-NAKLA Scottish National Party (SNP),4
