,plurality,plurality_runoff,IRV,smith_irv,smith_plurality,minimax,smith_minimax,ranked_pairs,Borda_PM,Borda_OM,Borda_AVG,bucklin
voters_compromise,0.00039362621824407825,-0.06465690898279754,-0.078784481405599,-0.23240135648060348,-0.20076479065984362,-0.2929757868491326,-0.2929757868491326,-0.2637028123048989,-1.3092428937616791,-1.227363525663064,-1.302403940981551,-0.4849898134150036
voters_bullet,0.0,0.0,0.0,0.001207276250880902,0.001207276250880902,0.001207276250880902,0.001207276250880902,0.001207276250880902,-0.00020224800672528594,-0.2849335246480283,-0.054877279531321724,-0.01307614625821131
voters_protect,0.0,-0.1352213843714983,-0.14030936690306328,-0.36127303943660044,-0.31907229505174123,-0.41630969816583135,-0.41630969816583135,-0.4133256600173986,-1.3601340758038496,-1.2410878050383298,-1.3436622954546535,-0.6012065048019675
voters_score,0.0038717335499267994,0.0,0.0,-0.004757907391286324,-0.004757907391286324,-0.004757907391286324,-0.004757907391286324,-0.004757907391286324,-0.040411365295800875,-0.18344160012649446,-0.11163466007827073,-0.030701200506933958
