13 1.0
1 7 9 1 0
1 8 9 10 6 0
1 8 9 11 10 3 0
1 8 9 12 10 6 0
1 8 9 12 11 10 5 0
1 8 9 12 11 13 6 0
1 8 9 13 11 10 3 0
1 8 10 1 0
1 8 10 9 12 2 0
1 8 10 12 11 2 0
2 8 10 13 2 0
1 8 11 9 10 13 3 0
1 8 11 10 13 12 2 0
2 8 11 12 10 13 2 0
1 8 11 13 12 10 2 0
1 8 12 7 2 0
1 8 12 9 11 13 6 0
1 8 12 10 11 9 5 0
1 8 12 13 10 4 0
1 8 12 13 11 10 2 0
1 8 13 11 10 9 3 0
1 8 13 11 12 2 0
1 8 13 12 9 10 4 0
1 9 7 12 10 1 0
1 9 8 13 11 10 3 0
3 9 10 1 0
1 9 10 12 1 0
1 9 11 8 12 10 5 0
2 9 11 10 12 13 1 0
1 9 11 12 10 1 0
1 9 11 12 13 1 0
1 9 11 12 13 10 1 0
1 9 12 10 1 0
1 9 13 10 12 1 0
2 9 13 11 12 10 1 0
2 10 8 6 0
1 10 9 8 11 3 0
1 10 12 13 11 9 1 0
1 11 8 9 10 12 6 0
1 11 12 9 13 10 1 0
1 11 13 9 12 10 1 0
1 12 9 1 0
1 12 9 10 13 11 1 0
1 12 10 9 1 0
1 12 10 9 11 7 1 0
1 12 11 13 9 10 1 0
1 12 13 8 11 10 2 0
1 13 12 10 8 11 2 0
0
1
2
3
4
5
6
Skipped
1
2
6
4
3
5
