23 Unknown
1 1 10 8 2 3 12 18 15 6 7 20 11 21 4 22 19 23 16 17 5 9 14 13 0
1 1 11 10 6 3 8 18 21 15 17 19 9 2 16 5 22 20 13 23 14 4 12 7 0
1 1 14 10 4 15 9 23 2 3 5 13 6 12 11 7 8 0
1 1 23 3 2 0
1 2 23 3 4 1 5 0
1 3 5 14 9 6 10 20 8 13 21 17 4 15 16 23 7 22 1 2 0
1 4 2 6 5 23 9 7 22 17 18 20 8 1 19 3 16 21 0
1 4 15 8 7 3 10 22 21 6 2 5 1 19 14 18 16 23 17 12 11 13 20 9 0
1 4 18 11 9 16 8 15 19 6 5 3 12 22 1 10 20 17 21 23 7 2 13 14 0
1 4 23 1 2 3 22 0
1 6 17 3 4 1 8 5 20 14 12 13 9 23 2 16 22 21 19 15 7 10 18 11 0
1 7 11 12 14 9 17 10 19 6 4 3 20 1 22 23 16 8 18 5 2 21 15 0
1 8 23 14 3 10 22 13 7 11 4 5 18 1 6 15 0
1 9 18 15 11 22 10 14 20 16 1 2 8 23 5 12 21 6 3 17 19 4 7 0
1 15 20 7 17 12 14 21 9 11 23 10 3 18 22 16 8 4 0
1 18 12 4 14 19 1 6 20 21 2 9 5 23 10 7 22 3 11 16 15 13 8 17 0
1 22 20 14 3 5 6 19 12 15 23 21 7 11 17 8 16 2 10 4 13 18 1 9 0
1 22 21 10 4 23 5 16 2 11 8 9 7 19 13 18 12 1 17 14 6 15 20 3 0
3 23 0
2 23 1 0
1 23 1 2 3 0
1 23 1 3 2 0
1 23 1 4 22 6 11 3 2 0
1 23 1 5 4 6 3 0
1 23 2 1 5 4 3 0
1 23 3 1 2 0
1 23 3 1 2 4 0
1 23 4 0
1 23 5 1 12 8 0
0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
