21 1.0
1 1 15 4 11 14 7 8 20 9 6 3 10 21 17 5 2 18 16 19 13 12 0
1 1 18 11 5 12 21 4 16 13 14 7 17 20 19 6 2 15 8 9 3 0
1 3 11 5 4 8 13 2 9 7 10 12 15 1 14 6 0
1 3 14 9 8 11 18 2 15 13 16 6 19 21 17 5 1 20 7 12 10 4 0
1 3 16 6 9 12 21 5 17 10 13 8 18 20 15 4 1 19 7 11 14 2 0
1 3 16 9 10 5 20 6 15 12 14 7 18 21 17 4 2 19 8 11 13 1 0
1 3 17 8 7 10 19 5 18 11 14 6 15 21 16 4 1 20 9 13 12 2 0
1 3 18 7 11 9 20 5 15 12 13 8 17 21 19 6 1 16 4 10 14 2 0
1 3 18 7 11 13 20 2 15 12 6 17 21 19 4 1 16 14 5 0
1 3 18 9 7 8 20 4 15 14 13 6 19 21 17 5 2 16 10 11 12 1 0
1 3 19 6 9 14 20 4 15 12 13 7 18 21 17 8 1 16 5 11 10 2 0
1 3 20 6 7 8 18 2 15 13 14 16 21 19 5 1 17 9 12 10 4 0
1 3 20 8 6 11 17 15 10 14 4 19 21 18 7 1 16 9 13 12 2 0
1 4 14 8 7 9 19 3 15 13 16 6 17 21 18 5 1 20 10 11 2 0
1 4 15 5 6 10 18 3 16 13 14 8 20 21 19 7 2 17 9 12 11 1 0
1 4 15 7 9 12 18 3 19 11 20 6 21 14 16 5 1 13 8 17 10 2 0
1 4 16 5 8 11 21 3 15 13 14 7 17 20 19 6 2 18 10 9 12 1 0
1 4 16 6 8 10 19 3 15 12 14 5 17 21 18 7 1 20 9 11 13 2 0
1 4 16 6 8 11 20 5 15 12 13 7 17 21 18 2 1 19 9 14 10 3 0
1 4 16 6 9 10 20 3 15 13 14 5 17 21 18 7 1 19 8 11 12 2 0
1 4 16 7 8 10 20 3 15 13 14 6 18 21 17 9 1 19 5 12 11 2 0
1 4 16 7 9 10 20 3 15 11 14 5 18 21 17 8 1 19 6 13 12 2 0
1 4 16 8 6 12 20 3 15 13 14 5 17 21 18 7 1 19 9 10 11 2 0
1 4 16 8 7 9 17 1 15 13 14 5 18 21 19 6 2 20 10 12 11 3 0
1 4 16 8 9 10 20 3 15 13 14 5 18 21 17 6 1 19 7 11 12 2 0
1 4 16 9 10 7 17 3 14 11 15 6 18 21 19 5 1 20 8 13 12 2 0
1 4 17 2 7 5 20 8 14 11 13 6 10 21 19 3 1 16 9 15 0
1 4 17 6 9 10 19 3 15 13 14 7 16 21 18 5 1 20 8 11 12 2 0
1 4 17 7 9 11 19 3 15 10 14 6 20 21 18 5 1 16 8 12 13 2 0
