6 1.0
1 1 2 0
2 2 1 0
1 2 3 1 0
1 2 3 1 5 0
1 2 3 1 5 4 0
2 2 3 4 5 0
1 2 3 4 5 1 0
11 2 3 4 5 6 0
3 2 3 4 6 0
8 2 3 4 6 5 0
3 2 3 5 0
3 2 3 5 1 0
1 2 3 5 4 1 0
30 2 3 5 4 6 0
10 2 3 5 6 0
34 2 3 5 6 4 0
23 2 3 6 0
1 2 3 6 4 0
4 2 3 6 4 5 0
1 2 3 6 5 0
1 2 3 6 5 1 0
12 2 3 6 5 4 0
1 2 4 3 6 5 0
6 2 4 6 0
1 2 4 6 3 5 0
1 2 5 3 0
1 2 5 3 4 1 0
5 2 5 3 6 4 0
1 2 5 4 3 6 0
1 2 5 4 6 0
1 2 5 6 0
4 2 6 0
1 2 6 3 0
1 2 6 4 0
2 2 6 5 3 4 0
2 2 6 5 4 0
2 2 6 5 4 3 0
5 3 2 1 0
2 3 2 1 5 0
2 3 2 4 5 0
2 3 2 4 5 1 0
28 3 2 4 5 6 0
1 3 2 4 6 0
4 3 2 4 6 5 0
5 3 2 5 0
1 3 2 5 1 0
2 3 2 5 4 0
1 3 2 5 4 1 0
20 3 2 5 4 6 0
2 3 2 5 6 0
11 3 2 5 6 4 0
31 3 2 6 0
1 3 2 6 4 0
3 3 2 6 4 5 0
7 3 2 6 5 0
1 3 2 6 5 1 0
28 3 2 6 5 4 0
1 3 4 2 5 6 0
2 3 5 2 6 4 0
2 3 5 6 2 4 0
1 3 6 2 0
1 3 6 2 1 0
1 3 6 2 4 5 0
1 3 6 4 0
1 4 2 5 3 6 0
1 4 2 5 6 0
2 4 2 6 3 5 0
1 4 3 5 2 6 0
4 4 3 6 2 5 0
1 4 3 6 5 2 0
1 4 5 2 3 6 0
1 4 5 6 2 3 0
1 4 5 6 3 2 0
1 4 6 2 3 5 0
1 4 6 3 5 0
1 5 2 3 4 6 0
1 5 2 3 6 0
5 5 2 4 3 6 0
3 5 2 4 6 0
2 5 2 6 0
3 5 2 6 3 0
11 5 2 6 3 4 0
2 5 2 6 4 0
1 5 2 6 4 3 0
1 5 3 2 6 0
1 5 3 4 2 6 0
6 5 3 6 2 0
15 5 3 6 2 4 0
3 6 2 0
1 6 2 1 0
4 6 2 3 4 5 0
4 6 2 3 5 4 0
5 6 2 4 3 5 0
1 6 2 4 5 3 0
4 6 2 5 3 4 0
6 6 2 5 4 3 0
1 6 4 2 3 5 0
0
Skipped
1
2
4
3
5
