21 1.0
1 1 12 0
1 1 19 3 2 20 10 12 0
1 2 12 10 15 6 8 18 13 0
1 2 13 5 1 20 10 9 4 18 14 0
1 2 14 5 7 15 3 8 1 17 19 0
1 2 14 9 5 20 4 8 1 13 15 0
1 2 15 1 4 14 7 9 3 21 17 0
1 2 15 1 10 20 4 0
1 2 15 3 10 8 9 13 12 0
1 2 15 3 13 8 9 14 12 0
1 2 17 3 7 5 10 14 12 0
1 2 19 1 7 18 5 10 3 14 17 0
1 2 19 6 7 18 1 10 5 17 20 0
1 2 20 6 1 18 4 9 5 15 13 0
1 2 21 3 20 5 9 15 0
1 3 14 2 4 17 8 10 1 13 21 0
1 3 14 7 1 18 9 5 2 19 15 0
1 3 15 2 10 1 0
1 3 15 2 10 4 1 0
1 3 17 5 2 14 8 4 7 15 12 0
1 3 21 6 2 19 10 7 1 17 18 0
1 3 21 10 1 18 4 8 2 17 0
1 4 14 2 5 20 3 10 7 18 12 0
1 4 14 3 1 18 8 2 17 21 0
1 4 15 2 3 14 7 8 1 21 0
1 4 15 10 1 3 2 0
1 4 16 1 5 18 3 9 6 15 13 0
1 4 16 1 9 21 7 10 3 18 14 0
1 4 17 7 2 14 3 8 1 21 15 0
1 4 19 2 5 14 9 3 13 12 0
1 4 20 5 1 17 8 10 2 13 14 0
1 4 20 8 5 14 1 10 2 13 17 0
1 4 21 2 3 15 7 6 1 0
1 4 21 2 3 15 10 1 0
1 4 21 2 9 18 7 3 10 14 12 0
1 4 21 8 2 20 6 7 1 15 17 0
1 4 21 9 3 14 2 8 1 13 15 0
1 5 12 2 3 17 4 10 8 14 13 0
1 5 12 2 6 18 4 10 3 13 17 0
1 5 12 4 7 20 3 6 8 16 0
1 5 12 8 6 17 7 10 2 20 19 0
1 5 13 3 6 18 9 10 17 19 0
1 5 13 4 2 14 8 3 1 15 17 0
1 5 13 8 6 20 4 9 2 12 15 0
1 5 13 9 3 19 2 10 1 14 18 0
1 5 14 1 4 16 3 8 10 13 0
1 5 15 2 4 18 7 3 9 14 12 0
1 5 16 1 6 18 7 9 3 15 19 0
1 5 16 1 6 20 4 9 8 15 13 0
1 5 16 6 4 18 1 10 3 13 17 0
1 5 16 6 7 17 1 10 4 18 20 0
1 5 17 2 4 13 6 3 7 15 12 0
1 5 18 1 4 13 3 6 2 17 15 0
1 5 18 1 4 14 9 2 10 13 20 0
1 5 18 6 4 20 1 10 2 13 17 0
1 5 19 8 2 13 9 6 1 15 20 0
1 5 19 8 3 14 2 9 1 15 13 0
1 5 20 9 1 19 2 10 6 18 13 0
1 6 12 2 7 18 5 10 3 17 19 0
1 6 12 3 5 19 7 8 2 15 17 0
1 6 12 4 3 14 7 8 2 17 15 0
1 6 12 5 4 13 2 8 1 21 20 0
1 6 12 5 7 16 4 9 10 18 20 0
1 6 12 8 7 21 4 10 2 17 20 0
1 6 13 1 5 16 4 9 3 18 15 0
1 6 13 5 1 16 3 9 4 18 15 0
1 6 15 7 3 19 9 8 1 16 21 0
1 6 16 3 7 17 4 1 8 15 21 0
1 6 16 3 7 19 5 9 1 18 15 0
1 6 16 4 3 21 1 10 9 18 13 0
1 6 16 7 1 13 4 10 3 17 21 0
1 6 16 7 5 18 3 10 1 17 19 0
1 6 17 2 8 14 7 1 15 0
1 6 17 4 7 16 3 1 10 18 21 0
1 6 18 1 7 19 2 10 3 17 21 0
1 6 18 3 1 21 4 10 2 13 17 0
1 6 18 7 1 17 3 10 2 19 21 0
1 6 19 3 5 17 7 2 10 18 12 0
1 6 19 4 5 18 7 17 15 0
1 6 19 7 5 20 2 10 1 17 18 0
1 6 19 7 17 5 1 15 0
1 6 20 2 4 18 7 10 1 17 21 0
1 6 20 2 5 18 4 10 1 13 17 0
1 6 20 2 7 21 8 9 4 15 12 0
1 6 20 3 8 18 5 10 4 15 12 0
1 6 20 4 2 17 1 10 8 13 21 0
1 6 20 4 2 18 5 7 1 17 15 0
1 6 20 5 1 17 4 10 2 18 13 0
1 6 20 7 2 17 4 10 1 21 18 0
1 6 20 9 5 17 4 10 2 12 0
1 7 11 2 4 3 8 1 0
1 7 12 5 8 16 6 9 3 15 19 0
1 7 12 6 4 21 3 10 9 18 16 0
1 7 12 8 3 21 4 10 2 17 14 0
1 7 12 10 3 14 8 9 4 21 16 0
1 7 14 1 8 20 2 5 15 19 0
1 7 14 9 1 18 2 10 4 20 21 0
