61 Unknown
1 1 2 0
1 1 2 3 4 0
1 1 5 3 2 4 0
1 1 6 11 16 0
1 1 7 3 5 4 8 2 6 0
1 1 7 9 11 0
1 1 10 11 9 0
1 1 13 53 0
1 1 21 11 32 26 0
1 1 27 42 13 0
1 1 35 56 54 0
1 1 46 31 17 27 50 60 42 13 0
1 1 47 51 45 49 54 0
5 1 56 0
1 2 49 47 54 51 45 0
1 4 1 8 2 6 5 3 0
1 9 6 1 7 4 10 11 39 5 8 0
1 23 15 18 30 38 57 40 48 29 19 20 33 44 28 54 0
1 24 1 37 0
1 34 1 14 43 56 52 58 61 25 0
1 37 1 60 54 0
1 55 1 13 56 0
1 56 1 0
1 56 1 12 36 59 41 0
1 56 1 22 13 61 14 58 0
1 56 34 1 61 0
1 60 1 56 12 0
0
0
1
2
3
4
5
6
7
8
9
10
899
900
777
135
15
400
130
145
140
20
910
150
25
666
30
800
160
162
165
550
40
170
555
300
299
50
180
11
185
699
700
444
190
60
450
70
200
80
600
90
222
99
100
998
999
110
111
499
500
888
