18 Unknown
1 1 11 12 7 6 16 4 3 2 14 15 17 18 5 9 10 13 8 0
1 2 4 7 9 15 1 11 5 18 8 6 12 10 14 13 17 3 16 0
1 2 13 18 6 8 10 3 14 12 9 17 4 1 7 15 11 5 16 0
2 2 18 1 3 0
1 3 4 18 10 9 8 13 11 6 2 15 12 16 1 17 14 7 5 0
1 3 17 10 4 6 5 2 9 7 18 14 11 12 15 1 8 13 0
1 3 18 6 7 11 5 8 10 13 14 1 4 12 9 0
1 4 8 13 18 9 6 15 5 3 12 10 1 11 2 14 7 0
1 4 12 18 1 5 14 7 10 11 6 17 16 15 13 9 0
1 7 2 6 18 3 13 17 11 10 5 4 16 14 1 15 9 12 8 0
1 7 4 16 14 3 10 1 8 5 2 9 15 11 12 13 18 6 17 0
1 7 13 2 4 10 9 16 3 14 15 18 5 17 1 8 12 6 11 0
1 8 6 13 17 14 1 12 11 10 16 18 5 4 9 3 2 15 7 0
1 10 16 3 18 13 12 7 5 17 4 2 8 6 1 11 15 9 14 0
1 11 5 18 10 4 7 8 6 12 2 15 14 16 1 13 17 9 3 0
1 11 16 3 5 14 1 8 6 18 4 2 9 7 13 12 17 10 15 0
1 11 16 17 8 5 1 3 9 6 7 2 18 10 12 13 15 4 14 0
1 12 2 4 8 15 1 9 7 18 5 6 10 3 14 13 17 11 16 0
1 13 4 7 15 12 18 5 6 2 9 8 1 10 11 3 0
1 15 12 5 16 13 1 17 10 14 8 4 6 3 18 2 7 9 11 0
5 18 0
9 18 1 0
1 18 1 2 3 0
4 18 2 1 3 0
1 18 2 3 4 5 1 0
1 18 3 1 2 0
1 18 4 1 6 5 7 3 8 2 0
1 18 9 10 0
1 18 12 8 5 10 1 3 14 6 15 4 13 17 2 7 11 0
1 18 13 14 1 15 11 16 0
0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
