10 1.0
1 1 4 5 9 2 7 8 10 6 3 0
1 2 9 4 3 10 5 8 7 1 0
1 3 9 2 8 4 5 7 10 6 1 0
1 3 10 1 9 5 7 6 4 8 2 0
1 4 3 7 1 6 5 9 10 8 2 0
1 4 6 3 1 8 9 7 10 5 2 0
1 4 8 2 6 3 5 9 10 7 1 0
1 4 9 2 6 5 3 7 10 8 1 0
1 4 10 1 8 7 6 9 5 3 2 0
1 5 6 2 9 4 3 8 10 7 1 0
1 5 8 2 9 10 4 7 1 6 3 0
1 5 9 2 7 6 10 4 3 8 1 0
1 5 10 2 7 9 6 3 4 8 1 0
1 5 10 3 2 9 6 7 1 8 4 0
1 5 10 3 8 9 6 7 2 4 1 0
1 6 7 3 9 10 4 5 1 8 2 0
1 6 9 1 4 10 3 8 7 5 2 0
1 6 9 1 5 8 7 4 3 2 0
1 6 9 4 7 10 5 2 3 8 1 0
1 6 10 1 3 5 4 8 9 7 2 0
1 6 10 1 5 3 7 9 4 8 2 0
1 6 10 1 5 7 8 4 3 9 2 0
1 6 10 2 7 9 8 3 4 5 1 0
1 6 10 7 8 5 2 4 3 9 1 0
1 7 3 2 6 5 4 8 10 9 1 0
1 7 10 2 8 9 6 5 3 4 1 0
1 8 9 2 7 4 6 5 3 10 1 0
1 8 9 4 3 5 7 2 6 10 1 0
1 8 10 1 6 5 7 3 4 9 2 0
1 8 10 1 9 5 4 6 3 7 2 0
1 8 10 2 3 6 5 7 4 9 1 0
1 9 6 3 4 10 5 7 2 8 1 0
1 9 7 3 4 5 8 10 2 6 1 0
1 9 10 1 8 6 7 4 2 5 3 0
1 9 10 2 6 7 5 4 3 8 1 0
1 9 10 3 1 2 8 6 5 7 4 0
1 10 5 2 3 7 6 4 8 9 1 0
1 10 9 3 5 1 4 8 6 7 2 0
1 10 9 3 6 2 8 5 4 7 1 0
0
1.0
2.0
3.0
4.0
5.0
6.0
7.0
8.0
9.0
10.0
