15 1.0
1 7 3 10 1 9 11 4 15 13 12 2 8 5 6 14 0
1 7 6 13 12 10 2 3 4 11 8 1 14 9 15 5 0
1 10 3 13 15 12 1 5 7 8 4 2 9 11 14 6 0
1 14 1 15 0
1 14 3 11 7 12 15 5 6 10 4 2 13 8 1 0
1 14 4 8 12 9 5 2 6 11 3 1 13 10 15 7 0
1 14 4 9 8 11 1 2 5 12 6 3 13 10 15 7 0
1 14 5 9 8 12 2 4 6 11 3 1 15 7 13 10 0
1 14 5 13 10 7 1 2 4 9 6 15 8 11 12 0
2 15 1 0
1 15 1 12 2 11 3 7 5 9 6 4 13 8 14 10 0
1 15 1 12 2 11 4 7 5 10 6 3 13 8 14 9 0
1 15 2 9 12 11 3 4 5 10 6 1 13 8 14 7 0
1 15 2 11 10 9 3 5 4 12 6 1 13 8 14 7 0
1 15 3 10 7 11 4 2 6 9 5 1 13 12 14 8 0
1 15 3 11 5 12 7 2 10 9 4 1 13 8 14 6 0
1 15 3 11 6 12 4 2 10 7 1 13 9 14 8 0
1 15 3 11 7 12 5 2 8 10 4 1 13 9 14 6 0
1 15 3 11 7 12 6 2 5 10 4 1 13 9 14 8 0
1 15 3 12 7 10 2 5 4 11 8 1 13 9 14 6 0
1 15 3 12 8 10 4 2 7 9 6 1 13 11 14 5 0
1 15 3 12 11 9 4 2 6 10 5 1 13 7 14 8 0
1 15 3 13 8 11 2 4 5 6 7 1 14 9 12 10 0
1 15 3 13 9 10 4 2 8 11 5 1 12 6 14 7 0
1 15 4 3 2 6 5 1 8 7 0
1 15 4 10 7 12 5 3 2 11 6 1 13 9 14 8 0
1 15 4 10 8 9 2 5 7 13 3 1 11 12 14 6 0
1 15 4 10 8 9 3 2 5 12 7 1 13 11 14 6 0
1 15 4 10 8 12 3 2 6 11 9 1 13 7 14 5 0
1 15 4 10 9 11 3 2 5 12 7 1 13 8 14 6 0
1 15 4 11 6 12 3 2 5 7 8 1 13 10 14 9 0
1 15 4 11 7 12 3 2 5 8 9 1 10 13 6 0
1 15 4 11 7 12 3 2 5 10 6 1 13 8 14 9 0
1 15 4 11 8 12 3 2 5 9 7 1 13 10 6 0
1 15 4 11 12 6 2 3 5 10 7 1 13 8 14 9 0
1 15 4 12 5 9 3 2 8 11 7 1 13 10 14 6 0
