15 1.0
1 1 6 9 12 2 11 15 4 8 14 10 5 3 13 7 0
1 1 9 12 10 3 6 8 5 15 14 13 4 2 11 7 0
1 1 9 13 8 3 12 15 2 6 11 10 4 5 14 7 0
1 1 10 7 12 3 9 14 2 15 6 5 4 13 8 0
1 1 10 7 13 3 9 14 2 15 6 11 5 4 12 8 0
1 1 10 9 14 2 7 11 3 15 8 5 6 4 12 13 0
1 1 10 11 13 2 7 14 3 15 8 6 5 4 12 9 0
1 1 10 11 14 2 6 13 3 15 12 9 5 4 7 8 0
1 1 11 5 12 4 10 14 2 15 13 7 6 3 8 9 0
1 1 11 6 12 2 9 14 4 15 10 8 5 3 13 7 0
1 1 11 7 14 2 6 12 3 15 10 9 4 5 13 8 0
1 1 11 7 14 2 9 12 4 15 10 8 5 3 13 6 0
1 1 11 7 14 3 9 12 2 15 10 8 5 4 13 6 0
1 1 11 8 12 4 9 13 2 15 10 7 5 3 14 6 0
1 1 11 8 13 3 7 12 4 15 10 6 5 2 14 9 0
1 1 12 5 14 2 10 11 3 15 8 7 6 4 13 9 0
1 1 12 6 14 2 10 11 4 15 9 8 5 3 13 7 0
1 1 12 7 13 3 11 14 2 15 10 9 4 5 8 6 0
1 1 12 7 13 4 8 14 5 15 11 6 3 2 10 9 0
1 1 12 7 14 3 10 11 2 15 9 8 5 4 13 6 0
1 1 12 7 14 4 10 13 3 15 9 8 6 2 11 5 0
1 1 12 8 10 2 11 13 4 15 14 6 3 5 9 7 0
1 1 12 8 15 3 9 14 2 13 10 7 5 4 11 6 0
1 1 13 6 12 2 8 14 4 15 10 7 5 3 11 9 0
1 1 13 6 14 2 9 12 3 15 10 7 5 4 11 8 0
1 1 13 7 10 2 9 14 4 15 11 8 5 3 12 6 0
1 1 13 7 12 3 9 14 2 15 11 8 5 4 10 6 0
1 1 13 7 15 4 12 14 2 10 9 8 5 3 11 6 0
1 1 13 8 11 2 9 12 4 15 10 7 5 3 14 6 0
1 1 13 8 15 3 9 11 2 14 10 6 5 4 12 7 0
1 1 13 9 11 4 7 14 2 15 10 6 5 3 12 8 0
1 1 14 6 11 4 8 13 2 15 10 7 5 3 12 9 0
1 1 14 7 12 2 8 13 4 15 10 3 5 6 11 9 0
1 1 14 8 13 2 9 12 4 15 11 6 5 3 10 7 0
1 1 14 11 12 4 13 10 7 15 6 2 3 5 9 8 0
1 1 15 2 3 8 5 9 6 0
1 1 15 6 11 2 10 12 4 14 9 7 5 3 13 8 0
1 1 15 6 12 2 10 3 9 11 5 4 8 7 0
1 2 11 7 10 1 6 14 3 15 12 9 5 4 13 8 0
1 2 11 7 14 1 9 13 3 15 12 10 5 4 8 6 0
1 2 11 8 14 1 6 13 4 15 9 7 5 3 12 10 0
1 2 12 5 14 1 9 13 3 15 10 7 6 4 11 8 0
1 2 12 8 10 1 9 15 3 14 13 7 5 4 11 6 0
1 2 13 5 14 1 9 11 3 15 10 7 6 4 12 8 0
1 2 13 6 11 1 10 12 4 15 8 9 5 3 14 7 0
1 2 13 6 14 1 8 11 3 15 10 9 5 4 12 7 0
1 2 14 5 13 3 12 9 1 15 11 10 6 4 8 7 0
1 2 15 8 10 1 9 11 3 12 7 14 4 5 13 6 0
1 15 3 0
0
1.0
2.0
3.0
4.0
5.0
6.0
7.0
8.0
9.0
10.0
11.0
12.0
13.0
14.0
15.0
