17 1.0
1 1 5 14 6 8 16 2 3 15 9 7 4 10 12 11 13 17 0
1 1 6 3 12 16 15 7 17 13 11 2 4 9 14 0
1 1 7 17 5 11 4 8 6 16 9 2 3 13 10 15 12 14 0
1 1 8 2 10 15 11 17 7 3 14 5 6 4 9 12 13 16 0
1 1 10 5 2 13 17 11 16 4 3 14 9 6 7 8 15 0
1 1 11 10 8 12 2 16 17 7 6 13 0
1 1 12 4 2 13 8 11 3 5 9 6 7 17 10 16 15 14 0
1 1 12 6 7 5 3 15 11 8 9 2 10 4 13 14 17 16 0
1 1 13 8 4 10 11 5 3 12 7 2 9 14 17 15 16 0
1 1 13 10 2 12 5 17 7 9 15 4 8 3 14 6 11 16 0
1 1 14 3 2 7 10 16 6 4 12 9 11 13 17 8 5 15 0
1 1 14 3 2 10 13 16 4 12 11 9 7 5 15 8 6 17 0
1 1 14 4 8 15 7 12 11 9 6 10 17 2 16 13 3 0
1 1 14 17 9 3 4 16 2 10 12 5 7 8 13 6 11 15 0
1 1 15 2 8 12 7 13 3 6 9 4 11 16 5 14 10 17 0
1 1 15 6 3 10 11 5 17 12 9 2 16 7 4 8 14 0
1 1 15 11 8 5 10 12 2 13 7 6 9 3 14 16 4 17 0
3 1 17 0
1 1 17 2 0
1 1 17 4 2 0
1 1 17 4 8 16 13 15 6 3 9 11 10 2 14 5 7 12 0
1 1 17 5 6 7 11 10 3 9 2 4 13 12 8 0
1 2 5 14 13 15 10 8 11 7 6 1 17 0
1 2 7 10 8 6 4 11 3 15 1 5 9 17 16 13 12 14 0
1 2 8 1 4 17 13 3 14 16 10 5 12 15 6 7 9 11 0
1 2 8 1 15 17 6 13 5 12 11 10 7 14 3 16 9 4 0
1 2 9 16 4 8 1 5 12 17 7 3 11 14 10 15 6 13 0
1 2 9 17 13 8 7 11 12 10 4 15 6 5 14 3 16 0
1 2 10 3 7 1 15 12 8 17 13 16 4 14 9 5 6 11 0
1 2 10 4 9 15 12 14 3 7 16 5 1 11 8 6 13 17 0
1 2 10 11 7 16 17 14 1 5 13 3 4 8 9 12 6 15 0
1 2 10 17 1 13 11 9 8 12 0
1 2 11 3 9 1 15 13 5 17 14 12 4 16 10 6 7 8 0
1 2 11 13 1 12 3 17 15 8 5 4 16 14 6 7 10 0
1 2 12 1 9 15 14 13 3 11 4 7 5 10 8 6 16 17 0
1 2 13 3 11 12 9 14 5 7 17 6 4 8 16 1 10 15 0
1 2 13 11 7 17 8 15 5 10 16 6 3 9 12 1 4 14 0
1 2 14 5 1 13 8 16 15 11 7 10 6 4 9 3 12 17 0
1 2 14 12 15 13 10 16 4 3 5 11 9 1 6 8 7 17 0
1 2 14 13 5 12 10 16 8 17 4 3 6 11 7 1 9 15 0
1 2 15 11 8 6 10 16 7 1 14 9 5 3 13 4 12 17 0
1 2 15 17 4 10 5 11 1 3 16 0
1 2 16 3 4 14 6 12 8 9 1 7 15 17 0
1 2 16 3 5 6 7 10 12 1 14 9 8 11 17 4 13 15 0
1 2 16 9 1 3 6 17 4 10 5 11 8 0
1 2 16 9 3 11 6 15 1 17 12 7 4 8 13 5 10 14 0
1 3 2 1 17 0
1 3 2 7 5 6 12 15 13 16 4 1 9 11 8 10 14 17 0
1 3 5 1 10 8 6 9 11 14 12 16 2 7 4 17 15 13 0
1 3 5 2 11 7 6 9 15 16 10 12 1 8 4 13 14 17 0
1 3 5 12 9 14 4 15 6 13 2 7 10 16 11 1 17 0
1 3 6 7 1 12 10 17 5 4 14 8 11 2 16 9 15 13 0
1 3 7 6 2 1 13 14 12 11 8 10 5 9 15 17 4 16 0
1 3 7 15 16 9 4 1 14 2 11 13 17 10 12 5 6 0
1 3 7 16 13 12 5 9 15 6 14 4 8 1 17 2 10 11 0
1 3 8 4 12 14 10 11 6 16 1 2 9 5 13 15 7 17 0
1 3 8 7 10 11 13 17 9 1 6 12 4 2 14 5 0
1 3 9 1 15 2 12 0
1 3 9 4 12 13 7 8 2 10 6 1 5 17 11 15 16 0
1 3 9 8 11 17 6 14 12 16 7 5 2 10 1 4 15 13 0
1 3 9 10 5 17 7 8 2 4 16 1 15 11 6 14 12 13 0
