22 Unknown
1 1 3 15 19 4 7 18 5 8 9 22 14 10 21 2 17 16 13 6 12 11 0
1 1 6 22 4 7 3 2 5 0
1 1 11 4 12 7 21 17 2 14 13 22 16 5 15 10 19 6 3 9 18 8 20 0
1 1 13 15 16 7 6 2 10 20 3 4 22 8 14 12 9 21 17 5 18 19 11 0
1 1 22 0
1 1 22 3 4 2 0
1 2 15 4 19 11 10 22 14 16 8 17 20 6 21 7 18 5 1 9 13 3 12 0
1 3 5 2 1 4 0
1 3 12 20 14 7 8 22 18 9 19 16 21 17 10 1 15 6 4 5 11 2 13 0
1 4 19 5 20 1 17 21 11 7 13 18 14 2 15 8 22 16 12 9 3 10 6 0
1 4 22 1 2 6 5 3 7 0
1 4 22 1 5 6 2 3 0
1 4 22 7 6 3 2 5 1 0
1 4 22 10 20 3 21 19 7 16 8 9 11 5 15 1 18 17 14 6 13 2 12 0
1 5 8 2 11 4 15 3 6 7 12 13 14 1 9 10 0
1 5 12 9 18 3 22 14 6 7 10 20 15 11 13 4 21 19 2 8 16 1 17 0
1 5 17 2 19 13 15 3 4 11 18 7 1 14 9 10 16 6 12 0
1 5 22 3 13 10 7 4 21 2 14 1 0
1 6 11 1 22 4 15 3 10 14 8 7 21 2 9 13 5 12 0
1 6 14 5 22 3 4 20 7 13 16 15 10 11 17 9 19 12 8 1 21 2 18 0
1 7 9 4 19 13 16 22 10 11 8 12 15 2 21 6 17 18 5 3 14 1 20 0
1 7 19 6 18 14 22 11 2 5 13 4 20 9 16 10 12 8 1 17 3 15 0
1 7 20 21 6 14 17 4 9 16 10 13 3 11 1 19 15 2 8 18 5 12 0
1 8 2 13 11 6 9 12 15 14 17 3 22 4 18 10 16 20 7 21 5 19 0
1 8 12 4 20 19 21 22 2 9 7 17 14 3 18 11 15 13 5 6 10 1 16 0
1 8 12 6 22 9 13 17 1 14 10 15 2 11 20 5 19 18 7 3 16 4 21 0
1 8 14 5 21 17 4 19 2 9 3 22 15 16 1 20 7 6 18 0
1 8 17 4 22 6 5 10 7 9 19 14 16 1 20 15 2 11 3 0
1 8 21 19 12 7 6 10 15 9 11 3 4 18 13 5 17 16 20 1 14 2 22 0
1 8 22 6 10 3 12 15 2 11 7 1 20 9 17 4 18 19 14 5 16 13 21 0
1 9 1 22 10 7 8 6 2 5 4 3 0
1 9 22 1 8 4 6 7 2 3 5 0
1 10 5 3 21 8 2 17 7 18 20 1 19 13 16 4 14 12 11 9 6 15 0
1 10 15 3 22 16 21 18 5 6 4 12 7 11 20 17 14 13 19 1 8 2 9 0
1 10 22 2 7 4 9 5 8 3 6 1 0
1 11 4 20 21 7 9 12 1 13 17 18 5 15 10 2 14 8 16 3 22 6 19 0
1 11 13 6 19 16 14 22 1 9 10 7 8 5 15 2 20 18 12 3 21 4 17 0
1 12 2 14 18 13 3 15 5 10 20 7 4 11 17 6 22 9 19 1 16 8 21 0
1 12 4 11 16 10 1 18 2 6 14 17 8 13 19 5 20 9 15 7 21 3 22 0
1 12 6 7 20 13 16 8 3 11 21 22 17 10 18 9 19 2 1 5 15 4 14 0
1 12 15 6 14 7 8 10 5 20 9 11 16 1 21 13 3 4 18 2 17 0
1 12 18 6 22 4 19 8 2 1 5 20 21 3 14 11 16 10 7 9 17 13 15 0
1 13 11 8 22 7 1 20 6 9 12 17 16 4 19 2 18 3 14 5 21 15 10 0
1 13 17 1 22 7 21 19 5 6 3 2 18 4 15 12 11 20 10 9 8 14 16 0
1 13 17 4 22 7 20 10 2 1 9 19 18 15 6 21 12 16 8 14 3 11 0
1 14 4 1 12 22 9 2 13 7 11 8 3 15 10 5 6 0
1 14 11 4 15 1 18 3 7 17 8 5 6 19 10 21 9 20 2 12 16 22 0
1 16 15 6 13 14 10 2 9 12 1 7 17 19 20 3 22 11 5 18 21 4 8 0
1 17 4 11 7 6 8 9 18 19 14 3 12 13 15 10 22 16 2 5 20 1 21 0
1 17 5 9 21 6 18 22 15 11 14 4 10 12 16 1 20 2 7 8 13 3 19 0
1 17 5 13 21 7 18 4 22 19 14 2 20 1 3 15 6 0
1 18 2 4 15 9 12 10 19 22 16 8 17 3 14 6 21 7 1 13 20 5 11 0
1 18 9 1 13 10 6 16 7 20 22 3 15 14 21 12 19 5 2 11 8 4 17 0
1 20 1 21 2 19 22 0
1 20 5 8 22 10 21 17 6 1 14 7 15 2 12 3 18 13 11 4 16 9 19 0
1 21 1 3 5 4 22 6 2 0
1 21 2 3 5 22 14 4 1 0
1 21 8 1 4 6 22 2 5 7 0
1 22 1 0
1 22 1 2 3 0
1 22 1 3 4 2 0
1 22 1 3 6 9 2 4 7 8 5 0
1 22 2 1 3 0
2 22 2 1 4 3 0
1 22 2 4 3 1 0
1 22 3 5 1 4 2 12 0
1 22 4 2 1 3 0
1 22 4 2 3 1 5 0
1 22 4 3 1 2 5 0
1 22 4 3 6 1 2 7 0
1 22 5 1 6 2 4 3 0
1 22 5 6 3 1 2 4 0
1 22 6 3 1 2 5 4 0
1 22 6 5 3 2 4 1 0
1 22 6 20 5 4 2 1 3 21 0
1 22 7 9 3 10 1 6 8 11 12 2 0
1 22 9 6 11 7 8 10 4 1 2 3 5 0
1 22 11 2 13 10 8 4 0
0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
