9 1.0
1 5 1 7 3 0
3 6 2 8 3 0
1 6 2 8 4 0
3 6 2 9 4 0
1 6 3 7 4 0
6 6 3 8 2 0
3 6 4 7 3 0
1 6 4 9 1 0
8 6 4 9 2 0
1 7 1 8 3 0
2 7 1 9 4 0
1 7 3 8 1 0
1 7 4 5 1 0
5 7 4 6 3 0
1 7 4 9 1 0
5 8 1 2 0
1 8 1 3 0
6 8 1 4 0
1 8 1 7 2 0
2 8 1 7 3 0
6 8 1 9 2 0
3 8 2 6 3 0
1 8 2 9 1 0
3 8 3 6 2 0
4 8 3 7 1 0
2 8 4 0
1 8 4 9 1 0
1 9 1 2 0
1 9 1 7 3 0
3 9 1 7 4 0
2 9 1 8 2 0
1 9 2 6 4 0
1 9 4 6 2 0
10 9 4 7 1 0
0
1
2
3
4
Skipped
1
2
4
3
