voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,numSeats,numCands
0,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
1,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
2,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
3,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
4,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
5,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
6,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
7,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
8,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
9,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
10,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
11,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
12,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
13,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
14,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
15,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
16,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
17,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
18,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
19,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
20,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
21,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
22,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
23,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
24,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
25,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
26,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
27,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
28,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
29,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
30,Gordon CHALMERS (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
