voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,num_positions
0,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
35,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
37,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
38,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
39,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
40,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
41,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
42,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
43,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
44,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
45,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
46,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
47,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
48,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
49,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
50,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
51,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
52,Fiona DUGDALE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
