,file_name,election_method,anomaly_type
202,./data/australia/Australia_NewSouthWales_Mayorals_2021/City_of_Orange-mayoral-finalpreferencedatafile.csv,Borda_OM,strat_compromise
203,./data/australia/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Cootamundra.csv,Borda_OM,strat_compromise
204,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Camden.csv,Borda_OM,strat_compromise
205,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Kiama.csv,Borda_OM,strat_compromise
206,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Ryde.csv,Borda_OM,strat_compromise
207,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Clarence.csv,Borda_OM,strat_compromise
208,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wakehurst.csv,Borda_OM,strat_compromise
209,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Upper Hunter.csv,Borda_OM,strat_compromise
210,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data North Shore.csv,Borda_OM,strat_compromise
211,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Parramatta.csv,Borda_OM,strat_compromise
212,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Hawkesbury.csv,Borda_OM,strat_compromise
213,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Hornsby.csv,Borda_OM,strat_compromise
214,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lismore.csv,Borda_OM,strat_compromise
215,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Oxley.csv,Borda_OM,strat_compromise
216,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Holsworthy.csv,Borda_OM,strat_compromise
217,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lane Cove.csv,Borda_OM,strat_compromise
218,./data/australia/Australia_Victoria_LegAssembly_2018/BallotPaperDetails-Melbourne District SE2018.csv,Borda_OM,strat_compromise
219,./data/australia/Australia_NSW_LegAssembly_ByElections_Miscellaneous/SB2101 LA Pref Data_NA_Upper Hunter.csv,Borda_OM,strat_compromise
220,./data/australia/Australia_Victoria_LegAssembly_2022/BallotPaperDetails-Northcote with candidates.csv,Borda_OM,strat_compromise
221,./data/australia/Australia_Victoria_LegAssembly_2022/BallotPaperDetails-Werribee with candidates.csv,Borda_OM,strat_compromise
222,./data/australia/Australia_Victoria_LegAssembly_2022/BallotPaperDetails-Hawthorn with candidates.csv,Borda_OM,strat_compromise
223,./data/australia/Australia_Victoria_LegAssembly_2022/BallotPaperDetails-Preston with Candidates.csv,Borda_OM,strat_compromise
224,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lismore.csv,Borda_OM,strat_compromise
225,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_North Shore.csv,Borda_OM,strat_compromise
226,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_South Coast.csv,Borda_OM,strat_compromise
227,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Epping.csv,Borda_OM,strat_compromise
228,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Myall Lakes.csv,Borda_OM,strat_compromise
229,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Parramatta.csv,Borda_OM,strat_compromise
230,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wollongong.csv,Borda_OM,strat_compromise
231,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Ryde.csv,Borda_OM,strat_compromise
232,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Kellyville.csv,Borda_OM,strat_compromise
233,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Oxley.csv,Borda_OM,strat_compromise
234,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Castle Hill.csv,Borda_OM,strat_compromise
235,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Lane Cove.csv,Borda_OM,strat_compromise
236,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Balmain.csv,Borda_OM,strat_compromise
237,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Tamworth.csv,Borda_OM,strat_compromise
238,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Hornsby.csv,Borda_OM,strat_compromise
239,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Vaucluse.csv,Borda_OM,strat_compromise
240,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Wahroonga.csv,Borda_OM,strat_compromise
241,./data/australia/Australia_NewSouthWales_Mayorals_2021/City_of_Liverpool-mayoral-finalpreferencedatafile.csv,Borda_OM,strat_bury_shallow
242,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Newcastle.csv,Borda_OM,strat_bury_shallow
243,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Murray.csv,Borda_OM,strat_bury_shallow
244,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Coogee.csv,Borda_OM,strat_bury_shallow
245,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Camden.csv,Borda_OM,strat_bury_shallow
246,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Summer Hill.csv,Borda_OM,strat_bury_shallow
247,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Kiama.csv,Borda_OM,strat_bury_shallow
248,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Epping.csv,Borda_OM,strat_bury_shallow
249,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Myall Lakes.csv,Borda_OM,strat_bury_shallow
250,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Ryde.csv,Borda_OM,strat_bury_shallow
251,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Clarence.csv,Borda_OM,strat_bury_shallow
252,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Balmain.csv,Borda_OM,strat_bury_shallow
253,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data East Hills.csv,Borda_OM,strat_bury_shallow
254,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Newtown.csv,Borda_OM,strat_bury_shallow
255,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Riverstone.csv,Borda_OM,strat_bury_shallow
256,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Oxley.csv,Borda_OM,strat_bury_shallow
257,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Holsworthy.csv,Borda_OM,strat_bury_shallow
258,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Seven Hills.csv,Borda_OM,strat_bury_shallow
259,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Tamworth.csv,Borda_OM,strat_bury_shallow
260,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Oatley.csv,Borda_OM,strat_bury_shallow
261,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Penrith.csv,Borda_OM,strat_bury_shallow
262,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Albury.csv,Borda_OM,strat_bury_shallow
263,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_South Coast.csv,Borda_OM,strat_bury_shallow
264,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lake Macquarie.csv,Borda_OM,strat_bury_shallow
265,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Summer Hill.csv,Borda_OM,strat_bury_shallow
266,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Monaro.csv,Borda_OM,strat_bury_shallow
267,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Mulgoa.csv,Borda_OM,strat_bury_shallow
268,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Oxley.csv,Borda_OM,strat_bury_shallow
269,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Terrigal.csv,Borda_OM,strat_bury_shallow
270,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Holsworthy.csv,Borda_OM,strat_bury_shallow
271,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Seven Hills.csv,Borda_OM,strat_bury_shallow
272,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Newtown.csv,Borda_OM,strat_bury_shallow
273,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Maitland.csv,Borda_OM,strat_bury_shallow
274,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Balmain.csv,Borda_OM,strat_bury_shallow
275,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Ryde.csv,Borda_OM,strat_bury_shallow
276,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Kiama.csv,Borda_OM,strat_bury_shallow
277,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Miranda.csv,Borda_OM,strat_bury_shallow
278,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Kellyville.csv,Borda_OM,strat_bury_shallow
279,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Goulburn.csv,Borda_OM,strat_bury_shallow
280,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Castle Hill.csv,Borda_OM,strat_bury_shallow
281,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Newtown.csv,Borda_OM,strat_bury_shallow
282,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Heffron.csv,Borda_OM,strat_bury_shallow
283,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Balmain.csv,Borda_OM,strat_bury_shallow
284,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Summer Hill.csv,Borda_OM,strat_bury_shallow
285,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Holsworthy.csv,Borda_OM,strat_bury_shallow
286,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Tamworth.csv,Borda_OM,strat_bury_shallow
287,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Hawkesbury.csv,Borda_OM,strat_bury_shallow
288,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Newcastle.csv,Borda_OM,strat_bury_shallow
289,./data/australia/Australia_NewSouthWales_Mayorals_2021/City_of_Lismore-mayoral-finalpreferencedatafile.csv,Borda_OM,strat_bury_deep
290,./data/australia/Australia_NewSouthWales_Mayorals_2021/City_of_Newcastle-mayoral-finalpreferencedatafile.csv,Borda_OM,strat_bury_deep
291,./data/australia/Australia_NewSouthWales_Mayorals_2021/Port_Macquarie-Hastings-mayoral-finalpreferencedatafile.csv,Borda_OM,strat_bury_deep
292,./data/australia/Australia_NSW_LegAssembly_2017_ByElections/SB1701 LA Pref Data_NA_North Shore.csv,Borda_OM,strat_bury_deep
293,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Murray.csv,Borda_OM,strat_bury_deep
294,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Orange.csv,Borda_OM,strat_bury_deep
295,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Coogee.csv,Borda_OM,strat_bury_deep
296,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Port Macquarie.csv,Borda_OM,strat_bury_deep
297,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Blue Mountains.csv,Borda_OM,strat_bury_deep
298,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Summer Hill.csv,Borda_OM,strat_bury_deep
299,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Willoughby.csv,Borda_OM,strat_bury_deep
300,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Tamworth.csv,Borda_OM,strat_bury_deep
301,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Bega.csv,Borda_OM,strat_bury_deep
302,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Ku-ring-gai.csv,Borda_OM,strat_bury_deep
303,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Bathurst.csv,Borda_OM,strat_bury_deep
304,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Cootamundra.csv,Borda_OM,strat_bury_deep
305,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Newtown.csv,Borda_OM,strat_bury_deep
306,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data South Coast.csv,Borda_OM,strat_bury_deep
307,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lake Macquarie.csv,Borda_OM,strat_bury_deep
308,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Wagga Wagga.csv,Borda_OM,strat_bury_deep
309,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Riverstone.csv,Borda_OM,strat_bury_deep
310,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Canterbury.csv,Borda_OM,strat_bury_deep
311,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Lakemba.csv,Borda_OM,strat_bury_deep
312,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Barwon.csv,Borda_OM,strat_bury_deep
313,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Bankstown.csv,Borda_OM,strat_bury_deep
314,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Clarence.csv,Borda_OM,strat_bury_deep
315,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Pittwater.csv,Borda_OM,strat_bury_deep
316,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lane Cove.csv,Borda_OM,strat_bury_deep
317,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Bathurst.csv,Borda_OM,strat_bury_deep
318,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Orange.csv,Borda_OM,strat_bury_deep
319,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Hornsby.csv,Borda_OM,strat_bury_deep
320,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_North Shore.csv,Borda_OM,strat_bury_deep
321,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Epping.csv,Borda_OM,strat_bury_deep
322,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Cootamundra.csv,Borda_OM,strat_bury_deep
323,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Cronulla.csv,Borda_OM,strat_bury_deep
324,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Ku-ring-gai.csv,Borda_OM,strat_bury_deep
325,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Port Macquarie.csv,Borda_OM,strat_bury_deep
326,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Lakemba.csv,Borda_OM,strat_bury_deep
327,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Manly.csv,Borda_OM,strat_bury_deep
328,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Charlestown.csv,Borda_OM,strat_bury_deep
329,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Willoughby.csv,Borda_OM,strat_bury_deep
330,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Vaucluse.csv,Borda_OM,strat_bury_deep
331,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Heathcote.csv,Borda_OM,strat_bury_deep
332,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Cessnock.csv,Borda_OM,strat_bury_deep
333,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Wakehurst.csv,Borda_OM,strat_bury_deep
334,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Baulkham Hills.csv,Borda_OM,strat_bury_deep
335,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Heffron.csv,Borda_OM,strat_bury_deep
336,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Canterbury.csv,Borda_OM,strat_bury_deep
337,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Sydney.csv,Borda_OM,strat_bury_deep
338,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Manly.csv,Borda_OM,strat_bury_deep
339,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Lake Macquarie.csv,Borda_OM,strat_bury_deep
340,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Rockdale.csv,Borda_OM,strat_bury_deep
341,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Summer Hill.csv,Borda_OM,strat_bury_deep
342,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Wyong.csv,Borda_OM,strat_bury_deep
343,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Lismore.csv,Borda_OM,strat_bury_deep
344,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Auburn.csv,Borda_OM,strat_bury_deep
345,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Dubbo.csv,Borda_OM,strat_bury_deep
346,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Newcastle.csv,Borda_OM,strat_bury_deep
347,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Davidson.csv,Borda_OM,strat_bury_deep
348,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Heathcote.csv,Borda_OM,strat_bury_deep
349,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Northern Tablelands.csv,Borda_OM,strat_bury_deep
350,./data/australia/Australia_NewSouthWales_Mayorals_2021/City_of_Maitland-mayoral-finalpreferencedatafile.csv,Borda_AVG,strat_compromise
351,./data/australia/Australia_NewSouthWales_Mayorals_2021/Wollondilly-mayoral-finalpreferencedatafile.csv,Borda_AVG,strat_compromise
352,./data/australia/Australia_NewSouthWales_Mayorals_2021/City_of_Liverpool-mayoral-finalpreferencedatafile.csv,Borda_AVG,strat_compromise
353,./data/australia/Australia_NewSouthWales_Mayorals_2021/City_of_Wollongong-mayoral-finalpreferencedatafile.csv,Borda_AVG,strat_compromise
354,./data/australia/Australia_NewSouthWales_Mayorals_2021/Hunters_Hill-mayoral-finalpreferencedatafile.csv,Borda_AVG,strat_compromise
355,./data/australia/Australia_NewSouthWales_Mayorals_2021/Eurobodalla-mayoral-finalpreferencedatafile.csv,Borda_AVG,strat_compromise
356,./data/australia/Australia_NewSouthWales_Mayorals_2021/City_of_Orange-mayoral-finalpreferencedatafile.csv,Borda_AVG,strat_compromise
357,./data/australia/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Murray.csv,Borda_AVG,strat_compromise
358,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Heathcote.csv,Borda_AVG,strat_compromise
359,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Tweed.csv,Borda_AVG,strat_compromise
360,./data/australia/Australia_Victoria_LegAssembly_2018/BallotPaperDetails-Melbourne District SE2018.csv,Borda_AVG,strat_compromise
361,./data/australia/Australia_NSW_LegAssembly_ByElections_Miscellaneous/SB2201 LA Pref Data_NA_Monaro.csv,Borda_AVG,strat_compromise
362,./data/australia/Australia_Victoria_LegAssembly_2022/BallotPaperDetails-Northcote with candidates.csv,Borda_AVG,strat_compromise
363,./data/australia/Australia_Victoria_LegAssembly_2022/BallotPaperDetails-Werribee with candidates.csv,Borda_AVG,strat_compromise
364,./data/australia/Australia_Victoria_LegAssembly_2022/BallotPaperDetails-Hawthorn with candidates.csv,Borda_AVG,strat_compromise
365,./data/australia/Australia_Victoria_LegAssembly_2022/BallotPaperDetails-Preston with Candidates.csv,Borda_AVG,strat_compromise
366,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Upper Hunter.csv,Borda_AVG,strat_compromise
367,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Goulburn.csv,Borda_AVG,strat_compromise
368,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Upper Hunter.csv,Borda_AVG,strat_compromise
369,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Epping.csv,Borda_AVG,strat_compromise
370,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Willoughby.csv,Borda_AVG,strat_compromise
371,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Balmain.csv,Borda_AVG,strat_compromise
372,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Holsworthy.csv,Borda_AVG,strat_compromise
373,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Ballina.csv,Borda_AVG,strat_compromise
374,./data/australia/Australia_Victoria_LegAssembly_2022/BallotPaperDetails-Preston with Candidates.csv,Borda_AVG,strat_truncate_L
375,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Balmain.csv,Borda_AVG,strat_truncate_L
376,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Balmain.csv,Borda_AVG,strat_truncate_L
377,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Ballina.csv,Borda_AVG,strat_truncate_L
378,./data/australia/Australia_NewSouthWales_Mayorals_2021/City_of_Maitland-mayoral-finalpreferencedatafile.csv,Borda_AVG,strat_truncate_W
379,./data/australia/Australia_NewSouthWales_Mayorals_2021/Byron-mayoral-finalpreferencedatafile.csv,Borda_AVG,strat_truncate_W
380,./data/australia/Australia_NewSouthWales_Mayorals_2021/Wollondilly-mayoral-finalpreferencedatafile.csv,Borda_AVG,strat_truncate_W
381,./data/australia/Australia_NewSouthWales_Mayorals_2021/City_of_Wollongong-mayoral-finalpreferencedatafile.csv,Borda_AVG,strat_truncate_W
382,./data/australia/Australia_NewSouthWales_Mayorals_2021/City_of_Shoalhaven-mayoral-finalpreferencedatafile.csv,Borda_AVG,strat_truncate_W
383,./data/australia/Australia_NewSouthWales_Mayorals_2021/Eurobodalla-mayoral-finalpreferencedatafile.csv,Borda_AVG,strat_truncate_W
384,./data/australia/Australia_NewSouthWales_Mayorals_2021/City_of_Orange-mayoral-finalpreferencedatafile.csv,Borda_AVG,strat_truncate_W
385,./data/australia/Australia_NSW_LegAssembly_2017_ByElections/SB1701 LA Pref Data_NA_North Shore.csv,Borda_AVG,strat_truncate_W
386,./data/australia/Australia_NSW_LegAssembly_2017_ByElections/SB1702 LA Pref Data_NA_Murray.csv,Borda_AVG,strat_truncate_W
387,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Dubbo.csv,Borda_AVG,strat_truncate_W
388,./data/australia/Australia_NewSouthWales_State_LegAssembly_2019/SGE2019 LA Pref Data Heathcote.csv,Borda_AVG,strat_truncate_W
389,./data/australia/Australia_NSW_LegAssembly_ByElections_Miscellaneous/SB2201 LA Pref Data_NA_Willoughby.csv,Borda_AVG,strat_truncate_W
390,./data/australia/Australia_Victoria_LegAssembly_2022/BallotPaperDetails-Hawthorn with candidates.csv,Borda_AVG,strat_truncate_W
391,./data/australia/Australia_Victoria_LegAssembly_2022/BallotPaperDetails-Brighton with candidates.csv,Borda_AVG,strat_truncate_W
392,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Coogee.csv,Borda_AVG,strat_truncate_W
393,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Tweed.csv,Borda_AVG,strat_truncate_W
394,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Upper Hunter.csv,Borda_AVG,strat_truncate_W
395,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Monaro.csv,Borda_AVG,strat_truncate_W
396,./data/australia/Australia_NewSouthWales_State_LegAssembly_2015/SGE2015 LA Pref Data_NA_Balmain.csv,Borda_AVG,strat_truncate_W
397,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Ryde.csv,Borda_AVG,strat_truncate_W
398,./data/australia/Australia_NewSouthWales_State_LegAssembly_2023/SG2301 LA Pref Data Goulburn.csv,Borda_AVG,strat_truncate_W
