5 1
1001 1 0
263 1 3 0
193 1 3 4 0
747 1 3 5 0
143 1 4 0
183 1 4 3 0
194 1 4 5 0
353 1 5 0
1027 1 5 3 0
287 1 5 4 0
24 2 0
1 2 1 4 0
1 2 1 5 0
2 2 3 0
4 2 3 5 0
1 2 5 0
5 2 5 1 0
1 2 5 3 0
2944 3 0
470 3 1 0
430 3 1 4 0
1587 3 1 5 0
1 3 2 0
1 3 2 5 0
94 3 4 0
254 3 4 1 0
218 3 4 5 0
653 3 5 0
1893 3 5 1 0
1 3 5 2 0
359 3 5 4 0
433 4 0
143 4 1 0
182 4 1 3 0
259 4 1 5 0
66 4 3 0
149 4 3 1 0
102 4 3 5 0
56 4 5 0
94 4 5 1 0
132 4 5 3 0
1896 5 0
1220 5 1 0
1311 5 1 3 0
550 5 1 4 0
7 5 2 0
1 5 2 3 0
1 5 2 4 0
583 5 3 0
1306 5 3 1 0
2 5 3 2 0
243 5 3 4 0
83 5 4 0
102 5 4 1 0
95 5 4 3 0
0
BENJAMIN LANG
MISTY CROSS
JUMOKE HINTON HODGE
LUCKY NARAIN
KHARYSHI ''MS. K'' WIGINTON
