voterId,rank1,rank2,rank3,numSeats,numCands
69,Alistair Mason (UNKNOWN),skipped,skipped,1,3
70,Alistair Mason (UNKNOWN),skipped,skipped,1,3
71,Alistair Mason (UNKNOWN),skipped,skipped,1,3
72,Alistair Mason (UNKNOWN),skipped,skipped,1,3
73,Alistair Mason (UNKNOWN),skipped,skipped,1,3
74,Alistair Mason (UNKNOWN),skipped,skipped,1,3
75,Alistair Mason (UNKNOWN),skipped,skipped,1,3
76,Alistair Mason (UNKNOWN),skipped,skipped,1,3
77,Alistair Mason (UNKNOWN),skipped,skipped,1,3
78,Alistair Mason (UNKNOWN),skipped,skipped,1,3
79,Alistair Mason (UNKNOWN),skipped,skipped,1,3
80,Alistair Mason (UNKNOWN),skipped,skipped,1,3
81,Alistair Mason (UNKNOWN),skipped,skipped,1,3
82,Alistair Mason (UNKNOWN),skipped,skipped,1,3
83,Alistair Mason (UNKNOWN),skipped,skipped,1,3
84,Alistair Mason (UNKNOWN),skipped,skipped,1,3
85,Alistair Mason (UNKNOWN),skipped,skipped,1,3
86,Alistair Mason (UNKNOWN),skipped,skipped,1,3
87,Alistair Mason (UNKNOWN),skipped,skipped,1,3
88,Alistair Mason (UNKNOWN),skipped,skipped,1,3
89,Alistair Mason (UNKNOWN),skipped,skipped,1,3
90,Alistair Mason (UNKNOWN),skipped,skipped,1,3
91,Alistair Mason (UNKNOWN),skipped,skipped,1,3
92,Alistair Mason (UNKNOWN),skipped,skipped,1,3
93,Alistair Mason (UNKNOWN),skipped,skipped,1,3
94,Alistair Mason (UNKNOWN),skipped,skipped,1,3
95,Alistair Mason (UNKNOWN),skipped,skipped,1,3
96,Alistair Mason (UNKNOWN),skipped,skipped,1,3
97,Alistair Mason (UNKNOWN),skipped,skipped,1,3
98,Alistair Mason (UNKNOWN),skipped,skipped,1,3
99,Alistair Mason (UNKNOWN),skipped,skipped,1,3
100,Alistair Mason (UNKNOWN),skipped,skipped,1,3
101,Alistair Mason (UNKNOWN),skipped,skipped,1,3
102,Alistair Mason (UNKNOWN),skipped,skipped,1,3
103,Alistair Mason (UNKNOWN),skipped,skipped,1,3
104,Alistair Mason (UNKNOWN),skipped,skipped,1,3
105,Alistair Mason (UNKNOWN),skipped,skipped,1,3
106,Alistair Mason (UNKNOWN),skipped,skipped,1,3
107,Alistair Mason (UNKNOWN),skipped,skipped,1,3
108,Alistair Mason (UNKNOWN),skipped,skipped,1,3
109,Alistair Mason (UNKNOWN),skipped,skipped,1,3
110,Alistair Mason (UNKNOWN),skipped,skipped,1,3
111,Alistair Mason (UNKNOWN),skipped,skipped,1,3
112,Alistair Mason (UNKNOWN),skipped,skipped,1,3
113,Alistair Mason (UNKNOWN),skipped,skipped,1,3
114,Alistair Mason (UNKNOWN),skipped,skipped,1,3
115,Alistair Mason (UNKNOWN),skipped,skipped,1,3
116,Alistair Mason (UNKNOWN),skipped,skipped,1,3
117,Alistair Mason (UNKNOWN),skipped,skipped,1,3
118,Alistair Mason (UNKNOWN),skipped,skipped,1,3
119,Alistair Mason (UNKNOWN),skipped,skipped,1,3
120,Alistair Mason (UNKNOWN),skipped,skipped,1,3
121,Alistair Mason (UNKNOWN),skipped,skipped,1,3
122,Alistair Mason (UNKNOWN),skipped,skipped,1,3
123,Alistair Mason (UNKNOWN),skipped,skipped,1,3
124,Alistair Mason (UNKNOWN),skipped,skipped,1,3
125,Alistair Mason (UNKNOWN),skipped,skipped,1,3
126,Alistair Mason (UNKNOWN),skipped,skipped,1,3
127,Alistair Mason (UNKNOWN),skipped,skipped,1,3
128,Alistair Mason (UNKNOWN),skipped,skipped,1,3
129,Alistair Mason (UNKNOWN),skipped,skipped,1,3
130,Alistair Mason (UNKNOWN),skipped,skipped,1,3
131,Alistair Mason (UNKNOWN),skipped,skipped,1,3
132,Alistair Mason (UNKNOWN),skipped,skipped,1,3
133,Alistair Mason (UNKNOWN),skipped,skipped,1,3
134,Alistair Mason (UNKNOWN),skipped,skipped,1,3
135,Alistair Mason (UNKNOWN),skipped,skipped,1,3
136,Alistair Mason (UNKNOWN),skipped,skipped,1,3
137,Alistair Mason (UNKNOWN),skipped,skipped,1,3
138,Alistair Mason (UNKNOWN),skipped,skipped,1,3
139,Alistair Mason (UNKNOWN),skipped,skipped,1,3
140,Alistair Mason (UNKNOWN),skipped,skipped,1,3
141,Alistair Mason (UNKNOWN),skipped,skipped,1,3
142,Alistair Mason (UNKNOWN),skipped,skipped,1,3
143,Alistair Mason (UNKNOWN),skipped,skipped,1,3
144,Alistair Mason (UNKNOWN),skipped,skipped,1,3
145,Alistair Mason (UNKNOWN),skipped,skipped,1,3
146,Alistair Mason (UNKNOWN),skipped,skipped,1,3
147,Alistair Mason (UNKNOWN),skipped,skipped,1,3
148,Alistair Mason (UNKNOWN),skipped,skipped,1,3
149,Alistair Mason (UNKNOWN),skipped,skipped,1,3
150,Alistair Mason (UNKNOWN),skipped,skipped,1,3
151,Alistair Mason (UNKNOWN),skipped,skipped,1,3
152,Alistair Mason (UNKNOWN),skipped,skipped,1,3
153,Alistair Mason (UNKNOWN),skipped,skipped,1,3
154,Alistair Mason (UNKNOWN),skipped,skipped,1,3
155,Alistair Mason (UNKNOWN),skipped,skipped,1,3
156,Alistair Mason (UNKNOWN),skipped,skipped,1,3
157,Alistair Mason (UNKNOWN),skipped,skipped,1,3
158,Alistair Mason (UNKNOWN),skipped,skipped,1,3
159,Alistair Mason (UNKNOWN),skipped,skipped,1,3
160,Alistair Mason (UNKNOWN),skipped,skipped,1,3
161,Alistair Mason (UNKNOWN),skipped,skipped,1,3
162,Alistair Mason (UNKNOWN),skipped,skipped,1,3
163,Alistair Mason (UNKNOWN),skipped,skipped,1,3
164,Alistair Mason (UNKNOWN),skipped,skipped,1,3
165,Alistair Mason (UNKNOWN),skipped,skipped,1,3
166,Alistair Mason (UNKNOWN),skipped,skipped,1,3
167,Alistair Mason (UNKNOWN),skipped,skipped,1,3
168,Alistair Mason (UNKNOWN),skipped,skipped,1,3
169,Alistair Mason (UNKNOWN),skipped,skipped,1,3
170,Alistair Mason (UNKNOWN),skipped,skipped,1,3
171,Alistair Mason (UNKNOWN),skipped,skipped,1,3
172,Alistair Mason (UNKNOWN),skipped,skipped,1,3
173,Alistair Mason (UNKNOWN),skipped,skipped,1,3
174,Alistair Mason (UNKNOWN),skipped,skipped,1,3
175,Alistair Mason (UNKNOWN),skipped,skipped,1,3
176,Alistair Mason (UNKNOWN),skipped,skipped,1,3
177,Alistair Mason (UNKNOWN),skipped,skipped,1,3
178,Alistair Mason (UNKNOWN),skipped,skipped,1,3
179,Alistair Mason (UNKNOWN),skipped,skipped,1,3
180,Alistair Mason (UNKNOWN),skipped,skipped,1,3
181,Alistair Mason (UNKNOWN),skipped,skipped,1,3
182,Alistair Mason (UNKNOWN),skipped,skipped,1,3
183,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
184,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
185,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
186,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
187,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
188,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
189,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
190,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
191,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
192,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
193,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
194,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
195,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
196,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
197,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
198,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
199,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
200,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
201,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
202,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
203,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
204,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
205,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
206,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
207,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
208,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
209,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
210,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),skipped,1,3
211,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
212,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
213,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
214,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
215,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
216,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
217,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
218,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
219,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
220,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
221,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
222,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
223,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
224,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
225,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
226,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
227,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
228,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
229,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
230,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
231,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
232,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
233,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
234,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
235,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
236,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
237,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
238,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
239,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
240,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
241,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
242,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
243,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
244,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
245,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
246,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
247,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
248,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
249,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
250,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
251,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
252,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
253,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
254,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
255,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
256,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
257,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
258,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
259,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
260,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
261,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
262,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
263,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
264,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
265,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
266,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
267,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
268,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
269,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
270,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
271,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
272,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
273,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
274,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
275,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
276,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
277,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
278,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
279,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
280,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
281,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
282,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
283,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
284,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
285,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
286,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
287,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
288,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
289,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
290,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
291,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
292,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
293,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
294,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
295,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
296,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
297,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
298,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
299,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
300,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
301,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
302,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
303,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
304,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
305,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
306,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
307,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
308,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
309,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
310,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
311,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
312,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
313,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
314,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
315,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
316,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
317,Alistair Mason (UNKNOWN),Glen Reynolds (UNKNOWN),Iain Taylor (UNKNOWN),1,3
318,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
319,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
320,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
321,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
322,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
323,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
324,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
325,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
326,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
327,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
328,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
329,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
330,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
331,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
332,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
333,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
334,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
335,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
336,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
337,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
338,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
339,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
340,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
341,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
342,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
343,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
344,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
345,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
346,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
347,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
348,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
349,Alistair Mason (UNKNOWN),Iain Taylor (UNKNOWN),skipped,1,3
