voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,numSeats,numCands
0,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
1,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
2,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
3,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
4,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
5,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
6,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
7,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
8,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
9,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
10,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
11,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
12,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
13,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
14,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
15,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
16,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
17,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
18,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
19,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
20,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
21,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
22,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
23,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
24,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
25,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
26,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
27,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
28,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
29,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
30,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
31,Colin WILLIAMSON(SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
32,Colin WILLIAMSON(SNP),John PALMER (Grn),skipped,skipped,skipped,skipped,skipped,skipped,,8
33,Colin WILLIAMSON(SNP),John PALMER (Grn),skipped,skipped,skipped,skipped,skipped,skipped,,8
34,Colin WILLIAMSON(SNP),John PALMER (Grn),skipped,skipped,skipped,skipped,skipped,skipped,,8
35,Colin WILLIAMSON(SNP),John PALMER (Grn),skipped,skipped,skipped,skipped,skipped,skipped,,8
36,Colin WILLIAMSON(SNP),John PALMER (Grn),skipped,skipped,skipped,skipped,skipped,skipped,,8
37,Colin WILLIAMSON(SNP),John PALMER (Grn),Kevin FERGUSON(TUSC),skipped,skipped,skipped,skipped,skipped,,8
38,Colin WILLIAMSON(SNP),John PALMER (Grn),Kevin FERGUSON(TUSC),skipped,skipped,skipped,skipped,skipped,,8
39,Colin WILLIAMSON(SNP),John PALMER (Grn),Kevin FERGUSON(TUSC),skipped,skipped,skipped,skipped,skipped,,8
40,Colin WILLIAMSON(SNP),John PALMER (Grn),Kevin FERGUSON(TUSC),skipped,skipped,skipped,skipped,skipped,,8
41,Colin WILLIAMSON(SNP),John PALMER (Grn),Stefan TYMKEWYCZ(SNP),skipped,skipped,skipped,skipped,skipped,,8
42,Colin WILLIAMSON(SNP),John PALMER (Grn),Stefan TYMKEWYCZ(SNP),skipped,skipped,skipped,skipped,skipped,,8
43,Colin WILLIAMSON(SNP),John PALMER (Grn),Stefan TYMKEWYCZ(SNP),skipped,skipped,skipped,skipped,skipped,,8
44,Colin WILLIAMSON(SNP),John PALMER (Grn),Stefan TYMKEWYCZ(SNP),skipped,skipped,skipped,skipped,skipped,,8
45,Colin WILLIAMSON(SNP),John PALMER (Grn),Stefan TYMKEWYCZ(SNP),skipped,skipped,skipped,skipped,skipped,,8
46,Colin WILLIAMSON(SNP),John PALMER (Grn),Stefan TYMKEWYCZ(SNP),skipped,skipped,skipped,skipped,skipped,,8
47,Colin WILLIAMSON(SNP),John PALMER (Grn),Stefan TYMKEWYCZ(SNP),skipped,skipped,skipped,skipped,skipped,,8
48,Colin WILLIAMSON(SNP),John PALMER (Grn),Stefan TYMKEWYCZ(SNP),skipped,skipped,skipped,skipped,skipped,,8
49,Colin WILLIAMSON(SNP),John PALMER (Grn),Joan GRIFFITHS (Lab),Alex LUNN(Lab),Kevin FERGUSON(TUSC),skipped,skipped,skipped,,8
