precincts,tally_type,ballotID,rank1,rank2,rank3,numSeats,numCands
209310,Vote by Mail - 400C,12312,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12314,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12315,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12316,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12317,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12318,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12319,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12320,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12321,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12322,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12323,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12324,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12325,writein,skipped,skipped,1,2
209900,Vote by Mail - 400C,12326,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12327,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12328,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12329,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12330,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12331,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12332,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12333,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12334,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12335,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12336,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12337,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12338,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12339,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12340,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12341,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12342,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12343,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12344,ANN-MARIE HOGAN,skipped,skipped,1,2
209900,Vote by Mail - 400C,12345,ANN-MARIE HOGAN,skipped,skipped,1,2
200100,Vote by Mail - 400C,13732,ANN-MARIE HOGAN,skipped,skipped,1,2
200100,Vote by Mail - 400C,13733,ANN-MARIE HOGAN,skipped,skipped,1,2
200100,Vote by Mail - 400C,13734,ANN-MARIE HOGAN,skipped,skipped,1,2
200100,Vote by Mail - 400C,13735,ANN-MARIE HOGAN,skipped,skipped,1,2
200100,Vote by Mail - 400C,13736,ANN-MARIE HOGAN,skipped,skipped,1,2
200100,Vote by Mail - 400C,13737,ANN-MARIE HOGAN,skipped,skipped,1,2
200100,Vote by Mail - 400C,13738,ANN-MARIE HOGAN,skipped,skipped,1,2
200100,Vote by Mail - 400C,13739,ANN-MARIE HOGAN,skipped,skipped,1,2
200100,Vote by Mail - 400C,13740,ANN-MARIE HOGAN,skipped,skipped,1,2
200100,Vote by Mail - 400C,13741,ANN-MARIE HOGAN,skipped,skipped,1,2
200100,Vote by Mail - 400C,13742,ANN-MARIE HOGAN,skipped,skipped,1,2
200100,Vote by Mail - 400C,13743,ANN-MARIE HOGAN,skipped,skipped,1,2
200100,Vote by Mail - 400C,13744,ANN-MARIE HOGAN,skipped,skipped,1,2
200100,Vote by Mail - 400C,13745,writein,skipped,skipped,1,2
200100,Vote by Mail - 400C,13746,ANN-MARIE HOGAN,skipped,skipped,1,2
200100,Vote by Mail - 400C,13747,ANN-MARIE HOGAN,skipped,skipped,1,2
200100,Vote by Mail - 400C,13748,ANN-MARIE HOGAN,skipped,skipped,1,2
200100,Vote by Mail - 400C,13749,ANN-MARIE HOGAN,skipped,skipped,1,2
200100,Vote by Mail - 400C,13750,ANN-MARIE HOGAN,skipped,skipped,1,2
200100,Vote by Mail - 400C,13751,ANN-MARIE HOGAN,writein,skipped,1,2
200100,Vote by Mail - 400C,13752,ANN-MARIE HOGAN,skipped,skipped,1,2
200100,Vote by Mail - 400C,13753,ANN-MARIE HOGAN,writein,skipped,1,2
200100,Vote by Mail - 400C,13754,ANN-MARIE HOGAN,skipped,skipped,1,2
