precincts,tally_type,ballotID,rank1,rank2,rank3,numSeats,numCands
325110,Vote by Mail - 400C,6744,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6745,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6746,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6747,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6748,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped,1,2
325110,Vote by Mail - 400C,6749,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6750,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped,1,2
325110,Vote by Mail - 400C,6752,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6753,LYNETTE GIBSON MCELHANEY,skipped,skipped,1,2
325110,Vote by Mail - 400C,6754,LYNETTE GIBSON MCELHANEY,skipped,skipped,1,2
325110,Vote by Mail - 400C,6755,LYNETTE GIBSON MCELHANEY,skipped,skipped,1,2
325110,Vote by Mail - 400C,6756,NONI D. SESSION,skipped,skipped,1,2
325110,Vote by Mail - 400C,6757,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6758,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped,1,2
325110,Vote by Mail - 400C,6759,NONI D. SESSION,skipped,skipped,1,2
325110,Vote by Mail - 400C,6760,NONI D. SESSION,skipped,skipped,1,2
325110,Vote by Mail - 400C,6761,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped,1,2
325110,Vote by Mail - 400C,6762,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6763,LYNETTE GIBSON MCELHANEY,skipped,skipped,1,2
325110,Vote by Mail - 400C,6764,LYNETTE GIBSON MCELHANEY,skipped,skipped,1,2
325110,Vote by Mail - 400C,6765,LYNETTE GIBSON MCELHANEY,skipped,skipped,1,2
325110,Vote by Mail - 400C,6766,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6767,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped,1,2
325110,Vote by Mail - 400C,6768,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6769,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6770,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped,1,2
325110,Vote by Mail - 400C,6771,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6772,LYNETTE GIBSON MCELHANEY,skipped,skipped,1,2
325110,Vote by Mail - 400C,6773,LYNETTE GIBSON MCELHANEY,skipped,skipped,1,2
325110,Vote by Mail - 400C,6774,NONI D. SESSION,skipped,skipped,1,2
325110,Vote by Mail - 400C,6775,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6776,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6777,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6778,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6779,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6781,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6782,NONI D. SESSION,skipped,skipped,1,2
325110,Vote by Mail - 400C,6783,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped,1,2
325110,Vote by Mail - 400C,6784,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6785,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6786,NONI D. SESSION,skipped,skipped,1,2
325110,Vote by Mail - 400C,6787,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6788,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6789,LYNETTE GIBSON MCELHANEY,skipped,skipped,1,2
325110,Vote by Mail - 400C,6791,NONI D. SESSION,skipped,skipped,1,2
325110,Vote by Mail - 400C,6792,LYNETTE GIBSON MCELHANEY,skipped,skipped,1,2
325110,Vote by Mail - 400C,6793,NONI D. SESSION,skipped,skipped,1,2
325110,Vote by Mail - 400C,6794,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6795,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped,1,2
325110,Vote by Mail - 400C,6796,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325110,Vote by Mail - 400C,6798,NONI D. SESSION,skipped,skipped,1,2
325110,Vote by Mail - 400C,6799,NONI D. SESSION,skipped,skipped,1,2
325200,Vote by Mail - 400C,6801,LYNETTE GIBSON MCELHANEY,skipped,skipped,1,2
325200,Vote by Mail - 400C,6802,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped,1,2
325200,Vote by Mail - 400C,6803,LYNETTE GIBSON MCELHANEY,skipped,skipped,1,2
325200,Vote by Mail - 400C,6804,LYNETTE GIBSON MCELHANEY,skipped,skipped,1,2
325200,Vote by Mail - 400C,6805,LYNETTE GIBSON MCELHANEY,skipped,skipped,1,2
325200,Vote by Mail - 400C,6807,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325200,Vote by Mail - 400C,6808,LYNETTE GIBSON MCELHANEY,skipped,skipped,1,2
325200,Vote by Mail - 400C,6809,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325200,Vote by Mail - 400C,6810,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325200,Vote by Mail - 400C,6811,NONI D. SESSION,LYNETTE GIBSON MCELHANEY,skipped,1,2
325200,Vote by Mail - 400C,6813,LYNETTE GIBSON MCELHANEY,skipped,skipped,1,2
325200,Vote by Mail - 400C,6814,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325200,Vote by Mail - 400C,6815,LYNETTE GIBSON MCELHANEY,skipped,skipped,1,2
325200,Vote by Mail - 400C,6816,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325200,Vote by Mail - 400C,6817,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
325200,Vote by Mail - 400C,6818,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,skipped,1,2
