precincts,tally_type,ballotID,rank1,rank2,rank3,numSeats,numCands
364900,Vote by Mail - 400C,12309,DESLEY BROOKS,NANCY SIDEBOTHAM,skipped,1,4
361100,Vote by Mail - 400C,13472,JOSE DORADO,NANCY SIDEBOTHAM,skipped,1,4
362510,Vote by Mail - 400C,13473,DESLEY BROOKS,NANCY SIDEBOTHAM,JOSE DORADO,1,4
362510,Vote by Mail - 400C,13474,DESLEY BROOKS,NANCY SIDEBOTHAM,JOSE DORADO,1,4
362510,Vote by Mail - 400C,13475,JOSE DORADO,NANCY SIDEBOTHAM,DESLEY BROOKS,1,4
362510,Vote by Mail - 400C,13476,DESLEY BROOKS,JOSE DORADO,NANCY SIDEBOTHAM,1,4
362510,Vote by Mail - 400C,13477,DESLEY BROOKS,JOSE DORADO,NANCY SIDEBOTHAM,1,4
362510,Vote by Mail - 400C,13479,DESLEY BROOKS,skipped,skipped,1,4
362510,Vote by Mail - 400C,13480,DESLEY BROOKS,NANCY SIDEBOTHAM,JOSE DORADO,1,4
362510,Vote by Mail - 400C,13481,NANCY SIDEBOTHAM,JOSE DORADO,skipped,1,4
362510,Vote by Mail - 400C,13482,DESLEY BROOKS,JOSE DORADO,NANCY SIDEBOTHAM,1,4
362510,Vote by Mail - 400C,13483,DESLEY BROOKS,JOSE DORADO,NANCY SIDEBOTHAM,1,4
362510,Vote by Mail - 400C,13484,DESLEY BROOKS,NANCY SIDEBOTHAM,JOSE DORADO,1,4
362510,Vote by Mail - 400C,13485,DESLEY BROOKS,skipped,skipped,1,4
362510,Vote by Mail - 400C,13486,NANCY SIDEBOTHAM,JOSE DORADO,skipped,1,4
362510,Vote by Mail - 400C,13487,DESLEY BROOKS,JOSE DORADO,NANCY SIDEBOTHAM,1,4
362510,Vote by Mail - 400C,13488,DESLEY BROOKS,NANCY SIDEBOTHAM,JOSE DORADO,1,4
362510,Vote by Mail - 400C,13489,JOSE DORADO,NANCY SIDEBOTHAM,DESLEY BROOKS,1,4
362510,Vote by Mail - 400C,13490,JOSE DORADO,NANCY SIDEBOTHAM,DESLEY BROOKS,1,4
362510,Vote by Mail - 400C,13491,DESLEY BROOKS,NANCY SIDEBOTHAM,JOSE DORADO,1,4
362510,Vote by Mail - 400C,13492,DESLEY BROOKS,JOSE DORADO,skipped,1,4
362510,Vote by Mail - 400C,13493,DESLEY BROOKS,NANCY SIDEBOTHAM,JOSE DORADO,1,4
362510,Vote by Mail - 400C,13494,DESLEY BROOKS,skipped,skipped,1,4
362510,Vote by Mail - 400C,13495,NANCY SIDEBOTHAM,skipped,skipped,1,4
362510,Vote by Mail - 400C,13496,writein,DESLEY BROOKS,skipped,1,4
362510,Vote by Mail - 400C,13497,DESLEY BROOKS,skipped,skipped,1,4
362510,Vote by Mail - 400C,13498,JOSE DORADO,DESLEY BROOKS,NANCY SIDEBOTHAM,1,4
362510,Vote by Mail - 400C,13499,JOSE DORADO,NANCY SIDEBOTHAM,DESLEY BROOKS,1,4
362510,Vote by Mail - 400C,13500,NANCY SIDEBOTHAM,DESLEY BROOKS,writein,1,4
362510,Vote by Mail - 400C,13501,DESLEY BROOKS,NANCY SIDEBOTHAM,JOSE DORADO,1,4
362510,Vote by Mail - 400C,13502,DESLEY BROOKS,skipped,skipped,1,4
362510,Vote by Mail - 400C,13503,DESLEY BROOKS,skipped,skipped,1,4
362510,Vote by Mail - 400C,13504,DESLEY BROOKS,NANCY SIDEBOTHAM,skipped,1,4
362510,Vote by Mail - 400C,13505,DESLEY BROOKS,NANCY SIDEBOTHAM,JOSE DORADO,1,4
362510,Vote by Mail - 400C,13506,DESLEY BROOKS,skipped,skipped,1,4
362510,Vote by Mail - 400C,13507,DESLEY BROOKS,skipped,skipped,1,4
