precincts,tally_type,ballotID,rank1,rank2,rank3,numSeats,numCands
362110,Vote by Mail - 400C,29071,NATASHA MIDDLETON,skipped,skipped,1,5
362110,Vote by Mail - 400C,29072,DESLEY BROOKS,LOREN TAYLOR,MYA WHITAKER,1,5
362110,Vote by Mail - 400C,29073,DESLEY BROOKS,skipped,skipped,1,5
362110,Vote by Mail - 400C,29075,DESLEY BROOKS,LOREN TAYLOR,skipped,1,5
362110,Vote by Mail - 400C,29076,DESLEY BROOKS,skipped,skipped,1,5
362110,Vote by Mail - 400C,29077,MARLO RODRIGUEZ,MYA WHITAKER,DESLEY BROOKS,1,5
362110,Vote by Mail - 400C,29078,DESLEY BROOKS,skipped,skipped,1,5
362110,Vote by Mail - 400C,29079,DESLEY BROOKS,NATASHA MIDDLETON,MYA WHITAKER,1,5
362110,Vote by Mail - 400C,29080,LOREN TAYLOR,NATASHA MIDDLETON,MYA WHITAKER,1,5
362110,Vote by Mail - 400C,29081,DESLEY BROOKS,NATASHA MIDDLETON,MARLO RODRIGUEZ,1,5
362110,Vote by Mail - 400C,29082,LOREN TAYLOR,NATASHA MIDDLETON,MARLO RODRIGUEZ,1,5
362110,Vote by Mail - 400C,29083,NATASHA MIDDLETON,skipped,skipped,1,5
362110,Vote by Mail - 400C,29084,MARLO RODRIGUEZ,skipped,skipped,1,5
362110,Vote by Mail - 400C,29085,DESLEY BROOKS,NATASHA MIDDLETON,MARLO RODRIGUEZ,1,5
362110,Vote by Mail - 400C,29086,LOREN TAYLOR,MARLO RODRIGUEZ,MYA WHITAKER,1,5
362110,Vote by Mail - 400C,29087,LOREN TAYLOR,MARLO RODRIGUEZ,skipped,1,5
362110,Vote by Mail - 400C,29088,DESLEY BROOKS,MYA WHITAKER,NATASHA MIDDLETON,1,5
362110,Vote by Mail - 400C,29089,LOREN TAYLOR,MYA WHITAKER,NATASHA MIDDLETON,1,5
362110,Vote by Mail - 400C,29090,DESLEY BROOKS,MYA WHITAKER,MARLO RODRIGUEZ,1,5
362110,Vote by Mail - 400C,29091,DESLEY BROOKS,MARLO RODRIGUEZ,MYA WHITAKER,1,5
362110,Vote by Mail - 400C,29092,DESLEY BROOKS,MYA WHITAKER,NATASHA MIDDLETON,1,5
362110,Vote by Mail - 400C,29093,DESLEY BROOKS,NATASHA MIDDLETON,LOREN TAYLOR,1,5
362110,Vote by Mail - 400C,29094,DESLEY BROOKS,LOREN TAYLOR,skipped,1,5
362110,Vote by Mail - 400C,29095,DESLEY BROOKS,LOREN TAYLOR,skipped,1,5
362110,Vote by Mail - 400C,29096,DESLEY BROOKS,MARLO RODRIGUEZ,LOREN TAYLOR,1,5
362110,Vote by Mail - 400C,29097,DESLEY BROOKS,skipped,skipped,1,5
